resource,dataset,name,label,collection event.resource,collection event,since version,until version,is repeat of.dataset,is repeat of.name
LifeCycle_CDM,outcome,subscapsf_157,,,,1.0.0,,outcome,subscapsf_0
LifeCycle_CDM,outcome,subscapsf_158,,,,1.0.0,,outcome,subscapsf_0
LifeCycle_CDM,outcome,subscapsfage_1,,,,1.0.0,,outcome,subscapsfage_0
LifeCycle_CDM,outcome,subscapsfage_14,,,,1.0.0,,outcome,subscapsfage_0
LifeCycle_CDM,outcome,subscapsfage_146,,,,1.0.0,,outcome,subscapsfage_0
LifeCycle_CDM,outcome,subscapsfage_147,,,,1.0.0,,outcome,subscapsfage_0
LifeCycle_CDM,outcome,subscapsfage_148,,,,1.0.0,,outcome,subscapsfage_0
LifeCycle_CDM,outcome,subscapsfage_149,,,,1.0.0,,outcome,subscapsfage_0
LifeCycle_CDM,outcome,subscapsfage_15,,,,1.0.0,,outcome,subscapsfage_0
LifeCycle_CDM,outcome,subscapsfage_150,,,,1.0.0,,outcome,subscapsfage_0
LifeCycle_CDM,outcome,subscapsfage_151,,,,1.0.0,,outcome,subscapsfage_0
LifeCycle_CDM,outcome,subscapsfage_152,,,,1.0.0,,outcome,subscapsfage_0
LifeCycle_CDM,outcome,subscapsfage_153,,,,1.0.0,,outcome,subscapsfage_0
LifeCycle_CDM,outcome,subscapsfage_154,,,,1.0.0,,outcome,subscapsfage_0
LifeCycle_CDM,outcome,subscapsfage_155,,,,1.0.0,,outcome,subscapsfage_0
LifeCycle_CDM,outcome,subscapsfage_156,,,,1.0.0,,outcome,subscapsfage_0
LifeCycle_CDM,outcome,subscapsfage_157,,,,1.0.0,,outcome,subscapsfage_0
LifeCycle_CDM,outcome,subscapsfage_158,,,,1.0.0,,outcome,subscapsfage_0
LifeCycle_CDM,outcome,subscapsfmes_14,,,,1.0.0,,outcome,subscapsfmes_0
LifeCycle_CDM,outcome,subscapsfmes_146,,,,1.0.0,,outcome,subscapsfmes_0
LifeCycle_CDM,outcome,subscapsfmes_147,,,,1.0.0,,outcome,subscapsfmes_0
LifeCycle_CDM,outcome,subscapsfmes_148,,,,1.0.0,,outcome,subscapsfmes_0
LifeCycle_CDM,outcome,subscapsfmes_149,,,,1.0.0,,outcome,subscapsfmes_0
LifeCycle_CDM,outcome,subscapsfmes_150,,,,1.0.0,,outcome,subscapsfmes_0
LifeCycle_CDM,core,weight_31,,,,1.0.0,,core,weight_0
LifeCycle_CDM,outcome,subscapsfmes_151,,,,1.0.0,,outcome,subscapsfmes_0
LifeCycle_CDM,outcome,subscapsfmes_1,,,,1.0.0,,outcome,subscapsfmes_0
LifeCycle_CDM,outcome,subscapsfmes_15,,,,1.0.0,,outcome,subscapsfmes_0
LifeCycle_CDM,outcome,subscapsfmes_152,,,,1.0.0,,outcome,subscapsfmes_0
LifeCycle_CDM,outcome,subscapsfmes_153,,,,1.0.0,,outcome,subscapsfmes_0
LifeCycle_CDM,outcome,subscapsfmes_154,,,,1.0.0,,outcome,subscapsfmes_0
LifeCycle_CDM,outcome,subscapsfmes_155,,,,1.0.0,,outcome,subscapsfmes_0
LifeCycle_CDM,outcome,subscapsfmes_156,,,,1.0.0,,outcome,subscapsfmes_0
LifeCycle_CDM,outcome,subscapsfmes_157,,,,1.0.0,,outcome,subscapsfmes_0
LifeCycle_CDM,outcome,subscapsfmes_158,,,,1.0.0,,outcome,subscapsfmes_0
LifeCycle_CDM,outcome,tricepsf_1,,,,1.0.0,,outcome,tricepsf_0
LifeCycle_CDM,outcome,tricepsf_14,,,,1.0.0,,outcome,tricepsf_0
LifeCycle_CDM,outcome,tricepsf_146,,,,1.0.0,,outcome,tricepsf_0
LifeCycle_CDM,outcome,tricepsf_147,,,,1.0.0,,outcome,tricepsf_0
LifeCycle_CDM,outcome,tricepsf_148,,,,1.0.0,,outcome,tricepsf_0
LifeCycle_CDM,outcome,tricepsf_149,,,,1.0.0,,outcome,tricepsf_0
LifeCycle_CDM,outcome,tricepsf_15,,,,1.0.0,,outcome,tricepsf_0
LifeCycle_CDM,outcome,tricepsf_150,,,,1.0.0,,outcome,tricepsf_0
LifeCycle_CDM,outcome,tricepsf_151,,,,1.0.0,,outcome,tricepsf_0
LifeCycle_CDM,outcome,tricepsf_152,,,,1.0.0,,outcome,tricepsf_0
LifeCycle_CDM,outcome,tricepsf_153,,,,1.0.0,,outcome,tricepsf_0
LifeCycle_CDM,outcome,tricepsf_154,,,,1.0.0,,outcome,tricepsf_0
LifeCycle_CDM,outcome,tricepsf_155,,,,1.0.0,,outcome,tricepsf_0
LifeCycle_CDM,outcome,tricepsf_156,,,,1.0.0,,outcome,tricepsf_0
LifeCycle_CDM,outcome,tricepsf_157,,,,1.0.0,,outcome,tricepsf_0
LifeCycle_CDM,outcome,tricepsf_158,,,,1.0.0,,outcome,tricepsf_0
LifeCycle_CDM,outcome,tricepsfage_1,,,,1.0.0,,outcome,tricepsfage_0
LifeCycle_CDM,outcome,tricepsfage_14,,,,1.0.0,,outcome,tricepsfage_0
LifeCycle_CDM,outcome,tricepsfage_146,,,,1.0.0,,outcome,tricepsfage_0
LifeCycle_CDM,outcome,tricepsfage_147,,,,1.0.0,,outcome,tricepsfage_0
LifeCycle_CDM,outcome,tricepsfage_148,,,,1.0.0,,outcome,tricepsfage_0
LifeCycle_CDM,outcome,tricepsfage_149,,,,1.0.0,,outcome,tricepsfage_0
LifeCycle_CDM,outcome,tricepsfage_15,,,,1.0.0,,outcome,tricepsfage_0
LifeCycle_CDM,outcome,tricepsfage_150,,,,1.0.0,,outcome,tricepsfage_0
LifeCycle_CDM,outcome,tricepsfage_151,,,,1.0.0,,outcome,tricepsfage_0
LifeCycle_CDM,outcome,tricepsfage_152,,,,1.0.0,,outcome,tricepsfage_0
LifeCycle_CDM,outcome,tricepsfage_153,,,,1.0.0,,outcome,tricepsfage_0
LifeCycle_CDM,outcome,tricepsfage_154,,,,1.0.0,,outcome,tricepsfage_0
LifeCycle_CDM,outcome,tricepsfage_155,,,,1.0.0,,outcome,tricepsfage_0
LifeCycle_CDM,outcome,tricepsfage_156,,,,1.0.0,,outcome,tricepsfage_0
LifeCycle_CDM,outcome,tricepsfage_157,,,,1.0.0,,outcome,tricepsfage_0
LifeCycle_CDM,outcome,tricepsfage_158,,,,1.0.0,,outcome,tricepsfage_0
LifeCycle_CDM,outcome,tricepsfmes_146,,,,1.0.0,,outcome,tricepsfmes_0
LifeCycle_CDM,outcome,tricepsfmes_147,,,,1.0.0,,outcome,tricepsfmes_0
LifeCycle_CDM,outcome,tricepsfmes_148,,,,1.0.0,,outcome,tricepsfmes_0
LifeCycle_CDM,outcome,tricepsfmes_14,,,,1.0.0,,outcome,tricepsfmes_0
LifeCycle_CDM,outcome,tricepsfmes_149,,,,1.0.0,,outcome,tricepsfmes_0
LifeCycle_CDM,outcome,tricepsfmes_150,,,,1.0.0,,outcome,tricepsfmes_0
LifeCycle_CDM,outcome,tricepsfmes_151,,,,1.0.0,,outcome,tricepsfmes_0
LifeCycle_CDM,outcome,tricepsfmes_1,,,,1.0.0,,outcome,tricepsfmes_0
LifeCycle_CDM,outcome,tricepsfmes_15,,,,1.0.0,,outcome,tricepsfmes_0
LifeCycle_CDM,outcome,tricepsfmes_152,,,,1.0.0,,outcome,tricepsfmes_0
LifeCycle_CDM,outcome,tricepsfmes_153,,,,1.0.0,,outcome,tricepsfmes_0
LifeCycle_CDM,outcome,tricepsfmes_154,,,,1.0.0,,outcome,tricepsfmes_0
LifeCycle_CDM,outcome,tricepsfmes_155,,,,1.0.0,,outcome,tricepsfmes_0
LifeCycle_CDM,outcome,tricepsfmes_156,,,,1.0.0,,outcome,tricepsfmes_0
LifeCycle_CDM,outcome,tricepsfmes_157,,,,1.0.0,,outcome,tricepsfmes_0
LifeCycle_CDM,outcome,tricepsfmes_158,,,,1.0.0,,outcome,tricepsfmes_0
LifeCycle_CDM,outcome,triglycerides_1,,,,1.0.0,,outcome,triglycerides_0
LifeCycle_CDM,outcome,triglycerides_14,,,,1.0.0,,outcome,triglycerides_0
LifeCycle_CDM,outcome,triglycerides_146,,,,1.0.0,,outcome,triglycerides_0
LifeCycle_CDM,outcome,triglycerides_147,,,,1.0.0,,outcome,triglycerides_0
LifeCycle_CDM,outcome,triglycerides_148,,,,1.0.0,,outcome,triglycerides_0
LifeCycle_CDM,outcome,triglycerides_149,,,,1.0.0,,outcome,triglycerides_0
LifeCycle_CDM,outcome,triglycerides_15,,,,1.0.0,,outcome,triglycerides_0
LifeCycle_CDM,outcome,triglycerides_150,,,,1.0.0,,outcome,triglycerides_0
LifeCycle_CDM,outcome,triglycerides_151,,,,1.0.0,,outcome,triglycerides_0
LifeCycle_CDM,outcome,triglycerides_152,,,,1.0.0,,outcome,triglycerides_0
LifeCycle_CDM,outcome,triglycerides_153,,,,1.0.0,,outcome,triglycerides_0
LifeCycle_CDM,outcome,triglycerides_154,,,,1.0.0,,outcome,triglycerides_0
LifeCycle_CDM,outcome,triglycerides_155,,,,1.0.0,,outcome,triglycerides_0
LifeCycle_CDM,outcome,triglycerides_156,,,,1.0.0,,outcome,triglycerides_0
LifeCycle_CDM,outcome,triglycerides_157,,,,1.0.0,,outcome,triglycerides_0
LifeCycle_CDM,outcome,triglycerides_158,,,,1.0.0,,outcome,triglycerides_0
LifeCycle_CDM,outcome,triglyceridesage_14,,,,1.0.0,,outcome,triglyceridesage_0
LifeCycle_CDM,outcome,triglyceridesage_146,,,,1.0.0,,outcome,triglyceridesage_0
LifeCycle_CDM,outcome,triglyceridesage_147,,,,1.0.0,,outcome,triglyceridesage_0
LifeCycle_CDM,outcome,triglyceridesage_148,,,,1.0.0,,outcome,triglyceridesage_0
LifeCycle_CDM,outcome,triglyceridesage_149,,,,1.0.0,,outcome,triglyceridesage_0
LifeCycle_CDM,outcome,triglyceridesage_150,,,,1.0.0,,outcome,triglyceridesage_0
LifeCycle_CDM,outcome,triglyceridesage_151,,,,1.0.0,,outcome,triglyceridesage_0
LifeCycle_CDM,outcome,triglyceridesage_152,,,,1.0.0,,outcome,triglyceridesage_0
LifeCycle_CDM,outcome,triglyceridesage_153,,,,1.0.0,,outcome,triglyceridesage_0
LifeCycle_CDM,outcome,triglyceridesage_1,,,,1.0.0,,outcome,triglyceridesage_0
LifeCycle_CDM,outcome,triglyceridesage_15,,,,1.0.0,,outcome,triglyceridesage_0
LifeCycle_CDM,outcome,triglyceridesage_154,,,,1.0.0,,outcome,triglyceridesage_0
LifeCycle_CDM,outcome,triglyceridesage_155,,,,1.0.0,,outcome,triglyceridesage_0
LifeCycle_CDM,outcome,triglyceridesage_156,,,,1.0.0,,outcome,triglyceridesage_0
LifeCycle_CDM,outcome,triglyceridesage_157,,,,1.0.0,,outcome,triglyceridesage_0
LifeCycle_CDM,outcome,triglyceridesage_158,,,,1.0.0,,outcome,triglyceridesage_0
LifeCycle_CDM,outcome,triglyceridesmes_1,,,,1.0.0,,outcome,triglyceridesmes_0
LifeCycle_CDM,outcome,triglyceridesmes_14,,,,1.0.0,,outcome,triglyceridesmes_0
LifeCycle_CDM,outcome,triglyceridesmes_146,,,,1.0.0,,outcome,triglyceridesmes_0
LifeCycle_CDM,outcome,triglyceridesmes_147,,,,1.0.0,,outcome,triglyceridesmes_0
LifeCycle_CDM,outcome,triglyceridesmes_148,,,,1.0.0,,outcome,triglyceridesmes_0
LifeCycle_CDM,outcome,triglyceridesmes_149,,,,1.0.0,,outcome,triglyceridesmes_0
LifeCycle_CDM,outcome,triglyceridesmes_15,,,,1.0.0,,outcome,triglyceridesmes_0
LifeCycle_CDM,outcome,triglyceridesmes_150,,,,1.0.0,,outcome,triglyceridesmes_0
LifeCycle_CDM,outcome,triglyceridesmes_151,,,,1.0.0,,outcome,triglyceridesmes_0
LifeCycle_CDM,outcome,triglyceridesmes_152,,,,1.0.0,,outcome,triglyceridesmes_0
LifeCycle_CDM,outcome,triglyceridesmes_153,,,,1.0.0,,outcome,triglyceridesmes_0
LifeCycle_CDM,outcome,triglyceridesmes_154,,,,1.0.0,,outcome,triglyceridesmes_0
LifeCycle_CDM,outcome,triglyceridesmes_155,,,,1.0.0,,outcome,triglyceridesmes_0
LifeCycle_CDM,outcome,triglyceridesmes_156,,,,1.0.0,,outcome,triglyceridesmes_0
LifeCycle_CDM,outcome,triglyceridesmes_157,,,,1.0.0,,outcome,triglyceridesmes_0
LifeCycle_CDM,outcome,triglyceridesmes_158,,,,1.0.0,,outcome,triglyceridesmes_0
LifeCycle_CDM,outcome,URTI_1,,,,1.0.0,,outcome,URTI_0
LifeCycle_CDM,outcome,waistcirc_1,,,,1.0.0,,outcome,waistcirc_0
LifeCycle_CDM,outcome,waistcirc_14,,,,1.0.0,,outcome,waistcirc_0
LifeCycle_CDM,outcome,waistcirc_146,,,,1.0.0,,outcome,waistcirc_0
LifeCycle_CDM,outcome,waistcirc_147,,,,1.0.0,,outcome,waistcirc_0
LifeCycle_CDM,outcome,waistcirc_148,,,,1.0.0,,outcome,waistcirc_0
LifeCycle_CDM,outcome,waistcirc_149,,,,1.0.0,,outcome,waistcirc_0
LifeCycle_CDM,outcome,waistcirc_15,,,,1.0.0,,outcome,waistcirc_0
LifeCycle_CDM,outcome,waistcirc_150,,,,1.0.0,,outcome,waistcirc_0
LifeCycle_CDM,outcome,waistcirc_151,,,,1.0.0,,outcome,waistcirc_0
LifeCycle_CDM,outcome,waistcirc_152,,,,1.0.0,,outcome,waistcirc_0
LifeCycle_CDM,outcome,waistcirc_153,,,,1.0.0,,outcome,waistcirc_0
LifeCycle_CDM,outcome,waistcirc_154,,,,1.0.0,,outcome,waistcirc_0
LifeCycle_CDM,outcome,waistcirc_155,,,,1.0.0,,outcome,waistcirc_0
LifeCycle_CDM,outcome,waistcirc_156,,,,1.0.0,,outcome,waistcirc_0
LifeCycle_CDM,outcome,waistcirc_157,,,,1.0.0,,outcome,waistcirc_0
LifeCycle_CDM,outcome,waistcirc_158,,,,1.0.0,,outcome,waistcirc_0
LifeCycle_CDM,outcome,waistcircage_146,,,,1.0.0,,outcome,waistcircage_0
LifeCycle_CDM,outcome,waistcircage_147,,,,1.0.0,,outcome,waistcircage_0
LifeCycle_CDM,outcome,waistcircage_1,,,,1.0.0,,outcome,waistcircage_0
LifeCycle_CDM,outcome,waistcircage_14,,,,1.0.0,,outcome,waistcircage_0
LifeCycle_CDM,outcome,waistcircage_148,,,,1.0.0,,outcome,waistcircage_0
LifeCycle_CDM,outcome,waistcircage_149,,,,1.0.0,,outcome,waistcircage_0
LifeCycle_CDM,outcome,waistcircage_150,,,,1.0.0,,outcome,waistcircage_0
LifeCycle_CDM,outcome,waistcircage_151,,,,1.0.0,,outcome,waistcircage_0
LifeCycle_CDM,outcome,waistcircage_152,,,,1.0.0,,outcome,waistcircage_0
LifeCycle_CDM,outcome,waistcircage_15,,,,1.0.0,,outcome,waistcircage_0
LifeCycle_CDM,outcome,waistcircage_153,,,,1.0.0,,outcome,waistcircage_0
LifeCycle_CDM,outcome,waistcircage_154,,,,1.0.0,,outcome,waistcircage_0
LifeCycle_CDM,outcome,waistcircage_155,,,,1.0.0,,outcome,waistcircage_0
LifeCycle_CDM,outcome,waistcircage_156,,,,1.0.0,,outcome,waistcircage_0
LifeCycle_CDM,outcome,waistcircage_157,,,,1.0.0,,outcome,waistcircage_0
LifeCycle_CDM,outcome,waistcircage_158,,,,1.0.0,,outcome,waistcircage_0
LifeCycle_CDM,outcome,waistcircmes_146,,,,1.0.0,,outcome,waistcircmes_0
LifeCycle_CDM,outcome,waistcircmes_147,,,,1.0.0,,outcome,waistcircmes_0
LifeCycle_CDM,outcome,waistcircmes_148,,,,1.0.0,,outcome,waistcircmes_0
LifeCycle_CDM,outcome,waistcircmes_14,,,,1.0.0,,outcome,waistcircmes_0
LifeCycle_CDM,outcome,waistcircmes_149,,,,1.0.0,,outcome,waistcircmes_0
LifeCycle_CDM,outcome,waistcircmes_1,,,,1.0.0,,outcome,waistcircmes_0
LifeCycle_CDM,outcome,waistcircmes_15,,,,1.0.0,,outcome,waistcircmes_0
LifeCycle_CDM,outcome,waistcircmes_150,,,,1.0.0,,outcome,waistcircmes_0
LifeCycle_CDM,outcome,waistcircmes_151,,,,1.0.0,,outcome,waistcircmes_0
LifeCycle_CDM,outcome,waistcircmes_152,,,,1.0.0,,outcome,waistcircmes_0
LifeCycle_CDM,outcome,waistcircmes_153,,,,1.0.0,,outcome,waistcircmes_0
LifeCycle_CDM,outcome,waistcircmes_154,,,,1.0.0,,outcome,waistcircmes_0
LifeCycle_CDM,outcome,waistcircmes_155,,,,1.0.0,,outcome,waistcircmes_0
LifeCycle_CDM,outcome,waistcircmes_156,,,,1.0.0,,outcome,waistcircmes_0
LifeCycle_CDM,outcome,waistcircmes_157,,,,1.0.0,,outcome,waistcircmes_0
LifeCycle_CDM,outcome,waistcircmes_158,,,,1.0.0,,outcome,waistcircmes_0
LifeCycle_CDM,core,weight_10,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_11,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_12,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_13,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_133,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_14,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_144,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_145,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_146,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_147,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_148,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_149,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_150,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_151,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_152,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_153,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_1,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_15,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_154,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_155,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_156,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_157,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_158,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_159,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_16,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_160,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_161,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_162,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_163,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_164,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_165,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_166,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_167,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_168,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_169,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_17,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_18,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_19,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_2,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_20,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_21,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_215,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_22,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_23,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_24,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_25,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_26,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_27,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_28,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_29,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_3,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_30,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_32,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_33,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_34,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_35,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_36,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_37,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_38,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_39,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_4,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_40,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_41,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_42,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_43,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_44,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_45,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_46,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_47,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_48,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_49,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_5,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_50,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_51,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_52,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_53,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_54,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_55,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_56,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_57,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_58,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_59,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_6,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_60,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_61,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_62,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_63,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_64,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_65,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_66,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_67,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_68,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_69,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_7,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_70,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_71,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_72,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_73,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_74,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_75,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_76,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_77,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_78,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_79,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_8,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_80,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_81,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_82,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_83,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_84,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_85,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_86,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_87,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_88,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_89,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_9,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_90,,,,1.0.0,,core,weight_0
LifeCycle_CDM,core,weight_age10,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age11,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age12,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age13,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age133,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age144,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age145,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age1,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age14,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age146,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age147,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age148,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age149,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age15,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age150,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age151,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age152,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age153,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age154,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age155,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age156,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age157,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age158,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age159,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age16,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age160,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age161,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age162,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age163,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age164,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age165,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age166,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age167,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age168,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age169,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age17,,,,1.0.0,,core,weight_age0
PELAGIE,pelagie_q2,B44,,,,1.0.0,,pelagie_q2,B24
