directory_table,directory_id,directory_name,catalogue_table,catalogue_id,mapping_rule,disposition,flag_reason,from_UMCG,notes,data_quality_error,data_quality_reason,collections_fold_review,name_coherence,part_of_possible_facts_fold
CollectionFacts,bbmri-eric:factID:LT_rectalcancerLB_029,,Collection facts,bbmri-eric:factID:LT_rectalcancerLB_029,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:NL_IBDEMCTISSUE_FROZEN,,Collection facts,bbmri-eric:factID:NL_IBDEMCTISSUE_FROZEN,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:NL_IBDLUMCPARAFFIN,,Collection facts,bbmri-eric:factID:NL_IBDLUMCPARAFFIN,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:NL_IBDLUMCTISSUE_FROZEN,,Collection facts,bbmri-eric:factID:NL_IBDLUMCTISSUE_FROZEN,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:NL_IBDMUMCPARAFFIN,,Collection facts,bbmri-eric:factID:NL_IBDMUMCPARAFFIN,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:NL_LMLEMCSERUM,,Collection facts,bbmri-eric:factID:NL_LMLEMCSERUM,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:LT_breastcancerLB_013,,Collection facts,bbmri-eric:factID:LT_breastcancerLB_013,CollectionFacts row -> Collection facts (collection re-pointed to parent via facts-fold),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:LT_colorectal_metastases_00001,,Collection facts,bbmri-eric:factID:LT_colorectal_metastases_00001,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:NL_DABLUMCPLASMA,,Collection facts,bbmri-eric:factID:NL_DABLUMCPLASMA,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:NL_DABLUMCRNA,,Collection facts,bbmri-eric:factID:NL_DABLUMCRNA,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:NL_DABLUMCSERUM,,Collection facts,bbmri-eric:factID:NL_DABLUMCSERUM,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:NL_IBDUMCGFECES,,Collection facts,bbmri-eric:factID:NL_IBDUMCGFECES,CollectionFacts row -> Collection facts (1:1),auto,,True,,False,,,,
CollectionFacts,bbmri-eric:factID:NL_IBDUMCGTISSUE_FROZEN,,Collection facts,bbmri-eric:factID:NL_IBDUMCGTISSUE_FROZEN,CollectionFacts row -> Collection facts (1:1),auto,,True,,False,,,,
CollectionFacts,bbmri-eric:factID:NL_IBDUMCUDNA,,Collection facts,bbmri-eric:factID:NL_IBDUMCUDNA,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:NL_IBDUMCUFECES,,Collection facts,bbmri-eric:factID:NL_IBDUMCUFECES,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:NL_NDZRadboudPLASMA,,Collection facts,bbmri-eric:factID:NL_NDZRadboudPLASMA,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:LT_colorectal_metastases_00008,,Collection facts,bbmri-eric:factID:LT_colorectal_metastases_00008,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:LT_colorectal_metastases_00035,,Collection facts,bbmri-eric:factID:LT_colorectal_metastases_00035,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:LT_colorectal_metastases_00041,,Collection facts,bbmri-eric:factID:LT_colorectal_metastases_00041,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:LT_colorectal_metastases_00069,,Collection facts,bbmri-eric:factID:LT_colorectal_metastases_00069,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:NL_IHZAMCPLASMA,,Collection facts,bbmri-eric:factID:NL_IHZAMCPLASMA,CollectionFacts row -> Collection facts (collection re-pointed to parent via facts-fold),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:NL_IHZLUMCSERUM,,Collection facts,bbmri-eric:factID:NL_IHZLUMCSERUM,CollectionFacts row -> Collection facts (collection re-pointed to parent via facts-fold),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:NL_IHZRadboudDNA,,Collection facts,bbmri-eric:factID:NL_IHZRadboudDNA,CollectionFacts row -> Collection facts (collection re-pointed to parent via facts-fold),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:NL_IHZRadboudPLASMA,,Collection facts,bbmri-eric:factID:NL_IHZRadboudPLASMA,CollectionFacts row -> Collection facts (collection re-pointed to parent via facts-fold),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:NL_IHZRadboudSERUM,,Collection facts,bbmri-eric:factID:NL_IHZRadboudSERUM,CollectionFacts row -> Collection facts (collection re-pointed to parent via facts-fold),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:NL_IHZUMCGPLASMA,,Collection facts,bbmri-eric:factID:NL_IHZUMCGPLASMA,CollectionFacts row -> Collection facts (collection re-pointed to parent via facts-fold),auto,,True,,False,,,,
CollectionFacts,bbmri-eric:factID:NL_IHZUMCGSERUM,,Collection facts,bbmri-eric:factID:NL_IHZUMCGSERUM,CollectionFacts row -> Collection facts (collection re-pointed to parent via facts-fold),auto,,True,,False,,,,
CollectionFacts,bbmri-eric:factID:LT_rectalcancerLB_011,,Collection facts,bbmri-eric:factID:LT_rectalcancerLB_011,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:NL_DIAMUMCurine,,Collection facts,bbmri-eric:factID:NL_DIAMUMCurine,CollectionFacts row -> Collection facts (collection re-pointed to parent via facts-fold),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:NL_EMCDIAEMCdna,,Collection facts,bbmri-eric:factID:NL_EMCDIAEMCdna,CollectionFacts row -> Collection facts (collection re-pointed to parent via facts-fold),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:NL_EMCDIAEMCplasma,,Collection facts,bbmri-eric:factID:NL_EMCDIAEMCplasma,CollectionFacts row -> Collection facts (collection re-pointed to parent via facts-fold),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:NL_HEMLUMCSERUM,,Collection facts,bbmri-eric:factID:NL_HEMLUMCSERUM,CollectionFacts row -> Collection facts (collection re-pointed to parent via facts-fold),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:NL_HEMUMCUURINE,,Collection facts,bbmri-eric:factID:NL_HEMUMCUURINE,CollectionFacts row -> Collection facts (collection re-pointed to parent via facts-fold),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:NL_IBDAMCDNA,,Collection facts,bbmri-eric:factID:NL_IBDAMCDNA,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:NL_IBDAMCFECES,,Collection facts,bbmri-eric:factID:NL_IBDAMCFECES,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:NL_IBDEMCFECES,,Collection facts,bbmri-eric:factID:NL_IBDEMCFECES,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:NL_IBDEMCPARAFFIN,,Collection facts,bbmri-eric:factID:NL_IBDEMCPARAFFIN,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:NL_NDZUMCUPLASMA,,Collection facts,bbmri-eric:factID:NL_NDZUMCUPLASMA,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:LT_breastcancerLB_009,,Collection facts,bbmri-eric:factID:LT_breastcancerLB_009,CollectionFacts row -> Collection facts (collection re-pointed to parent via facts-fold),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:LT_breastcancerLB_010,,Collection facts,bbmri-eric:factID:LT_breastcancerLB_010,CollectionFacts row -> Collection facts (collection re-pointed to parent via facts-fold),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:LT_breastcancerLB_011,,Collection facts,bbmri-eric:factID:LT_breastcancerLB_011,CollectionFacts row -> Collection facts (collection re-pointed to parent via facts-fold),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:LT_kidneycancerLB_008,,Collection facts,bbmri-eric:factID:LT_kidneycancerLB_008,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:LT_kidneycancer_tissues_009,,Collection facts,bbmri-eric:factID:LT_kidneycancer_tissues_009,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:LT_lungcancerLB_004,,Collection facts,bbmri-eric:factID:LT_lungcancerLB_004,CollectionFacts row -> Collection facts (collection re-pointed to parent via facts-fold),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:NL_HEMMUMCURINE,,Collection facts,bbmri-eric:factID:NL_HEMMUMCURINE,CollectionFacts row -> Collection facts (collection re-pointed to parent via facts-fold),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:NL_HEMUMCUDNA,,Collection facts,bbmri-eric:factID:NL_HEMUMCUDNA,CollectionFacts row -> Collection facts (collection re-pointed to parent via facts-fold),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:NL_IBDLUMCDNA,,Collection facts,bbmri-eric:factID:NL_IBDLUMCDNA,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:NL_IBDLUMCFECES,,Collection facts,bbmri-eric:factID:NL_IBDLUMCFECES,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:LT_colorectal_metastases_00002,,Collection facts,bbmri-eric:factID:LT_colorectal_metastases_00002,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:LT_colorectal_metastases_00003,,Collection facts,bbmri-eric:factID:LT_colorectal_metastases_00003,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:LT_colorectal_metastases_00004,,Collection facts,bbmri-eric:factID:LT_colorectal_metastases_00004,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:LT_colorectal_metastases_00005,,Collection facts,bbmri-eric:factID:LT_colorectal_metastases_00005,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:LT_colorectal_metastases_00006,,Collection facts,bbmri-eric:factID:LT_colorectal_metastases_00006,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:LT_kidneycancerLB_007,,Collection facts,bbmri-eric:factID:LT_kidneycancerLB_007,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:LT_prostatecancerLB_009,,Collection facts,bbmri-eric:factID:LT_prostatecancerLB_009,CollectionFacts row -> Collection facts (collection re-pointed to parent via facts-fold),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:LT_colorectal_metastases_00023,,Collection facts,bbmri-eric:factID:LT_colorectal_metastases_00023,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:LT_colorectal_metastases_00024,,Collection facts,bbmri-eric:factID:LT_colorectal_metastases_00024,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:LT_colorectal_metastases_00025,,Collection facts,bbmri-eric:factID:LT_colorectal_metastases_00025,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:LT_colorectal_metastases_00026,,Collection facts,bbmri-eric:factID:LT_colorectal_metastases_00026,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:LT_colorectal_metastases_00029,,Collection facts,bbmri-eric:factID:LT_colorectal_metastases_00029,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:NL_UMCG_0177,,Collection facts,bbmri-eric:factID:NL_UMCG_0177,CollectionFacts row -> Collection facts (1:1),auto,,True,,False,,,,
CollectionFacts,bbmri-eric:factID:NL_IBDMUMCDNA,,Collection facts,bbmri-eric:factID:NL_IBDMUMCDNA,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:NL_IBDMUMCFECES,,Collection facts,bbmri-eric:factID:NL_IBDMUMCFECES,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:NL_OMTLUMCTISSUE_FROZEN,,Collection facts,bbmri-eric:factID:NL_OMTLUMCTISSUE_FROZEN,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:LT_colorectal_metastases_00037,,Collection facts,bbmri-eric:factID:LT_colorectal_metastases_00037,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:LT_colorectal_metastases_00038,,Collection facts,bbmri-eric:factID:LT_colorectal_metastases_00038,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:LT_colorectal_metastases_00039,,Collection facts,bbmri-eric:factID:LT_colorectal_metastases_00039,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:NL_IBDUMCGDNA,,Collection facts,bbmri-eric:factID:NL_IBDUMCGDNA,CollectionFacts row -> Collection facts (1:1),auto,,True,,False,,,,
CollectionFacts,bbmri-eric:factID:NL_IBDVUMCPARAFFIN,,Collection facts,bbmri-eric:factID:NL_IBDVUMCPARAFFIN,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:NL_IBDVUMCSERUM,,Collection facts,bbmri-eric:factID:NL_IBDVUMCSERUM,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:NL_IHZAMCSERUM,,Collection facts,bbmri-eric:factID:NL_IHZAMCSERUM,CollectionFacts row -> Collection facts (collection re-pointed to parent via facts-fold),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:NL_MENUMCGTISSUE_FROZEN,,Collection facts,bbmri-eric:factID:NL_MENUMCGTISSUE_FROZEN,CollectionFacts row -> Collection facts (1:1),auto,,True,,False,,,,
CollectionFacts,bbmri-eric:factID:NL_NDZERASMUSSERUM,,Collection facts,bbmri-eric:factID:NL_NDZERASMUSSERUM,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:NL_NRFAMCPLASMA,,Collection facts,bbmri-eric:factID:NL_NRFAMCPLASMA,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:IT_1470836819947861:81,,Collection facts,bbmri-eric:factID:IT_1470836819947861:81,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:IT_1470836819947861:82,,Collection facts,bbmri-eric:factID:IT_1470836819947861:82,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:LT_colorectal_metastases_00060,,Collection facts,bbmri-eric:factID:LT_colorectal_metastases_00060,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:LT_colorectal_metastases_00061,,Collection facts,bbmri-eric:factID:LT_colorectal_metastases_00061,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:LT_kidneycancerLB_025,,Collection facts,bbmri-eric:factID:LT_kidneycancerLB_025,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:NL_AAAACXU2EIJD4ACQK2VUMCtiss,,Collection facts,bbmri-eric:factID:NL_AAAACXU2EIJD4ACQK2VUMCtiss,CollectionFacts row -> Collection facts (collection re-pointed to parent via facts-fold),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:NL_CVAUMCGSERUM,,Collection facts,bbmri-eric:factID:NL_CVAUMCGSERUM,CollectionFacts row -> Collection facts (1:1),auto,,True,,False,,,,
CollectionFacts,bbmri-eric:factID:NL_PANUMCGTISSUEFROZEN,,Collection facts,bbmri-eric:factID:NL_PANUMCGTISSUEFROZEN,CollectionFacts row -> Collection facts (1:1),auto,,True,,False,,,,
CollectionFacts,bbmri-eric:factID:NL_PANUMCUCYSTEVOCHT,,Collection facts,bbmri-eric:factID:NL_PANUMCUCYSTEVOCHT,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:NL_PANUMCUDNA,,Collection facts,bbmri-eric:factID:NL_PANUMCUDNA,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:LT_kidneycancerLB_003,,Collection facts,bbmri-eric:factID:LT_kidneycancerLB_003,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:LT_kidneycancerLB_004,,Collection facts,bbmri-eric:factID:LT_kidneycancerLB_004,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:LT_kidneycancerLB_005,,Collection facts,bbmri-eric:factID:LT_kidneycancerLB_005,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:LT_kidneycancerLB_006,,Collection facts,bbmri-eric:factID:LT_kidneycancerLB_006,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:LT_lungcancerLB_065,,Collection facts,bbmri-eric:factID:LT_lungcancerLB_065,CollectionFacts row -> Collection facts (collection re-pointed to parent via facts-fold),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:LT_rectalcancerLB_028,,Collection facts,bbmri-eric:factID:LT_rectalcancerLB_028,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:NL_AAALUMCTISSUE_FROZEN,,Collection facts,bbmri-eric:factID:NL_AAALUMCTISSUE_FROZEN,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:NL_CVAVUMCSERUM,,Collection facts,bbmri-eric:factID:NL_CVAVUMCSERUM,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:NL_PANUMCUPLASMA,,Collection facts,bbmri-eric:factID:NL_PANUMCUPLASMA,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:LT_kidneycancerLB_019,,Collection facts,bbmri-eric:factID:LT_kidneycancerLB_019,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:LT_kidneycancerLB_020,,Collection facts,bbmri-eric:factID:LT_kidneycancerLB_020,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:LT_kidneycancerLB_021,,Collection facts,bbmri-eric:factID:LT_kidneycancerLB_021,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:LT_rectalcancerLB_027,,Collection facts,bbmri-eric:factID:LT_rectalcancerLB_027,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:NL_NRFUMCGSERUM,,Collection facts,bbmri-eric:factID:NL_NRFUMCGSERUM,CollectionFacts row -> Collection facts (1:1),auto,,True,,False,,,,
CollectionFacts,bbmri-eric:factID:NL_PANErasmusTISSUEFROZEN,,Collection facts,bbmri-eric:factID:NL_PANErasmusTISSUEFROZEN,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:NL_REUVUMCDNA,,Collection facts,bbmri-eric:factID:NL_REUVUMCDNA,CollectionFacts row -> Collection facts (collection re-pointed to parent via facts-fold),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:IT_1591035159170509:2,,Collection facts,bbmri-eric:factID:IT_1591035159170509:2,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:LT_kidneycancer_tissues_003,,Collection facts,bbmri-eric:factID:LT_kidneycancer_tissues_003,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:LT_kidneycancer_tissues_004,,Collection facts,bbmri-eric:factID:LT_kidneycancer_tissues_004,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:LT_kidneycancer_tissues_005,,Collection facts,bbmri-eric:factID:LT_kidneycancer_tissues_005,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
