name,label,codesystem,code,ontologyTermURI
244594000,Thoracolumbar part of supraspinous ligament,SNOMED CT,244594000,http://purl.bioontology.org/ontology/SNOMEDCT/244594000
244595004,Lumbosacral part of supraspinous ligament,SNOMED CT,244595004,http://purl.bioontology.org/ontology/SNOMEDCT/244595004
244596003,Entire interspinous ligament,SNOMED CT,244596003,http://purl.bioontology.org/ontology/SNOMEDCT/244596003
244597007,Paired intervertebral syndesmosis,SNOMED CT,244597007,http://purl.bioontology.org/ontology/SNOMEDCT/244597007
244598002,Entire ligamentum flavum,SNOMED CT,244598002,http://purl.bioontology.org/ontology/SNOMEDCT/244598002
244599005,Entire intertransverse ligament,SNOMED CT,244599005,http://purl.bioontology.org/ontology/SNOMEDCT/244599005
244600008,Entire longitudinal ligament,SNOMED CT,244600008,http://purl.bioontology.org/ontology/SNOMEDCT/244600008
244601007,Entire anterior longitudinal ligament,SNOMED CT,244601007,http://purl.bioontology.org/ontology/SNOMEDCT/244601007
244602000,Part of anterior longitudinal ligament,SNOMED CT,244602000,http://purl.bioontology.org/ontology/SNOMEDCT/244602000
244603005,Entire posterior longitudinal ligament,SNOMED CT,244603005,http://purl.bioontology.org/ontology/SNOMEDCT/244603005
244605003,Structure of ligament of pelvic girdle,SNOMED CT,244605003,http://purl.bioontology.org/ontology/SNOMEDCT/244605003
244606002,Pubic ligament,SNOMED CT,244606002,http://purl.bioontology.org/ontology/SNOMEDCT/244606002
244607006,Entire superior pubic ligament,SNOMED CT,244607006,http://purl.bioontology.org/ontology/SNOMEDCT/244607006
244609009,Entire arcuate ligament of pubis,SNOMED CT,244609009,http://purl.bioontology.org/ontology/SNOMEDCT/244609009
244610004,Long posterior sacroiliac ligament,SNOMED CT,244610004,http://purl.bioontology.org/ontology/SNOMEDCT/244610004
244611000,Entire interosseous sacroiliac ligament,SNOMED CT,244611000,http://purl.bioontology.org/ontology/SNOMEDCT/244611000
244612007,Short posterior sacroiliac ligament,SNOMED CT,244612007,http://purl.bioontology.org/ontology/SNOMEDCT/244612007
244613002,Entire ligament of shoulder joint,SNOMED CT,244613002,http://purl.bioontology.org/ontology/SNOMEDCT/244613002
244614008,Capsular ligament of shoulder joint,SNOMED CT,244614008,http://purl.bioontology.org/ontology/SNOMEDCT/244614008
244615009,Entire coracohumeral ligament,SNOMED CT,244615009,http://purl.bioontology.org/ontology/SNOMEDCT/244615009
244616005,Transverse humeral ligament,SNOMED CT,244616005,http://purl.bioontology.org/ontology/SNOMEDCT/244616005
244617001,Accessory ligament of shoulder joint,SNOMED CT,244617001,http://purl.bioontology.org/ontology/SNOMEDCT/244617001
244618006,Ligament of radioulnar joint,SNOMED CT,244618006,http://purl.bioontology.org/ontology/SNOMEDCT/244618006
244619003,Entire ligament of wrist joint,SNOMED CT,244619003,http://purl.bioontology.org/ontology/SNOMEDCT/244619003
244620009,Capsular ligament of wrist joint,SNOMED CT,244620009,http://purl.bioontology.org/ontology/SNOMEDCT/244620009
244621008,Palmar ligament of wrist joint,SNOMED CT,244621008,http://purl.bioontology.org/ontology/SNOMEDCT/244621008
244622001,Collateral ligament of wrist joint,SNOMED CT,244622001,http://purl.bioontology.org/ontology/SNOMEDCT/244622001
244623006,Intercarpal ligament,SNOMED CT,244623006,http://purl.bioontology.org/ontology/SNOMEDCT/244623006
244624000,Accessory ligament of midcarpal joint,SNOMED CT,244624000,http://purl.bioontology.org/ontology/SNOMEDCT/244624000
244625004,Collateral ligament of midcarpal joint,SNOMED CT,244625004,http://purl.bioontology.org/ontology/SNOMEDCT/244625004
244626003,Entire carpal radiate ligament,SNOMED CT,244626003,http://purl.bioontology.org/ontology/SNOMEDCT/244626003
244627007,Ligament of thumb,SNOMED CT,244627007,http://purl.bioontology.org/ontology/SNOMEDCT/244627007
244628002,Ligament of metacarpophalangeal joint of finger,SNOMED CT,244628002,http://purl.bioontology.org/ontology/SNOMEDCT/244628002
244629005,Ligament of proximal interphalangeal joint of finger,SNOMED CT,244629005,http://purl.bioontology.org/ontology/SNOMEDCT/244629005
244630000,Ligament of distal interphalangeal joint of finger,SNOMED CT,244630000,http://purl.bioontology.org/ontology/SNOMEDCT/244630000
244631001,Entire ligament of lower extremity,SNOMED CT,244631001,http://purl.bioontology.org/ontology/SNOMEDCT/244631001
244632008,Capsular ligament of hip joint,SNOMED CT,244632008,http://purl.bioontology.org/ontology/SNOMEDCT/244632008
244633003,Entire transverse acetabular ligament,SNOMED CT,244633003,http://purl.bioontology.org/ontology/SNOMEDCT/244633003
244634009,Intracapsular ligament of hip joint,SNOMED CT,244634009,http://purl.bioontology.org/ontology/SNOMEDCT/244634009
244635005,Entire ligament of the head of the femur,SNOMED CT,244635005,http://purl.bioontology.org/ontology/SNOMEDCT/244635005
244636006,Capsular ligament of knee joint,SNOMED CT,244636006,http://purl.bioontology.org/ontology/SNOMEDCT/244636006
244637002,Entire arcuate popliteal ligament,SNOMED CT,244637002,http://purl.bioontology.org/ontology/SNOMEDCT/244637002
244638007,Entire oblique popliteal ligament,SNOMED CT,244638007,http://purl.bioontology.org/ontology/SNOMEDCT/244638007
244639004,Entire patellar ligament,SNOMED CT,244639004,http://purl.bioontology.org/ontology/SNOMEDCT/244639004
244640002,Intracapsular ligament of knee joint,SNOMED CT,244640002,http://purl.bioontology.org/ontology/SNOMEDCT/244640002
244641003,Accessory ligament of knee joint,SNOMED CT,244641003,http://purl.bioontology.org/ontology/SNOMEDCT/244641003
244642005,Ligament of meniscus of knee joint,SNOMED CT,244642005,http://purl.bioontology.org/ontology/SNOMEDCT/244642005
244643000,Entire transverse ligament of knee joint,SNOMED CT,244643000,http://purl.bioontology.org/ontology/SNOMEDCT/244643000
244644006,Entire ligament of distal tibiofibular joint,SNOMED CT,244644006,http://purl.bioontology.org/ontology/SNOMEDCT/244644006
244647004,Capsular ligament of ankle joint,SNOMED CT,244647004,http://purl.bioontology.org/ontology/SNOMEDCT/244647004
244648009,Accessory ligament of ankle joint,SNOMED CT,244648009,http://purl.bioontology.org/ontology/SNOMEDCT/244648009
244649001,Talofibular ligament,SNOMED CT,244649001,http://purl.bioontology.org/ontology/SNOMEDCT/244649001
244650001,Entire calcaneofibular ligament,SNOMED CT,244650001,http://purl.bioontology.org/ontology/SNOMEDCT/244650001
244651002,Entire ligament of foot,SNOMED CT,244651002,http://purl.bioontology.org/ontology/SNOMEDCT/244651002
244652009,Entire ligament of metatarsophalangeal joint,SNOMED CT,244652009,http://purl.bioontology.org/ontology/SNOMEDCT/244652009
244653004,Entire ligament of interphalangeal joint of foot,SNOMED CT,244653004,http://purl.bioontology.org/ontology/SNOMEDCT/244653004
244657003,Entire macula densa,SNOMED CT,244657003,http://purl.bioontology.org/ontology/SNOMEDCT/244657003
244668003,Entire crus of diaphragm,SNOMED CT,244668003,http://purl.bioontology.org/ontology/SNOMEDCT/244668003
244676001,Entire anterior fossa of cranial cavity,SNOMED CT,244676001,http://purl.bioontology.org/ontology/SNOMEDCT/244676001
244677005,Entire middle fossa of cranial cavity,SNOMED CT,244677005,http://purl.bioontology.org/ontology/SNOMEDCT/244677005
244678000,Entire posterior fossa of cranial cavity,SNOMED CT,244678000,http://purl.bioontology.org/ontology/SNOMEDCT/244678000
244679008,Entire foramen magnum,SNOMED CT,244679008,http://purl.bioontology.org/ontology/SNOMEDCT/244679008
244680006,Entire anterior fontanel of skull,SNOMED CT,244680006,http://purl.bioontology.org/ontology/SNOMEDCT/244680006
244681005,Entire posterior fontanel of skull,SNOMED CT,244681005,http://purl.bioontology.org/ontology/SNOMEDCT/244681005
244682003,Entire maxillary tuberosity,SNOMED CT,244682003,http://purl.bioontology.org/ontology/SNOMEDCT/244682003
244683008,Maxillary torus,SNOMED CT,244683008,http://purl.bioontology.org/ontology/SNOMEDCT/244683008
244684002,Entire body of mandible,SNOMED CT,244684002,http://purl.bioontology.org/ontology/SNOMEDCT/244684002
244686000,Mental foramen,SNOMED CT,244686000,http://purl.bioontology.org/ontology/SNOMEDCT/244686000
244687009,Entire angle of mandible,SNOMED CT,244687009,http://purl.bioontology.org/ontology/SNOMEDCT/244687009
244688004,Border of body of mandible,SNOMED CT,244688004,http://purl.bioontology.org/ontology/SNOMEDCT/244688004
244689007,Lower border of mandible,SNOMED CT,244689007,http://purl.bioontology.org/ontology/SNOMEDCT/244689007
244690003,Border of ramus of mandible,SNOMED CT,244690003,http://purl.bioontology.org/ontology/SNOMEDCT/244690003
244691004,Entire coronoid process of mandible,SNOMED CT,244691004,http://purl.bioontology.org/ontology/SNOMEDCT/244691004
244692006,Neck of glenoid of scapula,SNOMED CT,244692006,http://purl.bioontology.org/ontology/SNOMEDCT/244692006
244693001,Distal pole of scaphoid,SNOMED CT,244693001,http://purl.bioontology.org/ontology/SNOMEDCT/244693001
244694007,Anterior part of iliac crest,SNOMED CT,244694007,http://purl.bioontology.org/ontology/SNOMEDCT/244694007
244695008,Posterior part of iliac crest,SNOMED CT,244695008,http://purl.bioontology.org/ontology/SNOMEDCT/244695008
244696009,Entire proximal femur,SNOMED CT,244696009,http://purl.bioontology.org/ontology/SNOMEDCT/244696009
244697000,Part of shaft of femur,SNOMED CT,244697000,http://purl.bioontology.org/ontology/SNOMEDCT/244697000
244698005,Tibial intercondylar tubercle,SNOMED CT,244698005,http://purl.bioontology.org/ontology/SNOMEDCT/244698005
244699002,Part of shaft of tibia,SNOMED CT,244699002,http://purl.bioontology.org/ontology/SNOMEDCT/244699002
244700001,Part of shaft of fibula,SNOMED CT,244700001,http://purl.bioontology.org/ontology/SNOMEDCT/244700001
244701002,Entire epiphysis,SNOMED CT,244701002,http://purl.bioontology.org/ontology/SNOMEDCT/244701002
244702009,Entire proximal epiphysis of femur,SNOMED CT,244702009,http://purl.bioontology.org/ontology/SNOMEDCT/244702009
244703004,Entire costal cartilage,SNOMED CT,244703004,http://purl.bioontology.org/ontology/SNOMEDCT/244703004
244704005,Entire first costal cartilage,SNOMED CT,244704005,http://purl.bioontology.org/ontology/SNOMEDCT/244704005
244705006,Entire second costal cartilage,SNOMED CT,244705006,http://purl.bioontology.org/ontology/SNOMEDCT/244705006
244706007,Entire third costal cartilage,SNOMED CT,244706007,http://purl.bioontology.org/ontology/SNOMEDCT/244706007
244707003,Entire fourth costal cartilage,SNOMED CT,244707003,http://purl.bioontology.org/ontology/SNOMEDCT/244707003
244708008,Entire fifth costal cartilage,SNOMED CT,244708008,http://purl.bioontology.org/ontology/SNOMEDCT/244708008
244709000,Entire sixth costal cartilage,SNOMED CT,244709000,http://purl.bioontology.org/ontology/SNOMEDCT/244709000
244710005,Entire seventh costal cartilage,SNOMED CT,244710005,http://purl.bioontology.org/ontology/SNOMEDCT/244710005
244711009,Entire eighth costal cartilage,SNOMED CT,244711009,http://purl.bioontology.org/ontology/SNOMEDCT/244711009
244712002,Entire ninth costal cartilage,SNOMED CT,244712002,http://purl.bioontology.org/ontology/SNOMEDCT/244712002
244713007,Entire tenth costal cartilage,SNOMED CT,244713007,http://purl.bioontology.org/ontology/SNOMEDCT/244713007
244714001,Entire eleventh costal cartilage,SNOMED CT,244714001,http://purl.bioontology.org/ontology/SNOMEDCT/244714001
244715000,Entire twelfth costal cartilage,SNOMED CT,244715000,http://purl.bioontology.org/ontology/SNOMEDCT/244715000
244719006,Structure of modiolar muscle group,SNOMED CT,244719006,http://purl.bioontology.org/ontology/SNOMEDCT/244719006
244723003,Temporoparietalis,SNOMED CT,244723003,http://purl.bioontology.org/ontology/SNOMEDCT/244723003
244724009,Transversus nuchae,SNOMED CT,244724009,http://purl.bioontology.org/ontology/SNOMEDCT/244724009
244725005,Structure of circumorbital and palpebral muscle,SNOMED CT,244725005,http://purl.bioontology.org/ontology/SNOMEDCT/244725005
244746001,Entire depressor labii inferioris muscle,SNOMED CT,244746001,http://purl.bioontology.org/ontology/SNOMEDCT/244746001
244752000,Entire radiating portion of cortical lobule of kidney,SNOMED CT,244752000,http://purl.bioontology.org/ontology/SNOMEDCT/244752000
244763002,Helicine muscle,SNOMED CT,244763002,http://purl.bioontology.org/ontology/SNOMEDCT/244763002
244774006,Entire levator palpebrae superioris,SNOMED CT,244774006,http://purl.bioontology.org/ontology/SNOMEDCT/244774006
244775007,Entire superior tarsal muscle,SNOMED CT,244775007,http://purl.bioontology.org/ontology/SNOMEDCT/244775007
244776008,Entire rectus muscle,SNOMED CT,244776008,http://purl.bioontology.org/ontology/SNOMEDCT/244776008
244777004,Oblique muscle of eye,SNOMED CT,244777004,http://purl.bioontology.org/ontology/SNOMEDCT/244777004
244789002,Longitudinal intrinsic muscle of tongue,SNOMED CT,244789002,http://purl.bioontology.org/ontology/SNOMEDCT/244789002
244801005,Palatopharyngeal sphincter,SNOMED CT,244801005,http://purl.bioontology.org/ontology/SNOMEDCT/244801005
244804002,Entire cricopharyngeal part of inferior constrictor pharyngeus muscle,SNOMED CT,244804002,http://purl.bioontology.org/ontology/SNOMEDCT/244804002
244805001,Entire thyropharyngeal part of inferior constrictor pharyngeus muscle,SNOMED CT,244805001,http://purl.bioontology.org/ontology/SNOMEDCT/244805001
244809007,Entire cricothyroid muscle,SNOMED CT,244809007,http://purl.bioontology.org/ontology/SNOMEDCT/244809007
244829008,Entire infrahyoid muscle,SNOMED CT,244829008,http://purl.bioontology.org/ontology/SNOMEDCT/244829008
244830003,Entire sternohyoid muscle,SNOMED CT,244830003,http://purl.bioontology.org/ontology/SNOMEDCT/244830003
244831004,Entire sternothyroid muscle,SNOMED CT,244831004,http://purl.bioontology.org/ontology/SNOMEDCT/244831004
244832006,Entire thyrohyoid muscle,SNOMED CT,244832006,http://purl.bioontology.org/ontology/SNOMEDCT/244832006
244833001,Entire omohyoid muscle,SNOMED CT,244833001,http://purl.bioontology.org/ontology/SNOMEDCT/244833001
244841001,Entire rectus capitis lateralis,SNOMED CT,244841001,http://purl.bioontology.org/ontology/SNOMEDCT/244841001
244849004,Deep muscle of back,SNOMED CT,244849004,http://purl.bioontology.org/ontology/SNOMEDCT/244849004
244852007,Entire erector spinae muscle,SNOMED CT,244852007,http://purl.bioontology.org/ontology/SNOMEDCT/244852007
244853002,Entire convoluting portion of cortical lobule of kidney,SNOMED CT,244853002,http://purl.bioontology.org/ontology/SNOMEDCT/244853002
244858006,Entire longissimus muscle,SNOMED CT,244858006,http://purl.bioontology.org/ontology/SNOMEDCT/244858006
244859003,Entire longissimus thoracis muscle,SNOMED CT,244859003,http://purl.bioontology.org/ontology/SNOMEDCT/244859003
244862000,Entire spinalis muscle,SNOMED CT,244862000,http://purl.bioontology.org/ontology/SNOMEDCT/244862000
244863005,Entire spinalis thoracis muscle,SNOMED CT,244863005,http://purl.bioontology.org/ontology/SNOMEDCT/244863005
244864004,Entire spinalis cervicis muscle,SNOMED CT,244864004,http://purl.bioontology.org/ontology/SNOMEDCT/244864004
244866002,Entire transversospinalis muscle,SNOMED CT,244866002,http://purl.bioontology.org/ontology/SNOMEDCT/244866002
244867006,Entire semispinalis muscle,SNOMED CT,244867006,http://purl.bioontology.org/ontology/SNOMEDCT/244867006
244868001,Entire semispinalis thoracis muscle,SNOMED CT,244868001,http://purl.bioontology.org/ontology/SNOMEDCT/244868001
244871009,Entire multifidus muscle,SNOMED CT,244871009,http://purl.bioontology.org/ontology/SNOMEDCT/244871009
244872002,Entire rotator muscle,SNOMED CT,244872002,http://purl.bioontology.org/ontology/SNOMEDCT/244872002
244873007,Entire cervical rotator muscle,SNOMED CT,244873007,http://purl.bioontology.org/ontology/SNOMEDCT/244873007
244875000,Entire interspinalis muscle,SNOMED CT,244875000,http://purl.bioontology.org/ontology/SNOMEDCT/244875000
244937004,Entire left crus of diaphragm,SNOMED CT,244937004,http://purl.bioontology.org/ontology/SNOMEDCT/244937004
244939001,Digitation of diaphragm,SNOMED CT,244939001,http://purl.bioontology.org/ontology/SNOMEDCT/244939001
244940004,Dome of diaphragm,SNOMED CT,244940004,http://purl.bioontology.org/ontology/SNOMEDCT/244940004
244941000,Left dome of diaphragm,SNOMED CT,244941000,http://purl.bioontology.org/ontology/SNOMEDCT/244941000
244942007,Right dome of diaphragm,SNOMED CT,244942007,http://purl.bioontology.org/ontology/SNOMEDCT/244942007
244943002,Entire central tendon of diaphragm,SNOMED CT,244943002,http://purl.bioontology.org/ontology/SNOMEDCT/244943002
244953001,Entire straight portion of distal convoluted renal tubule,SNOMED CT,244953001,http://purl.bioontology.org/ontology/SNOMEDCT/244953001
244955008,Entire skeletal muscle of pelvis,SNOMED CT,244955008,http://purl.bioontology.org/ontology/SNOMEDCT/244955008
244957000,Entire skeletal muscle of pelvic diaphragm,SNOMED CT,244957000,http://purl.bioontology.org/ontology/SNOMEDCT/244957000
244958005,Entire pubococcygeus muscle,SNOMED CT,244958005,http://purl.bioontology.org/ontology/SNOMEDCT/244958005
244961006,Sphincter vaginae,SNOMED CT,244961006,http://purl.bioontology.org/ontology/SNOMEDCT/244961006
