order,name,codesystem,code,ontologyTermURI,definition
8367,Mobitz I atrioventricular block,HP,HP:0011707,http://purl.obolibrary.org/obo/HP_0011707,Progressive PR interval prolongation with the subsequent occurrence of a single nonconducted P wave that results in a pause. The pause that follows the nonconducted impulse is less than fully compensatory (less than the sum of two normal sinus intervals).
8368,Mobitz II atrioventricular block,HP,HP:0011708,http://purl.obolibrary.org/obo/HP_0011708,A type of second degree atrioventricular (AV) block characterized by sudden failure to conduct an impulse through the AV node without a preceding change in the PR interval.
8369,Atrioventricular dissociation,HP,HP:0011709,http://purl.obolibrary.org/obo/HP_0011709,Atrioventricular (AV) dissociation is present if the atria and the ventricles are under the control of two separate pacemakers. AV dissociation can occur in the absence of a primary AV conduction disturbance.
8370,Bundle branch block,HP,HP:0011710,http://purl.obolibrary.org/obo/HP_0011710,Block of conduction of electrical impulses along the Bundle of His or along one of its bundle branches.
8371,Left anterior fascicular block,HP,HP:0011711,http://purl.obolibrary.org/obo/HP_0011711,Conduction block in the anterior division of the left bundle branch of the bundle of His.
8372,Complete right bundle branch block,HP,HP:0011712,http://purl.obolibrary.org/obo/HP_0011712,A conduction block of the right branch of the bundle of His. This manifests as a prolongation of the QRS complex (greater than 0.12 s) with delayed activation of the right ventricle and terminal delay on the EKG.
8373,Left bundle branch block,HP,HP:0011713,http://purl.obolibrary.org/obo/HP_0011713,A conduction block of the left branch of the bundle of His. This manifests as a generalized disturbance of QRS morphology on EKG.
8374,Libman-Sacks lesions,HP,HP:0011714,http://purl.obolibrary.org/obo/HP_0011714,Libman-Sacks valvular lesions are sterile fibrofibrinous vegetations that favor the left-sided heart valves and usually form on the ventricular surface of the mitral valve.
8375,Trifascicular block,HP,HP:0011715,http://purl.obolibrary.org/obo/HP_0011715,Abnormal conduction in all three divisions of the intraventricular conducting tissue.
8376,Junctional ectopic tachycardia,HP,HP:0011716,http://purl.obolibrary.org/obo/HP_0011716,Junctional ectopic tachycardia (JET) is a unique type of supraventricular arrhythmia defined by narrow QRS complex and atrioventricular (AV) dissociation or retrograde atrial conduction in a 1:1 pattern.
8377,Atrioventricular reentrant tachycardia,HP,HP:0011717,http://purl.obolibrary.org/obo/HP_0011717,Accessory pathway-related atrioventricular reentrant tachycardia (AVRT) involves an abnormal electrical conduction of the accessory pathway. The accessory pathway connecting impulses between the atrium and the ventricle can be seen at any site in the AV groove.
8378,Abnormality of the pulmonary veins,HP,HP:0011718,http://purl.obolibrary.org/obo/HP_0011718,An abnormality of the pulmonary veins.
8379,Supracardiac total anomalous pulmonary venous connection,HP,HP:0011719,http://purl.obolibrary.org/obo/HP_0011719,Type 1 total anomalous pulmonary venous connection.
8380,Cardiac total anomalous pulmonary venous connection,HP,HP:0011720,http://purl.obolibrary.org/obo/HP_0011720,Type 2 total anomalous pulmonary venous connection.
8381,Infracardiac total anomalous pulmonary venous connection,HP,HP:0011721,http://purl.obolibrary.org/obo/HP_0011721,Type 3 total anomalous pulmonary venous connection.
8382,Mixed total anomalous pulmonary venous connection,HP,HP:0011722,http://purl.obolibrary.org/obo/HP_0011722,Type 4 total anomalous pulmonary venous connection.
8383,Congenital malformation of the right heart,HP,HP:0011723,http://purl.obolibrary.org/obo/HP_0011723,Defect or defects of the morphogenesis of the right heart identifiable at birth.
8384,Uhl's anomaly,HP,HP:0011724,http://purl.obolibrary.org/obo/HP_0011724,"Uhl anomaly of the right ventricle refers to the almost complete absence of right ventricular myocardium, normal tricuspid valve, and preserved septal and left ventricular myocardium."
8385,Chaotic multifocal atrial tachycardia,HP,HP:0011725,http://purl.obolibrary.org/obo/HP_0011725,
8386,Persistent fetal circulation,HP,HP:0011726,http://purl.obolibrary.org/obo/HP_0011726,"Systemic desaturation of a liveborn baby resulting from persistent pulmonary hypertension with a patent ductus arteriosus and patent foramen ovale, such that the circulation in postnatal life follows the fetal course."
8387,Peroneal muscle weakness,HP,HP:0011727,http://purl.obolibrary.org/obo/HP_0011727,Weakness of the peroneal muscles.
8388,Elbow clonus,HP,HP:0011728,http://purl.obolibrary.org/obo/HP_0011728,"Clonus at the elbow joint, i.e., an exaggerated phasic stretch reflex characterized by repetitive, rhythmic contractions at the elbow, generated by rapid passive stretch at the elbow joint."
8389,Abnormality of joint mobility,HP,HP:0011729,http://purl.obolibrary.org/obo/HP_0011729,An abnormality in the range and ease of motion of joints across their normal range.
8390,Abnormal central sensory function,HP,HP:0011730,http://purl.obolibrary.org/obo/HP_0011730,"An abnormality of sensation related to CNS function. Assuming the primary sensory modalities are intact and the patient is alert and cooperative, the presence of an abnormality of sensory function may indicate a lesion of a parietal cortex, the thalamocortical projections to the parietal cortex, or the spinal cord."
8391,Abnormality of circulating cortisol level,HP,HP:0011731,http://purl.obolibrary.org/obo/HP_0011731,An abnormality of the concentration of cortisol in the blood.
8392,Abnormal adrenal morphology,HP,HP:0011732,http://purl.obolibrary.org/obo/HP_0011732,Any structural anomaly of the adrenal glands.
8393,Abnormality of adrenal physiology,HP,HP:0011733,http://purl.obolibrary.org/obo/HP_0011733,A functional abnormality of the adrenal glands.
8394,Central adrenal insufficiency,HP,HP:0011734,http://purl.obolibrary.org/obo/HP_0011734,"A form of adrenal insufficiency related to a lack of ACTH, which leads to a decrease in the production of cortisol by the adrenal glands. Aldosterone production is not usually affected."
8395,Adrenocorticotropin deficient adrenal insufficiency,HP,HP:0011735,http://purl.obolibrary.org/obo/HP_0011735,Adrenal insufficiency secondary to a defect in ACTH production.
8396,Primary hyperaldosteronism,HP,HP:0011736,http://purl.obolibrary.org/obo/HP_0011736,A form of hyperaldosteronism caused by a defect within the adrenal gland.
8397,Corticotropin-releasing hormone deficient adrenal insufficiency,HP,HP:0011737,http://purl.obolibrary.org/obo/HP_0011737,Adrenal insufficiency secondary to a defect in corticotropin-releasing hormone production.
8398,Corticotropin-releasing hormone receptor defect,HP,HP:0011738,http://purl.obolibrary.org/obo/HP_0011738,Adrenal insufficiency secondary to a defect in the corticotropin-releasing hormone receptor.
8399,Dexamethasone-suppressible primary hyperaldosteronism,HP,HP:0011739,http://purl.obolibrary.org/obo/HP_0011739,A form of primary hyperaldosteronism in which the overproduction of aldosterone can be suppressed by the administration of dexamethasone.
8400,Glucocortocoid-insensitive primary hyperaldosteronism,HP,HP:0011740,http://purl.obolibrary.org/obo/HP_0011740,A form of primary hyperaldosteronism in which the overproduction of aldosterone cannot be suppressed by the administration of dexamethasone or similar glucocorticoids.
8401,Secondary hyperaldosteronism,HP,HP:0011741,http://purl.obolibrary.org/obo/HP_0011741,A form of hyperaldosteronism caused by abnormally increased renin levels.
8402,Ectopic adrenal gland,HP,HP:0011742,http://purl.obolibrary.org/obo/HP_0011742,Abnormal anatomical location of the adrenal gland.
8403,Adrenal gland agenesis,HP,HP:0011743,http://purl.obolibrary.org/obo/HP_0011743,Absent development of the adrenal gland.
8404,Secondary hypercortisolism,HP,HP:0011744,http://purl.obolibrary.org/obo/HP_0011744,"Hypercortisolemia associated with a overproduction of ACTH (often from a tumor), leading secondarily to overproduction of cortisol."
8405,Non-secretory adrenocortical adenoma,HP,HP:0011745,http://purl.obolibrary.org/obo/HP_0011745,"An hormonally inactive adrenocortical adenoma, that is, an adenoma that does not secrete excessive amounts of adrenal hormones."
8406,Secretory adrenocortical adenoma,HP,HP:0011746,http://purl.obolibrary.org/obo/HP_0011746,"An hormonally active adrenocortical adenoma, that is, an adenoma that secretes excessive amounts of adrenal hormones."
8407,Abnormality of the anterior pituitary,HP,HP:0011747,http://purl.obolibrary.org/obo/HP_0011747,"An abnormality of the adenohypophysis, which is also known as the anterior lobe of the pituitary gland."
8408,Adrenocorticotropic hormone deficiency,HP,HP:0011748,http://purl.obolibrary.org/obo/HP_0011748,"A reduced ability to secrete adrenocorticotropic hormone (ACTH), a hormone that stimulates the adrenal cortex to secrete of glucocorticoids such as cortisol."
8409,Adrenocorticotropic hormone excess,HP,HP:0011749,http://purl.obolibrary.org/obo/HP_0011749,"Overproduction of adrenocorticotropic hormone (ACTH), which generally leads secondarily to overproduction of cortisol by the adrenal cortex."
8410,Neoplasm of the anterior pituitary,HP,HP:0011750,http://purl.obolibrary.org/obo/HP_0011750,"A tumor (abnormal growth of tissue) of the adenohypophysis, which is also known as the anterior lobe of the pituitary gland."
8411,Abnormal posterior pituitary morphogenesis,HP,HP:0011751,http://purl.obolibrary.org/obo/HP_0011751,"An abnormality of the neurohypophysis, which is also known as the posterior lobe of the hypophysis."
8412,Neoplasm of the posterior pituitary,HP,HP:0011752,http://purl.obolibrary.org/obo/HP_0011752,"The presence of a neoplasm (tumor) in the neurohypophysis, which is also known as the posterior lobe of the hypophysis."
8413,Posterior pituitary dysgenesis,HP,HP:0011753,http://purl.obolibrary.org/obo/HP_0011753,Abnormal development of the neurohypophysis during embryonic growth and development.
8414,Pituicytoma,HP,HP:0011754,http://purl.obolibrary.org/obo/HP_0011754,"A solid, low grade, spindle cell, glial neoplasm of adults that originates in the neurohypophysis or infundibulum. Clinical signs and symptoms include visual disturbance, headache and features of hypopituitarism. Pituicytomas are well-circumscribed, solid masses that can measure up to several centimeters. Histologically, they show a compact architecture consisting of elongate, bipolar spindle cells arranged in interlacing fascicles or assuming a storiform pattern."
