id,name,acronym,description,url,location,country,latitude,longitude,head,contact,national_node,withdrawn,parent_collection,biobank,biobank_label,network,combined_network,also_known,type,data_categories,order_of_magnitude,size,categories,timestamp,number_of_donors,order_of_magnitude_donors,sex,diagnosis_available,age_low,age_high,age_unit,materials,storage_temperatures,body_part_examined,imaging_modality,image_dataset_type,collaboration_commercial,collaboration_non_for_profit,data_use,commercial_use,access_fee,access_joint_project,access_description,access_uri,sop,combined_quality
bbmri-eric:ID:UK_GBR-1-151:collection:1,TRICON8B,,"TRICON8B is the translational research sub-study of the ICON8B trial. The aim is to establish a large, comprehensive biobank comprising tumour tissue, blood and serial plasma samples with associated clinical data which will be an invaluable resource for high-quality translational research in ovarian cancer.     ICON8B is a phase III randomised trial investigating the combination of dose-fractionated chemotherapy and bevacizumab compared to either strategy alone for the first-line treatment of women with newly diagnosed high-risk stage III-IV epithelial ovarian, fallopian tube or primary peritoneal cancer.",,,UK,,,,bbmri-eric:contactID:UK_GBR-1-151,UK,true,,bbmri-eric:ID:UK_GBR-1-151,TRICON8B,,,,OTHER,BIOLOGICAL_SAMPLES,5,,paediatric_included,,,5,,,0,,YEAR,,,,,,,,,true,,,,,,
bbmri-eric:ID:UK_GBR-1-153:collection:1,Cancer Group CTR Cardiff trials,,Centre for Trials Research Cardiff University. Trial sample collections,,,UK,,,,bbmri-eric:contactID:UK_GBR-1-153,UK,true,,bbmri-eric:ID:UK_GBR-1-153,Cancer Group CTR Cardiff trials,,,,OTHER,BIOLOGICAL_SAMPLES,5,,paediatric_included,,,5,,,0,,YEAR,,,,,,,,,true,,,,,,
bbmri-eric:ID:UK_GBR-1-153:collection:358-1010,SCOPE1,,"Chemoradiotherapy with or without cetuximab in patients with oesophageal cancer (SCOPE1): a multicentre, phase 2/3 randomised trial.",,,UK,,,,bbmri-eric:contactID:UK_GBR-1-153,UK,true,,bbmri-eric:ID:UK_GBR-1-153,Cancer Group CTR Cardiff trials,,,,OTHER,"BIOLOGICAL_SAMPLES,IMAGING_DATA,OTHER,PHYSIOLOGICAL_BIOCHEMICAL_MEASUREMENTS",1,,cancer,,,1,FEMALE,urn:miriam:icd:C15.9,40,,YEAR,OTHER,temperatureRoom,,,,,,,true,,,,,,
bbmri-eric:ID:UK_GBR-1-153:collection:358-1011,SCOPE1,,"Chemoradiotherapy with or without cetuximab in patients with oesophageal cancer (SCOPE1): a multicentre, phase 2/3 randomised trial.",,,UK,,,,bbmri-eric:contactID:UK_GBR-1-153,UK,true,,bbmri-eric:ID:UK_GBR-1-153,Cancer Group CTR Cardiff trials,,,,OTHER,"BIOLOGICAL_SAMPLES,IMAGING_DATA,OTHER,PHYSIOLOGICAL_BIOCHEMICAL_MEASUREMENTS",1,,cancer,,,1,MALE,urn:miriam:icd:C15.9,40,,YEAR,OTHER,temperatureRoom,,,,,,,true,,,,,,
bbmri-eric:ID:UK_GBR-1-19:collection:171-534,Decending colon,,"Surplus. Fresh Frozen, FFPE",,,UK,,,,bbmri-eric:contactID:UK_GBR-1-19,UK,true,,bbmri-eric:ID:UK_GBR-1-19,Tayside Biorepository,,,,DISEASE_SPECIFIC,"BIOLOGICAL_SAMPLES,OTHER",0,,cancer,,,0,MALE,urn:miriam:icd:C18.9,,,,"TISSUE_FROZEN,TISSUE_PARAFFIN_EMBEDDED,WHOLE_BLOOD","temperature-60to-85,temperatureOther",,,,,,,true,,,,,,
bbmri-eric:ID:UK_GBR-1-153:collection:359-1012,FRAGMATIC,,Randomized Phase III Trial of Standard Therapy Plus Low Molecular Weight Heparin in Patients With Lung Cancer: FRAGMATIC Trial.,,,UK,,,,bbmri-eric:contactID:UK_GBR-1-153,UK,true,,bbmri-eric:ID:UK_GBR-1-153,Cancer Group CTR Cardiff trials,,,,OTHER,"BIOLOGICAL_SAMPLES,OTHER,PHYSIOLOGICAL_BIOCHEMICAL_MEASUREMENTS",2,,cancer,,,2,MALE,urn:miriam:icd:C34.9,40,,YEAR,SERUM,temperature-60to-85,,,,,,,true,,,,,,
bbmri-eric:ID:UK_GBR-1-153:collection:359-1013,FRAGMATIC,,Randomized Phase III Trial of Standard Therapy Plus Low Molecular Weight Heparin in Patients With Lung Cancer: FRAGMATIC Trial.,,,UK,,,,bbmri-eric:contactID:UK_GBR-1-153,UK,true,,bbmri-eric:ID:UK_GBR-1-153,Cancer Group CTR Cardiff trials,,,,OTHER,"BIOLOGICAL_SAMPLES,OTHER,PHYSIOLOGICAL_BIOCHEMICAL_MEASUREMENTS",2,,cancer,,,2,FEMALE,urn:miriam:icd:C34.9,40,,YEAR,SERUM,temperature-60to-85,,,,,,,true,,,,,,
bbmri-eric:ID:UK_GBR-1-153:collection:360-1014,SCALOP,,"Gemcitabine-based or capecitabine-based chemoradiotherapy for locally advanced pancreatic cancer (SCALOP): a multicentre, randomised, phase 2 trial.",,,UK,,,,bbmri-eric:contactID:UK_GBR-1-153,UK,true,,bbmri-eric:ID:UK_GBR-1-153,Cancer Group CTR Cardiff trials,,,,OTHER,"BIOLOGICAL_SAMPLES,IMAGING_DATA,OTHER,PHYSIOLOGICAL_BIOCHEMICAL_MEASUREMENTS",1,,cancer,,,1,MALE,urn:miriam:icd:C25.9,40,,YEAR,SERUM,temperature-60to-85,,,,,,,true,,,,,,
bbmri-eric:ID:UK_GBR-1-153:collection:360-1015,SCALOP,,"Gemcitabine-based or capecitabine-based chemoradiotherapy for locally advanced pancreatic cancer (SCALOP): a multicentre, randomised, phase 2 trial.",,,UK,,,,bbmri-eric:contactID:UK_GBR-1-153,UK,true,,bbmri-eric:ID:UK_GBR-1-153,Cancer Group CTR Cardiff trials,,,,OTHER,"BIOLOGICAL_SAMPLES,IMAGING_DATA,OTHER,PHYSIOLOGICAL_BIOCHEMICAL_MEASUREMENTS",1,,cancer,,,1,FEMALE,urn:miriam:icd:C25.9,40,,YEAR,SERUM,temperature-60to-85,,,,,,,true,,,,,,
bbmri-eric:ID:UK_GBR-1-153:collection:361-1016,NEOSCOPE,,A randomised phase II study of induction chemotherapy followed by oxaliplatin/capecitabine or carboplatin/paclitaxel based pre-operative chemoradiation for resectable oesophageal adenocarcinoma,,,UK,,,,bbmri-eric:contactID:UK_GBR-1-153,UK,true,,bbmri-eric:ID:UK_GBR-1-153,Cancer Group CTR Cardiff trials,,,,OTHER,"BIOLOGICAL_SAMPLES,OTHER",1,,cancer,,,1,MALE,urn:miriam:icd:C15.9,40,,YEAR,OTHER,temperatureRoom,,,,,,,true,,,,,,
bbmri-eric:ID:UK_GBR-1-153:collection:361-1017,NEOSCOPE,,A randomised phase II study of induction chemotherapy followed by oxaliplatin/capecitabine or carboplatin/paclitaxel based pre-operative chemoradiation for resectable oesophageal adenocarcinoma,,,UK,,,,bbmri-eric:contactID:UK_GBR-1-153,UK,true,,bbmri-eric:ID:UK_GBR-1-153,Cancer Group CTR Cardiff trials,,,,OTHER,"BIOLOGICAL_SAMPLES,OTHER",1,,cancer,,,1,FEMALE,urn:miriam:icd:C15.9,40,,YEAR,OTHER,temperatureRoom,,,,,,,true,,,,,,
bbmri-eric:ID:UK_GBR-1-153:collection:361-1018,NEOSCOPE,,A randomised phase II study of induction chemotherapy followed by oxaliplatin/capecitabine or carboplatin/paclitaxel based pre-operative chemoradiation for resectable oesophageal adenocarcinoma,,,UK,,,,bbmri-eric:contactID:UK_GBR-1-153,UK,true,,bbmri-eric:ID:UK_GBR-1-153,Cancer Group CTR Cardiff trials,,,,OTHER,"BIOLOGICAL_SAMPLES,OTHER",1,,cancer,,,1,MALE,urn:miriam:icd:C15.9,40,,YEAR,SERUM,temperature-60to-85,,,,,,,true,,,,,,
bbmri-eric:ID:UK_GBR-1-153:collection:361-1019,NEOSCOPE,,A randomised phase II study of induction chemotherapy followed by oxaliplatin/capecitabine or carboplatin/paclitaxel based pre-operative chemoradiation for resectable oesophageal adenocarcinoma,,,UK,,,,bbmri-eric:contactID:UK_GBR-1-153,UK,true,,bbmri-eric:ID:UK_GBR-1-153,Cancer Group CTR Cardiff trials,,,,OTHER,"BIOLOGICAL_SAMPLES,OTHER",1,,cancer,,,1,FEMALE,urn:miriam:icd:C15.9,40,,YEAR,SERUM,temperature-60to-85,,,,,,,true,,,,,,
bbmri-eric:ID:UK_GBR-1-153:collection:362-1020,COPERNICUS,,A phase II single arm feasibility trial of neoadjuvant chemotherapy (NAC) with oxaliplatin/fluorouracil (OxMdG) then short-course preoperative radiotherapy (SCPRT) then immediate surgery in operable rectal cancer (ORC): COPERNICUS (NCT01263171).,,,UK,,,,bbmri-eric:contactID:UK_GBR-1-153,UK,true,,bbmri-eric:ID:UK_GBR-1-153,Cancer Group CTR Cardiff trials,,,,OTHER,"BIOLOGICAL_SAMPLES,OTHER,PHYSIOLOGICAL_BIOCHEMICAL_MEASUREMENTS",1,,cancer,,,1,MALE,urn:miriam:icd:C18.9,40,,YEAR,OTHER,temperatureRoom,,,,,,,true,,,,,,
bbmri-eric:ID:UK_GBR-1-153:collection:362-1021,COPERNICUS,,A phase II single arm feasibility trial of neoadjuvant chemotherapy (NAC) with oxaliplatin/fluorouracil (OxMdG) then short-course preoperative radiotherapy (SCPRT) then immediate surgery in operable rectal cancer (ORC): COPERNICUS (NCT01263171).,,,UK,,,,bbmri-eric:contactID:UK_GBR-1-153,UK,true,,bbmri-eric:ID:UK_GBR-1-153,Cancer Group CTR Cardiff trials,,,,OTHER,"BIOLOGICAL_SAMPLES,OTHER,PHYSIOLOGICAL_BIOCHEMICAL_MEASUREMENTS",1,,cancer,,,1,FEMALE,urn:miriam:icd:C18.9,40,,YEAR,OTHER,temperatureRoom,,,,,,,true,,,,,,
bbmri-eric:ID:UK_GBR-1-153:collection:362-1022,COPERNICUS,,A phase II single arm feasibility trial of neoadjuvant chemotherapy (NAC) with oxaliplatin/fluorouracil (OxMdG) then short-course preoperative radiotherapy (SCPRT) then immediate surgery in operable rectal cancer (ORC): COPERNICUS (NCT01263171).,,,UK,,,,bbmri-eric:contactID:UK_GBR-1-153,UK,true,,bbmri-eric:ID:UK_GBR-1-153,Cancer Group CTR Cardiff trials,,,,OTHER,"BIOLOGICAL_SAMPLES,OTHER,PHYSIOLOGICAL_BIOCHEMICAL_MEASUREMENTS",1,,cancer,,,1,MALE,urn:miriam:icd:C18.9,40,,YEAR,PLASMA,temperature-60to-85,,,,,,,true,,,,,,
bbmri-eric:ID:UK_GBR-1-153:collection:362-1023,COPERNICUS,,A phase II single arm feasibility trial of neoadjuvant chemotherapy (NAC) with oxaliplatin/fluorouracil (OxMdG) then short-course preoperative radiotherapy (SCPRT) then immediate surgery in operable rectal cancer (ORC): COPERNICUS (NCT01263171).,,,UK,,,,bbmri-eric:contactID:UK_GBR-1-153,UK,true,,bbmri-eric:ID:UK_GBR-1-153,Cancer Group CTR Cardiff trials,,,,OTHER,"BIOLOGICAL_SAMPLES,OTHER,PHYSIOLOGICAL_BIOCHEMICAL_MEASUREMENTS",1,,cancer,,,1,FEMALE,urn:miriam:icd:C18.9,40,,YEAR,PLASMA,temperature-60to-85,,,,,,,true,,,,,,
bbmri-eric:ID:UK_GBR-1-153:collection:399-1126,FAKTION,,A phase 1b/2 randomised placebo controlled trial of fulvestrant +/- AZD5363 in postmenopausal women with advanced breast cancer previously treated with a third generation aromatase inhibitor,,,UK,,,,bbmri-eric:contactID:UK_GBR-1-153,UK,true,,bbmri-eric:ID:UK_GBR-1-153,Cancer Group CTR Cardiff trials,,,,DISEASE_SPECIFIC,"BIOLOGICAL_SAMPLES,OTHER,PHYSIOLOGICAL_BIOCHEMICAL_MEASUREMENTS",1,,cancer,,,1,MALE,urn:miriam:icd:C50.9,40,,YEAR,TISSUE_PARAFFIN_EMBEDDED,temperatureOther,,,,,,,true,,,,,,
bbmri-eric:ID:UK_GBR-1-153:collection:399-1127,FAKTION,,A phase 1b/2 randomised placebo controlled trial of fulvestrant +/- AZD5363 in postmenopausal women with advanced breast cancer previously treated with a third generation aromatase inhibitor,,,UK,,,,bbmri-eric:contactID:UK_GBR-1-153,UK,true,,bbmri-eric:ID:UK_GBR-1-153,Cancer Group CTR Cardiff trials,,,,DISEASE_SPECIFIC,"BIOLOGICAL_SAMPLES,OTHER,PHYSIOLOGICAL_BIOCHEMICAL_MEASUREMENTS",1,,cancer,,,1,FEMALE,urn:miriam:icd:C50.9,40,,YEAR,TISSUE_PARAFFIN_EMBEDDED,temperatureOther,,,,,,,true,,,,,,
bbmri-eric:ID:UK_GBR-1-173:collection:1,eLIXIR - Early Life Data Cross-Linkage in Research,,"The embryo, fetus and newborn child are very sensitive to external influences during development. These can arise from problems with the mother's health, her lifestyle, her physical environment, medication, the placenta not working properly, complications during birth, or as consequence of being born too early. Adversity in these periods of developmental vulnerability can have persistent effects on the long-term health of the child, including physical and mental health disorders. We also know that if a mother has complications in pregnancy, that she herself may suffer from increased risk of ill-heath in later life, for example cardiovascular disease, diabetes or mental health problems.   eLIXIR is a prospective collection of blood samples from routine antenatal and neontal appointments and is due to begin collecting in 2018.",,,UK,,,,bbmri-eric:contactID:UK_GBR-1-173,UK,true,,bbmri-eric:ID:UK_GBR-1-173,eLIXIR - Early Life Data Cross-Linkage in Research,,,,OTHER,BIOLOGICAL_SAMPLES,5,,paediatric_included,,,5,,,0,,YEAR,,,,,,,,,true,,,,,,
bbmri-eric:ID:UK_GBR-1-154:collection:1,Daisy Tumour Bank,,"The Daisy Tumour Bank (DTB) is creating various collections of human samples to share with researchers, thus providing a resource of fit for purpose biological material to facilitate ethically approved cancer research. The DTB is collecting human tissue and blood samples from cancer patients within Hull and East Yorkshire Hospitals NHS Trust. The DTB is a newly established biobank which is in the accrual process, therefore samples and data are not accessible to researchers at this time.",,,UK,,,,bbmri-eric:contactID:UK_GBR-1-154,UK,true,,bbmri-eric:ID:UK_GBR-1-154,Daisy Tumour Bank,,,,OTHER,BIOLOGICAL_SAMPLES,5,,paediatric_included,,,5,,,0,,YEAR,,,,,,,,,true,,,,,,
bbmri-eric:ID:UK_GBR-1-156:collection:1,King's Health Partners Cancer Biobank,,"King's Health Partners Cancer Biobank collects blood, tissue and urine samples from patients with a range of cancer types who are referred to Guy's & St Thomas' NHS Trust. The Breast Biobank alone has been providing tumour samples with matching clinico-pathological data for research studies since the 1970's. Other tumour types including lung, head and neck, prostate, UGI, bladder, colorectal, lymphoma and MPD have been added since 2008. The Biobank is accessible to both academic groups and commercial companies.",,,UK,,,,bbmri-eric:contactID:UK_GBR-1-156,UK,true,,bbmri-eric:ID:UK_GBR-1-156,King's Health Partners Cancer Biobank,,,,OTHER,BIOLOGICAL_SAMPLES,5,,paediatric_included,,,5,,,0,,YEAR,,,,,,,,,true,,,,,,
bbmri-eric:ID:UK_GBR-1-156:collection:371-1044,KHP Breast Biobank,,"Fresh, fresh frozen, FFPE tumour and normal tissue; Blood derivatives; Tumour and germline DNA from frozen and FFPE material; Tumour RNA from FFPE material; TMA by grade and consecutive series.",,,UK,,,,bbmri-eric:contactID:UK_GBR-1-156,UK,true,,bbmri-eric:ID:UK_GBR-1-156,King's Health Partners Cancer Biobank,,,,DISEASE_SPECIFIC,"BIOLOGICAL_SAMPLES,GENEALOGICAL_RECORDS,IMAGING_DATA,MEDICAL_RECORDS,NATIONAL_REGISTRIES,OTHER,PHYSIOLOGICAL_BIOCHEMICAL_MEASUREMENTS,SURVEY_DATA",4,,cancer,,,4,FEMALE,urn:miriam:icd:C50.9,18,40,YEAR,TISSUE_FROZEN,temperature-60to-85,,,,,,,true,,,,,,
bbmri-eric:ID:UK_GBR-1-156:collection:371-1045,KHP Breast Biobank,,"Fresh, fresh frozen, FFPE tumour and normal tissue; Blood derivatives; Tumour and germline DNA from frozen and FFPE material; Tumour RNA from FFPE material; TMA by grade and consecutive series.",,,UK,,,,bbmri-eric:contactID:UK_GBR-1-156,UK,true,,bbmri-eric:ID:UK_GBR-1-156,King's Health Partners Cancer Biobank,,,,DISEASE_SPECIFIC,"BIOLOGICAL_SAMPLES,GENEALOGICAL_RECORDS,IMAGING_DATA,MEDICAL_RECORDS,NATIONAL_REGISTRIES,OTHER,PHYSIOLOGICAL_BIOCHEMICAL_MEASUREMENTS,SURVEY_DATA",4,,cancer,,,4,FEMALE,urn:miriam:icd:C50.9,40,,YEAR,TISSUE_FROZEN,temperature-60to-85,,,,,,,true,,,,,,
bbmri-eric:ID:UK_GBR-1-17:collection:1,LBIH Biobank,,"The LBIH Biobank has been specifically created to provide SMEs and academic researchers with high quality biosamples, data, and analytical services. We house a vast array of biosamples, both cancerous and non-cancerous, and have the ability to collect bespoke samples and data to suit the needs of researchers. We have access to a wide variety of samples types including, but not limited to, frozen tissue, fresh tissue, blood products, urine and FFPE blocks.     The LBIH Biobank can further process these into a number of products such as DNA, frozen sections, and cryo-aliquots. In order to offer a ‘one-stop shop’ for research, we offer additional services such as IHC, next generation sequencing,TMA creation, and project management for studies and projects, to include storage of trial samples.",,,UK,,,,bbmri-eric:contactID:UK_GBR-1-17,UK,true,,bbmri-eric:ID:UK_GBR-1-17,LBIH Biobank,,,,OTHER,BIOLOGICAL_SAMPLES,5,,paediatric_included,,,5,,,0,,YEAR,,,,,,,,,true,,,,,,
