id,Country,Biobank,Name,Acronym,Description,Network,Combined Network,Collection Type,Data Categories,Order of Magnitude,Size,TimeStamp,Number of Donors,Order of Magnitude Donors,Also Known In,Parent Collection,Categories,Head of Collection,Latitude,Longitude,Contact Person,Sex,Diagnosis Available,Age Low,Age High,Age Unit,Body Part Examined,Imaging Modality,Image Dataset Type,Materials,Storage Temperatures,Sample Access Fee,Sample Access Joint Project,Sample Access Description,Sample Access URI,Data Access Fee,Data Access Joint Project,Data Access Description,Data Access URI,Image Access Feee,Image Access Joint Project,Image Access Description,Image Access URI,Commercial Collaboration,Non Profit Collaboration,Data Use,Available for Commercial Use,Sample Processing PD or SOP,Sample Transport PD or SOP,Sample Storage PD or SOP,Data Processing PD or SOP,Data Transport PD or SOP,Data Storage PD or SOP,Combined Quality Info,URL,Biobank Label,National Node
bbmri-eric:ID:UK_GBR-1-166:collection:1,UK,bbmri-eric:ID:UK_GBR-1-166,UCL Infection DNA Bank,,"The UCL Infection DNA Bank aims to facilitate research into infectious diseases through the enhanced availability of samples to researchers. This availability currently supports research in the UCL Division of Infection and Immunity but it will also support  researchers nationally and internationally, increasing the potential for collaboration.",,,OTHER,BIOLOGICAL_SAMPLES,5,,,,5,,,,,,,bbmri-eric:contactID:UK_GBR-1-166,,,0,0,YEAR,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,UCL Infection DNA Bank,UK
bbmri-eric:ID:UK_GBR-1-167:collection:1,UK,bbmri-eric:ID:UK_GBR-1-167,UK real-world lymphoid tissue bank,,"The UK real-world lymphoid malignancies tissue Bank (UKTB) provides a national and international resource for research on lymphomas and other lymphoproliferative disorders including chronic lymphocytic leukamia. This Research Tissue Bank was set up in 2014 and given favourable ethical opinion (REC ref: 14/SC/0030). The samples are stored in the HTA licenced Faculty of Medicine Tissue Bank. The RTB currently holds matched normal and malignant frozen material from ~900 patients. The samples collected can be associated with clinical diagnostic details and outcome endpoint, which can be readily informative to patient prognosis.",,,DISEASE_SPECIFIC,"BIOLOGICAL_SAMPLES,IMAGING_DATA,MEDICAL_RECORDS,OTHER,PHYSIOLOGICAL_BIOCHEMICAL_MEASUREMENTS",2,,,,2,,,cancer,,,,bbmri-eric:contactID:UK_GBR-1-167,"FEMALE,MALE",urn:miriam:icd:C85.9,40,0,YEAR,,,,"PERIPHERAL_BLOOD_CELLS,PLASMA,SERUM","temperature-60to-85,temperatureLN",,,,,,,,,,,,,,,,true,,,,,,,,,UK real-world lymphoid tissue bank,UK
bbmri-eric:ID:UK_GBR-1-173:collection:1,UK,bbmri-eric:ID:UK_GBR-1-173,eLIXIR - Early Life Data Cross-Linkage in Research,,"The embryo, fetus and newborn child are very sensitive to external influences during development. These can arise from problems with the mother's health, her lifestyle, her physical environment, medication, the placenta not working properly, complications during birth, or as consequence of being born too early. Adversity in these periods of developmental vulnerability can have persistent effects on the long-term health of the child, including physical and mental health disorders. We also know that if a mother has complications in pregnancy, that she herself may suffer from increased risk of ill-heath in later life, for example cardiovascular disease, diabetes or mental health problems.   eLIXIR is a prospective collection of blood samples from routine antenatal and neontal appointments and is due to begin collecting in 2018.",,,OTHER,BIOLOGICAL_SAMPLES,5,,,,5,,,,,,,bbmri-eric:contactID:UK_GBR-1-173,,,0,0,YEAR,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,eLIXIR - Early Life Data Cross-Linkage in Research,UK
bbmri-eric:ID:UK_GBR-1-173:collection:508-1498,UK,bbmri-eric:ID:UK_GBR-1-173,eLIXIR Maternal Blood Samples,,"Maternal blood samples collected at Nuchal screening. Serum, plasma and whole blood available.",,,POPULATION_BASED,"BIOLOGICAL_SAMPLES,MEDICAL_RECORDS,OTHER",0,,,,0,,,,,,,bbmri-eric:contactID:UK_GBR-1-173,FEMALE,urn:miriam:icd:Z00,18,40,YEAR,,,,"PLASMA,SERUM,WHOLE_BLOOD",temperature-60to-85,,,,,,,,,,,,,,,,true,,,,,,,,,eLIXIR - Early Life Data Cross-Linkage in Research,UK
bbmri-eric:ID:UK_GBR-1-174:collection:1,UK,bbmri-eric:ID:UK_GBR-1-174,The Swansea Neurology Biobank,,"The Swansea Neurology Biobank, (SNB) is a collaboration between Swansea University and Local Health Boards, collecting biological specimens from a range of neurological phenotypes.",,,OTHER,BIOLOGICAL_SAMPLES,5,,,,5,,,,,,,bbmri-eric:contactID:UK_GBR-1-174,,,0,0,YEAR,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,The Swansea Neurology Biobank,UK
bbmri-eric:ID:UK_GBR-1-176:collection:1,UK,bbmri-eric:ID:UK_GBR-1-176,IoN Trial,,"IoN is a multicentre phase II/III asking is ablative radioiodine necessary for low risk differentiated thyroid cancer patients.     560 patients will be recruited and randomised 1:1 to receive radioiodine ablation or no ablation.     Samples collected during trial: Stimulated Tg blood samples for patients taken at the treatment visit, 2 months post treatment, 6-9 months post treatment and every 6 months thereafter for 5 years.",,,OTHER,BIOLOGICAL_SAMPLES,5,,,,5,,,,,,,bbmri-eric:contactID:UK_GBR-1-176,,,0,0,YEAR,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,IoN Trial,UK
bbmri-eric:ID:UK_GBR-1-178:collection:1,UK,bbmri-eric:ID:UK_GBR-1-178,STAMPEDE,,tbc,,,OTHER,BIOLOGICAL_SAMPLES,5,,,,5,,,,,,,bbmri-eric:contactID:UK_GBR-1-178,,,0,0,YEAR,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,STAMPEDE,UK
bbmri-eric:ID:UK_GBR-1-179:collection:1,UK,bbmri-eric:ID:UK_GBR-1-179,Myeloma XII clinical trial samples,,"Samples collected from myeloma patients at first relapse registered into the Myeloma XII trial, and sent to the following central labs:     1. Central immunology laboratory, University of Birmingham - peripheral clotted blood and urine collected at various timepoints throughout the trial;   2. Haematology Malignancy Diagnostic Service (HMDS) laboratory, St James's University Hospital, Leeds - bone marrow aspirate, collected at various timepoints throughout the trial;   3. Leeds Institute of Cancer and Pathology (LICAP), University of Leeds - peripheral blood, serum, and bone marrow aspirate collected at various timepoints throughout the trial.",,,OTHER,BIOLOGICAL_SAMPLES,3,,,,3,,,cancer,,,,bbmri-eric:contactID:UK_GBR-1-179,"FEMALE,MALE",urn:miriam:icd:C90.0,40,0,YEAR,,,,"OTHER,PERIPHERAL_BLOOD_CELLS,SERUM,URINE",temperature2to10,,,,,,,,,,,,,,,,true,,,,,,,,,Myeloma XII clinical trial samples,UK
bbmri-eric:ID:UK_GBR-1-17:collection:1,UK,bbmri-eric:ID:UK_GBR-1-17,LBIH Biobank,,"The LBIH Biobank has been specifically created to provide SMEs and academic researchers with high quality biosamples, data, and analytical services. We house a vast array of biosamples, both cancerous and non-cancerous, and have the ability to collect bespoke samples and data to suit the needs of researchers. We have access to a wide variety of samples types including, but not limited to, frozen tissue, fresh tissue, blood products, urine and FFPE blocks.     The LBIH Biobank can further process these into a number of products such as DNA, frozen sections, and cryo-aliquots. In order to offer a ‘one-stop shop’ for research, we offer additional services such as IHC, next generation sequencing,TMA creation, and project management for studies and projects, to include storage of trial samples.",,,OTHER,BIOLOGICAL_SAMPLES,5,,,,5,,,,,,,bbmri-eric:contactID:UK_GBR-1-17,,,0,0,YEAR,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,LBIH Biobank,UK
bbmri-eric:ID:UK_GBR-1-17:collection:265-812,UK,bbmri-eric:ID:UK_GBR-1-17,Breast,,Breast tumour and non-involved tissue (and blood products) from adult patients (18+),,,DISEASE_SPECIFIC,"BIOLOGICAL_SAMPLES,OTHER,PHYSIOLOGICAL_BIOCHEMICAL_MEASUREMENTS",1,,,,1,,,cancer,,,,bbmri-eric:contactID:UK_GBR-1-17,MALE,urn:miriam:icd:C50.9,40,0,YEAR,,,,"PLASMA,TISSUE_FROZEN,TISSUE_PARAFFIN_EMBEDDED","temperature-60to-85,temperatureOther",,,,,,,,,,,,,,,,true,,,,,,,,,LBIH Biobank,UK
bbmri-eric:ID:UK_GBR-1-17:collection:265-813,UK,bbmri-eric:ID:UK_GBR-1-17,Breast,,Breast tumour and non-involved tissue (and blood products) from adult patients (18+),,,DISEASE_SPECIFIC,"BIOLOGICAL_SAMPLES,OTHER,PHYSIOLOGICAL_BIOCHEMICAL_MEASUREMENTS",3,,,,3,,,cancer,,,,bbmri-eric:contactID:UK_GBR-1-17,FEMALE,urn:miriam:icd:C50.9,40,0,YEAR,,,,"PLASMA,TISSUE_FROZEN,TISSUE_PARAFFIN_EMBEDDED","temperature-60to-85,temperatureOther",,,,,,,,,,,,,,,,true,,,,,,,,,LBIH Biobank,UK
bbmri-eric:ID:UK_GBR-1-17:collection:266-823,UK,bbmri-eric:ID:UK_GBR-1-17,Oesophagus,,Oesophageal tumour and non-involved tissue (and blood products) from adult patients (18+),,,DISEASE_SPECIFIC,"BIOLOGICAL_SAMPLES,OTHER,PHYSIOLOGICAL_BIOCHEMICAL_MEASUREMENTS",1,,,,1,,,cancer,,,,bbmri-eric:contactID:UK_GBR-1-17,MALE,urn:miriam:icd:C15.9,40,0,YEAR,,,,"PLASMA,TISSUE_FROZEN,TISSUE_PARAFFIN_EMBEDDED","temperature-60to-85,temperatureOther",,,,,,,,,,,,,,,,true,,,,,,,,,LBIH Biobank,UK
bbmri-eric:ID:UK_GBR-1-17:collection:266-824,UK,bbmri-eric:ID:UK_GBR-1-17,Oesophagus,,Oesophageal tumour and non-involved tissue (and blood products) from adult patients (18+),,,DISEASE_SPECIFIC,"BIOLOGICAL_SAMPLES,OTHER,PHYSIOLOGICAL_BIOCHEMICAL_MEASUREMENTS",1,,,,1,,,cancer,,,,bbmri-eric:contactID:UK_GBR-1-17,FEMALE,urn:miriam:icd:C15.9,40,0,YEAR,,,,"TISSUE_FROZEN,TISSUE_PARAFFIN_EMBEDDED","temperature-60to-85,temperatureOther",,,,,,,,,,,,,,,,true,,,,,,,,,LBIH Biobank,UK
bbmri-eric:ID:UK_GBR-1-17:collection:267-816,UK,bbmri-eric:ID:UK_GBR-1-17,Colorectal,,Colorectal tumour and non-involved tissue (and blood products) from adult patients (18+),,,DISEASE_SPECIFIC,"BIOLOGICAL_SAMPLES,OTHER,PHYSIOLOGICAL_BIOCHEMICAL_MEASUREMENTS",3,,,,3,,,cancer,,,,bbmri-eric:contactID:UK_GBR-1-17,MALE,urn:miriam:icd:C18.9,40,0,YEAR,,,,"PLASMA,TISSUE_FROZEN,TISSUE_PARAFFIN_EMBEDDED","temperature-60to-85,temperatureOther",,,,,,,,,,,,,,,,true,,,,,,,,,LBIH Biobank,UK
bbmri-eric:ID:UK_GBR-1-17:collection:267-817,UK,bbmri-eric:ID:UK_GBR-1-17,Colorectal,,Colorectal tumour and non-involved tissue (and blood products) from adult patients (18+),,,DISEASE_SPECIFIC,"BIOLOGICAL_SAMPLES,OTHER,PHYSIOLOGICAL_BIOCHEMICAL_MEASUREMENTS",2,,,,2,,,cancer,,,,bbmri-eric:contactID:UK_GBR-1-17,FEMALE,urn:miriam:icd:C18.9,40,0,YEAR,,,,"PLASMA,TISSUE_FROZEN,TISSUE_PARAFFIN_EMBEDDED","temperature-60to-85,temperatureOther",,,,,,,,,,,,,,,,true,,,,,,,,,LBIH Biobank,UK
bbmri-eric:ID:UK_GBR-1-17:collection:268-826,UK,bbmri-eric:ID:UK_GBR-1-17,Pancreas,,Pancreatic tumour and non-involved tissue (and blood products) from adult patients (18+),,,DISEASE_SPECIFIC,"BIOLOGICAL_SAMPLES,OTHER,PHYSIOLOGICAL_BIOCHEMICAL_MEASUREMENTS",2,,,,2,,,cancer,,,,bbmri-eric:contactID:UK_GBR-1-17,MALE,urn:miriam:icd:C25.9,40,0,YEAR,,,,"TISSUE_FROZEN,TISSUE_PARAFFIN_EMBEDDED","temperature-60to-85,temperatureOther",,,,,,,,,,,,,,,,true,,,,,,,,,LBIH Biobank,UK
bbmri-eric:ID:UK_GBR-1-17:collection:268-827,UK,bbmri-eric:ID:UK_GBR-1-17,Pancreas,,Pancreatic tumour and non-involved tissue (and blood products) from adult patients (18+),,,DISEASE_SPECIFIC,"BIOLOGICAL_SAMPLES,OTHER,PHYSIOLOGICAL_BIOCHEMICAL_MEASUREMENTS",2,,,,2,,,cancer,,,,bbmri-eric:contactID:UK_GBR-1-17,FEMALE,urn:miriam:icd:C25.9,40,0,YEAR,,,,"TISSUE_FROZEN,TISSUE_PARAFFIN_EMBEDDED","temperature-60to-85,temperatureOther",,,,,,,,,,,,,,,,true,,,,,,,,,LBIH Biobank,UK
bbmri-eric:ID:UK_GBR-1-17:collection:269-825,UK,bbmri-eric:ID:UK_GBR-1-17,Ovary,,Ovarian tumour and non-involved tissue from adult patients (18+),,,DISEASE_SPECIFIC,"BIOLOGICAL_SAMPLES,OTHER,PHYSIOLOGICAL_BIOCHEMICAL_MEASUREMENTS",2,,,,2,,,cancer,,,,bbmri-eric:contactID:UK_GBR-1-17,FEMALE,urn:miriam:icd:C56,40,0,YEAR,,,,"TISSUE_FROZEN,TISSUE_PARAFFIN_EMBEDDED","temperature-60to-85,temperatureOther",,,,,,,,,,,,,,,,true,,,,,,,,,LBIH Biobank,UK
bbmri-eric:ID:UK_GBR-1-17:collection:270-808,UK,bbmri-eric:ID:UK_GBR-1-17,Adrenal,,Adrenal tumour and non-involved tissue (and blood products) from adult patients (18+),,,DISEASE_SPECIFIC,"BIOLOGICAL_SAMPLES,OTHER,PHYSIOLOGICAL_BIOCHEMICAL_MEASUREMENTS",1,,,,1,,,cancer,,,,bbmri-eric:contactID:UK_GBR-1-17,MALE,urn:miriam:icd:C74.9,40,0,YEAR,,,,"PLASMA,TISSUE_PARAFFIN_EMBEDDED","temperature-60to-85,temperatureOther",,,,,,,,,,,,,,,,true,,,,,,,,,LBIH Biobank,UK
bbmri-eric:ID:UK_GBR-1-17:collection:270-809,UK,bbmri-eric:ID:UK_GBR-1-17,Adrenal,,Adrenal tumour and non-involved tissue (and blood products) from adult patients (18+),,,DISEASE_SPECIFIC,"BIOLOGICAL_SAMPLES,OTHER,PHYSIOLOGICAL_BIOCHEMICAL_MEASUREMENTS",1,,,,1,,,cancer,,,,bbmri-eric:contactID:UK_GBR-1-17,FEMALE,urn:miriam:icd:C74.9,40,0,YEAR,,,,"PLASMA,TISSUE_FROZEN,TISSUE_PARAFFIN_EMBEDDED","temperature-60to-85,temperatureOther",,,,,,,,,,,,,,,,true,,,,,,,,,LBIH Biobank,UK
bbmri-eric:ID:UK_GBR-1-17:collection:271-829,UK,bbmri-eric:ID:UK_GBR-1-17,Stomach,,Stomach tumour and non-involved tissue from adult patients (18+),,,DISEASE_SPECIFIC,"BIOLOGICAL_SAMPLES,OTHER,PHYSIOLOGICAL_BIOCHEMICAL_MEASUREMENTS",2,,,,2,,,cancer,,,,bbmri-eric:contactID:UK_GBR-1-17,MALE,urn:miriam:icd:C16.9,40,0,YEAR,,,,"PLASMA,TISSUE_FROZEN,TISSUE_PARAFFIN_EMBEDDED","temperature-60to-85,temperatureOther",,,,,,,,,,,,,,,,true,,,,,,,,,LBIH Biobank,UK
bbmri-eric:ID:UK_GBR-1-17:collection:271-830,UK,bbmri-eric:ID:UK_GBR-1-17,Stomach,,Stomach tumour and non-involved tissue from adult patients (18+),,,DISEASE_SPECIFIC,"BIOLOGICAL_SAMPLES,OTHER,PHYSIOLOGICAL_BIOCHEMICAL_MEASUREMENTS",2,,,,2,,,cancer,,,,bbmri-eric:contactID:UK_GBR-1-17,FEMALE,urn:miriam:icd:C16.9,40,0,YEAR,,,,"PLASMA,TISSUE_FROZEN,TISSUE_PARAFFIN_EMBEDDED","temperature-60to-85,temperatureOther",,,,,,,,,,,,,,,,true,,,,,,,,,LBIH Biobank,UK
bbmri-eric:ID:UK_GBR-1-19:collection:168-531,UK,bbmri-eric:ID:UK_GBR-1-19,Breast,,Frozen and fixed FFPE tissue,,,DISEASE_SPECIFIC,"BIOLOGICAL_SAMPLES,OTHER",3,,,,3,,,cancer,,,,bbmri-eric:contactID:UK_GBR-1-19,NAV,urn:miriam:icd:C50.9,0,0,,,,,"TISSUE_FROZEN,TISSUE_PARAFFIN_EMBEDDED,WHOLE_BLOOD","temperature-60to-85,temperatureOther",,,,,,,,,,,,,,,,true,,,,,,,,,Tayside Biorepository,UK
bbmri-eric:ID:UK_GBR-1-17:collection:272-831,UK,bbmri-eric:ID:UK_GBR-1-17,Thyroid,,Thyroid tumour and non-involved tissue (and blood products) from adult patients (18+),,,DISEASE_SPECIFIC,"BIOLOGICAL_SAMPLES,OTHER,PHYSIOLOGICAL_BIOCHEMICAL_MEASUREMENTS",2,,,,2,,,cancer,,,,bbmri-eric:contactID:UK_GBR-1-17,MALE,urn:miriam:icd:C73,40,0,YEAR,,,,"PLASMA,TISSUE_FROZEN,TISSUE_PARAFFIN_EMBEDDED","temperature-60to-85,temperatureOther",,,,,,,,,,,,,,,,true,,,,,,,,,LBIH Biobank,UK
bbmri-eric:ID:UK_GBR-1-17:collection:273-810,UK,bbmri-eric:ID:UK_GBR-1-17,Bladder,,"Bladder tumour and non-involved tissue, blood products and urine from adult patients (18+)",,,DISEASE_SPECIFIC,"BIOLOGICAL_SAMPLES,OTHER,PHYSIOLOGICAL_BIOCHEMICAL_MEASUREMENTS",1,,,,1,,,cancer,,,,bbmri-eric:contactID:UK_GBR-1-17,MALE,urn:miriam:icd:C67.9,40,0,YEAR,,,,"PLASMA,SERUM,TISSUE_FROZEN,TISSUE_PARAFFIN_EMBEDDED","temperature-60to-85,temperatureOther",,,,,,,,,,,,,,,,true,,,,,,,,,LBIH Biobank,UK
bbmri-eric:ID:UK_GBR-1-17:collection:273-811,UK,bbmri-eric:ID:UK_GBR-1-17,Bladder,,"Bladder tumour and non-involved tissue, blood products and urine from adult patients (18+)",,,DISEASE_SPECIFIC,"BIOLOGICAL_SAMPLES,OTHER,PHYSIOLOGICAL_BIOCHEMICAL_MEASUREMENTS",1,,,,1,,,cancer,,,,bbmri-eric:contactID:UK_GBR-1-17,FEMALE,urn:miriam:icd:C67.9,40,0,YEAR,,,,"TISSUE_FROZEN,TISSUE_PARAFFIN_EMBEDDED","temperature-60to-85,temperatureOther",,,,,,,,,,,,,,,,true,,,,,,,,,LBIH Biobank,UK
bbmri-eric:ID:UK_GBR-1-17:collection:274-828,UK,bbmri-eric:ID:UK_GBR-1-17,Prostate,,"Prostate tumour and non-involved tissue, blood products and urine from adult patients (18+)",,,DISEASE_SPECIFIC,"BIOLOGICAL_SAMPLES,OTHER,PHYSIOLOGICAL_BIOCHEMICAL_MEASUREMENTS",2,,,,2,,,cancer,,,,bbmri-eric:contactID:UK_GBR-1-17,MALE,urn:miriam:icd:C61,40,0,YEAR,,,,"TISSUE_FROZEN,TISSUE_PARAFFIN_EMBEDDED","temperature-60to-85,temperatureOther",,,,,,,,,,,,,,,,true,,,,,,,,,LBIH Biobank,UK
bbmri-eric:ID:UK_GBR-1-17:collection:275-821,UK,bbmri-eric:ID:UK_GBR-1-17,Liver,,Liver tumour and non-involved tissue (and blood products) from adult patients (18+),,,DISEASE_SPECIFIC,"BIOLOGICAL_SAMPLES,OTHER,PHYSIOLOGICAL_BIOCHEMICAL_MEASUREMENTS",1,,,,1,,,cancer,,,,bbmri-eric:contactID:UK_GBR-1-17,MALE,urn:miriam:icd:C22.9,40,0,YEAR,,,,"TISSUE_FROZEN,TISSUE_PARAFFIN_EMBEDDED","temperature-60to-85,temperatureOther",,,,,,,,,,,,,,,,true,,,,,,,,,LBIH Biobank,UK
bbmri-eric:ID:UK_GBR-1-17:collection:275-822,UK,bbmri-eric:ID:UK_GBR-1-17,Liver,,Liver tumour and non-involved tissue (and blood products) from adult patients (18+),,,DISEASE_SPECIFIC,"BIOLOGICAL_SAMPLES,OTHER,PHYSIOLOGICAL_BIOCHEMICAL_MEASUREMENTS",1,,,,1,,,cancer,,,,bbmri-eric:contactID:UK_GBR-1-17,FEMALE,urn:miriam:icd:C22.9,40,0,YEAR,,,,"TISSUE_FROZEN,TISSUE_PARAFFIN_EMBEDDED","temperature-60to-85,temperatureOther",,,,,,,,,,,,,,,,true,,,,,,,,,LBIH Biobank,UK
bbmri-eric:ID:UK_GBR-1-17:collection:276-819,UK,bbmri-eric:ID:UK_GBR-1-17,Kidney,,Kidney tumour and non-involved tissue (and blood products) from adult patients (18+),,,DISEASE_SPECIFIC,"BIOLOGICAL_SAMPLES,OTHER,PHYSIOLOGICAL_BIOCHEMICAL_MEASUREMENTS",2,,,,2,,,cancer,,,,bbmri-eric:contactID:UK_GBR-1-17,MALE,urn:miriam:icd:C64,40,0,YEAR,,,,"PLASMA,TISSUE_FROZEN,TISSUE_PARAFFIN_EMBEDDED","temperature-60to-85,temperatureOther",,,,,,,,,,,,,,,,true,,,,,,,,,LBIH Biobank,UK
bbmri-eric:ID:UK_GBR-1-17:collection:276-820,UK,bbmri-eric:ID:UK_GBR-1-17,Kidney,,Kidney tumour and non-involved tissue (and blood products) from adult patients (18+),,,DISEASE_SPECIFIC,"BIOLOGICAL_SAMPLES,OTHER,PHYSIOLOGICAL_BIOCHEMICAL_MEASUREMENTS",1,,,,1,,,cancer,,,,bbmri-eric:contactID:UK_GBR-1-17,FEMALE,urn:miriam:icd:C64,40,0,YEAR,,,,"PLASMA,TISSUE_FROZEN,TISSUE_PARAFFIN_EMBEDDED","temperature-60to-85,temperatureOther",,,,,,,,,,,,,,,,true,,,,,,,,,LBIH Biobank,UK
bbmri-eric:ID:UK_GBR-1-17:collection:277-814,UK,bbmri-eric:ID:UK_GBR-1-17,Cervix,,Cervical tumour and non-involved tissue (and blood products) from adult patients (18+),,,DISEASE_SPECIFIC,"BIOLOGICAL_SAMPLES,OTHER,PHYSIOLOGICAL_BIOCHEMICAL_MEASUREMENTS",1,,,,1,,,cancer,,,,bbmri-eric:contactID:UK_GBR-1-17,FEMALE,urn:miriam:icd:C53.9,40,0,YEAR,,,,TISSUE_PARAFFIN_EMBEDDED,temperatureOther,,,,,,,,,,,,,,,,true,,,,,,,,,LBIH Biobank,UK
bbmri-eric:ID:UK_GBR-1-17:collection:278-815,UK,bbmri-eric:ID:UK_GBR-1-17,Vulva,,Vulval tumour and non-involved tissue from adult patients (18+),,,DISEASE_SPECIFIC,"BIOLOGICAL_SAMPLES,OTHER,PHYSIOLOGICAL_BIOCHEMICAL_MEASUREMENTS",1,,,,1,,,cancer,,,,bbmri-eric:contactID:UK_GBR-1-17,FEMALE,urn:miriam:icd:C51.9,40,0,YEAR,,,,TISSUE_PARAFFIN_EMBEDDED,temperatureOther,,,,,,,,,,,,,,,,true,,,,,,,,,LBIH Biobank,UK
bbmri-eric:ID:UK_GBR-1-17:collection:279-818,UK,bbmri-eric:ID:UK_GBR-1-17,Endometrial,,Endometrial tumour and non-involved tissue (and blood products) from adult patients (18+),,,DISEASE_SPECIFIC,"BIOLOGICAL_SAMPLES,OTHER,PHYSIOLOGICAL_BIOCHEMICAL_MEASUREMENTS",1,,,,1,,,cancer,,,,bbmri-eric:contactID:UK_GBR-1-17,FEMALE,urn:miriam:icd:C54.1,40,0,YEAR,,,,TISSUE_PARAFFIN_EMBEDDED,temperatureOther,,,,,,,,,,,,,,,,true,,,,,,,,,LBIH Biobank,UK
bbmri-eric:ID:UK_GBR-1-17:collection:280-832,UK,bbmri-eric:ID:UK_GBR-1-17,Head & Neck,,Head & Neck tumour and non-involved tissue (and blood products) from adult patients (18+),,,DISEASE_SPECIFIC,"BIOLOGICAL_SAMPLES,OTHER,PHYSIOLOGICAL_BIOCHEMICAL_MEASUREMENTS",1,,,,1,,,cancer,,,,bbmri-eric:contactID:UK_GBR-1-17,MALE,urn:miriam:icd:C06.9,40,0,YEAR,,,,"PLASMA,TISSUE_FROZEN,TISSUE_PARAFFIN_EMBEDDED","temperature-60to-85,temperatureOther",,,,,,,,,,,,,,,,true,,,,,,,,,LBIH Biobank,UK
bbmri-eric:ID:UK_GBR-1-17:collection:280-833,UK,bbmri-eric:ID:UK_GBR-1-17,Head & Neck,,Head & Neck tumour and non-involved tissue (and blood products) from adult patients (18+),,,DISEASE_SPECIFIC,"BIOLOGICAL_SAMPLES,OTHER,PHYSIOLOGICAL_BIOCHEMICAL_MEASUREMENTS",0,,,,0,,,cancer,,,,bbmri-eric:contactID:UK_GBR-1-17,FEMALE,urn:miriam:icd:C06.9,40,0,YEAR,,,,"PLASMA,TISSUE_FROZEN,TISSUE_PARAFFIN_EMBEDDED","temperature-60to-85,temperatureOther",,,,,,,,,,,,,,,,true,,,,,,,,,LBIH Biobank,UK
bbmri-eric:ID:UK_GBR-1-17:collection:281-834,UK,bbmri-eric:ID:UK_GBR-1-17,Ocular melanoma,,Ocular tumour tissue from adult patients (18+),,,DISEASE_SPECIFIC,"BIOLOGICAL_SAMPLES,OTHER,PHYSIOLOGICAL_BIOCHEMICAL_MEASUREMENTS",2,,,,2,,,cancer,,,,bbmri-eric:contactID:UK_GBR-1-17,MALE,urn:miriam:icd:C69.9,40,0,YEAR,,,,"TISSUE_FROZEN,TISSUE_PARAFFIN_EMBEDDED","temperature-60to-85,temperatureOther",,,,,,,,,,,,,,,,true,,,,,,,,,LBIH Biobank,UK
bbmri-eric:ID:UK_GBR-1-17:collection:281-835,UK,bbmri-eric:ID:UK_GBR-1-17,Ocular melanoma,,Ocular tumour tissue from adult patients (18+),,,DISEASE_SPECIFIC,"BIOLOGICAL_SAMPLES,OTHER,PHYSIOLOGICAL_BIOCHEMICAL_MEASUREMENTS",2,,,,2,,,cancer,,,,bbmri-eric:contactID:UK_GBR-1-17,FEMALE,urn:miriam:icd:C69.9,40,0,YEAR,,,,"TISSUE_FROZEN,TISSUE_PARAFFIN_EMBEDDED","temperature-60to-85,temperatureOther",,,,,,,,,,,,,,,,true,,,,,,,,,LBIH Biobank,UK
bbmri-eric:ID:UK_GBR-1-181:collection:1,UK,bbmri-eric:ID:UK_GBR-1-181,Oxford Musculoskeletal Biobank,,"The Oxford Musculoskeletal Biobank (OMB) is a resource of tissue and blood samples donated by patients for use in medical research (primarily musculoskeletal). The Biobank provides a simple and efficient way to collect and store samples according to regulatory requirements, and it ensures fair access to the samples. Samples will usually be used for research studies which may contribute to increasing the knowledge and understanding of musculoskeletal diseases in order to improve diagnosis and treatment, and ultimately patient care.",,,OTHER,BIOLOGICAL_SAMPLES,5,,,,5,,,,,,,bbmri-eric:contactID:UK_GBR-1-181,,,0,0,YEAR,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,Oxford Musculoskeletal Biobank,UK
bbmri-eric:ID:UK_GBR-1-182:collection:1,UK,bbmri-eric:ID:UK_GBR-1-182,"Newcastle Biobank, Newcastle University",,"Newcastle Biobank is a research tissue bank within Newcastle University operating under Human Tissue Authority (HTA licence no. 12534). The biobank facilitates the collection of samples (excess to diagnostic requirement) from patients and volunteers for use in medical research. Applications are made to Newcastle Biobank to:  (1) Establish a new sample collection for use in future unspecified research;  (2) Access existing samples within the biobank.  Newcastle Biobank also accepts legacy collections of samples from research projects with expiring ethical approvals.     Newcastle Biobank holds many different types of samples, including solid tissues, cell suspensions such as ascitic fluid, blood samples, saliva,  urine, buccal swabs etc. Both fresh frozen and fixed, embedded tissues are stored.",,,OTHER,BIOLOGICAL_SAMPLES,5,,,,5,,,,,,,bbmri-eric:contactID:UK_GBR-1-182,,,0,0,YEAR,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,"Newcastle Biobank, Newcastle University",UK
