order,label,name,parent,code,ontologyTermURI
1756,Diltiazem hydrochloride,Veterinary use: Diltiazem hydrochloride,Veterinary use,1E+11,
1702,DIMETHICONE,Veterinary use: DIMETHICONE,Veterinary use,1E+11,
1703,DIMETHYLPOLYSILOXANE,Veterinary use: DIMETHYLPOLYSILOXANE,Veterinary use,1E+11,
1704,DIMINAZENE ACETURATE,Veterinary use: DIMINAZENE ACETURATE,Veterinary use,1E+11,
1757,Dimpylate,Veterinary use: Dimpylate,Veterinary use,1E+11,
1758,Dinoprost,Veterinary use: Dinoprost,Veterinary use,1E+11,
1759,Dinoprost trometamol,Veterinary use: Dinoprost trometamol,Veterinary use,1E+11,
1760,Dinotefuran,Veterinary use: Dinotefuran,Veterinary use,1E+11,
1761,Disodium hydrogen citrate,Veterinary use: Disodium hydrogen citrate,Veterinary use,1E+11,
1762,Disodium zinc edetate,Veterinary use: Disodium zinc edetate,Veterinary use,3E+11,
1705,DL-ALPHA TOCOPHEROL ACETATE,Veterinary use: DL-ALPHA TOCOPHEROL ACETATE,Veterinary use,1E+11,
1706,DL-ALPHA-TOCOPHEROL,Veterinary use: DL-ALPHA-TOCOPHEROL,Veterinary use,1E+11,
1707,DL-ALPHA-TOCOPHEROL ACETATE,Veterinary use: DL-ALPHA-TOCOPHEROL ACETATE,Veterinary use,1E+11,
1708,DL-Tryptophan,Veterinary use: DL-Tryptophan,Veterinary use,3E+11,
1709,DL-Valine,Veterinary use: DL-Valine,Veterinary use,3E+11,
1763,Domperidone,Veterinary use: Domperidone,Veterinary use,1E+11,
1710,DORAMECTIN,Veterinary use: DORAMECTIN,Veterinary use,100000146923,
1764,Doramectin,Veterinary use: Doramectin,Veterinary use,100000080784,
1711,DOXYCYCLIN HYCLAT,Veterinary use: DOXYCYCLIN HYCLAT,Veterinary use,1E+11,
1712,DOXYCYCLINE,Veterinary use: DOXYCYCLINE,Veterinary use,100000146928,
1765,Doxycycline,Veterinary use: Doxycycline,Veterinary use,100000092212,
1713,DOXYCYCLINE (DECLARED ACTIVE),Veterinary use: DOXYCYCLINE (DECLARED ACTIVE),Veterinary use,1E+11,
1714,DOXYCYCLINE HYCLATE,Veterinary use: DOXYCYCLINE HYCLATE,Veterinary use,100000146776,
1766,Doxycycline hyclate,Veterinary use: Doxycycline hyclate,Veterinary use,100000092638,
1715,DOXYCYCLINE HYDROCHLORIDE,Veterinary use: DOXYCYCLINE HYDROCHLORIDE,Veterinary use,1E+11,
1679,D-PANTHENOL,Veterinary use: D-PANTHENOL,Veterinary use,1E+11,
1680,D-PANTOTHENIC ACID,Veterinary use: D-PANTOTHENIC ACID,Veterinary use,1E+11,
1767,"Duck parvovirus, strain FM, Inactivated","Veterinary use: Duck parvovirus, strain FM, Inactivated",Veterinary use,3E+11,
1775,"Egg drop syndrome '76 virus, strain B8/78, Inactivated","Veterinary use: Egg drop syndrome '76 virus, strain B8/78, Inactivated",Veterinary use,3E+11,
1776,"Egg drop syndrome '76 virus, strain BC14, Inactivated","Veterinary use: Egg drop syndrome '76 virus, strain BC14, Inactivated",Veterinary use,1E+11,
1777,"Egg drop syndrome '76 virus, strain V127, Inactivated","Veterinary use: Egg drop syndrome '76 virus, strain V127, Inactivated",Veterinary use,3E+11,
1778,"Eimeria acervulina, Live","Veterinary use: Eimeria acervulina, Live",Veterinary use,1E+11,
1779,"Eimeria acervulina, strain 003, Live","Veterinary use: Eimeria acervulina, strain 003, Live",Veterinary use,3E+11,
1780,"Eimeria acervulina, strain 044, Live","Veterinary use: Eimeria acervulina, strain 044, Live",Veterinary use,3E+11,
1781,"Eimeria acervulina, strain HP, Live","Veterinary use: Eimeria acervulina, strain HP, Live",Veterinary use,3E+11,
1782,"Eimeria acervulina, strain RA 3+20, Live","Veterinary use: Eimeria acervulina, strain RA 3+20, Live",Veterinary use,3E+11,
1783,"Eimeria brunetti, Live","Veterinary use: Eimeria brunetti, Live",Veterinary use,1E+11,
1784,"Eimeria brunetti, strain 034, Live","Veterinary use: Eimeria brunetti, strain 034, Live",Veterinary use,3E+11,
1785,"Eimeria brunetti, strain HP, Live","Veterinary use: Eimeria brunetti, strain HP, Live",Veterinary use,1E+11,
1786,"Eimeria brunetti, strain Roybru 3+28, Live","Veterinary use: Eimeria brunetti, strain Roybru 3+28, Live",Veterinary use,3E+11,
1787,"Eimeria maxima, Live","Veterinary use: Eimeria maxima, Live",Veterinary use,1E+11,
1788,"Eimeria maxima, strain 013, Live","Veterinary use: Eimeria maxima, strain 013, Live",Veterinary use,3E+11,
1789,"Eimeria maxima, strain CP, Live","Veterinary use: Eimeria maxima, strain CP, Live",Veterinary use,3E+11,
1790,"Eimeria maxima, strain MCK +10, Live","Veterinary use: Eimeria maxima, strain MCK +10, Live",Veterinary use,3E+11,
1791,"Eimeria maxima, strain MFP, Live","Veterinary use: Eimeria maxima, strain MFP, Live",Veterinary use,3E+11,
1792,"Eimeria mitis, Live","Veterinary use: Eimeria mitis, Live",Veterinary use,1E+11,
1793,"Eimeria mitis, strain 006, Live","Veterinary use: Eimeria mitis, strain 006, Live",Veterinary use,3E+11,
1794,"Eimeria mitis, strain HP, Live","Veterinary use: Eimeria mitis, strain HP, Live",Veterinary use,3E+11,
1795,"Eimeria mitis, strain Jormit 3+9, Live","Veterinary use: Eimeria mitis, strain Jormit 3+9, Live",Veterinary use,3E+11,
1796,"Eimeria necatrix, Live","Veterinary use: Eimeria necatrix, Live",Veterinary use,1E+11,
1797,"Eimeria necatrix, strain 033, Live","Veterinary use: Eimeria necatrix, strain 033, Live",Veterinary use,3E+11,
1798,"Eimeria necatrix, strain HP, Live","Veterinary use: Eimeria necatrix, strain HP, Live",Veterinary use,3E+11,
1799,"Eimeria necatrix, strain Mednec 3+8, Live","Veterinary use: Eimeria necatrix, strain Mednec 3+8, Live",Veterinary use,3E+11,
1800,"Eimeria praecox, Live","Veterinary use: Eimeria praecox, Live",Veterinary use,1E+11,
1801,"Eimeria praecox, strain 007, Live","Veterinary use: Eimeria praecox, strain 007, Live",Veterinary use,3E+11,
1802,"Eimeria praecox, strain HP, Live","Veterinary use: Eimeria praecox, strain HP, Live",Veterinary use,3E+11,
1803,"Eimeria tenella, Live","Veterinary use: Eimeria tenella, Live",Veterinary use,1E+11,
1804,"Eimeria tenella, strain 004, Live","Veterinary use: Eimeria tenella, strain 004, Live",Veterinary use,3E+11,
1805,"Eimeria tenella, strain HP, Live","Veterinary use: Eimeria tenella, strain HP, Live",Veterinary use,3E+11,
1806,"Eimeria tenella, strain Rt 3+15, Live","Veterinary use: Eimeria tenella, strain Rt 3+15, Live",Veterinary use,3E+11,
1807,Emamectin benzoate,Veterinary use: Emamectin benzoate,Veterinary use,3E+11,
1808,Emodepside,Veterinary use: Emodepside,Veterinary use,3E+11,
1809,Enalapril,Veterinary use: Enalapril,Veterinary use,1E+11,
1810,Enflicoxib,Veterinary use: Enflicoxib,Veterinary use,3E+11,
1768,ENILCONAZOLE,Veterinary use: ENILCONAZOLE,Veterinary use,100000147013,
1811,Enilconazole,Veterinary use: Enilconazole,Veterinary use,100000169713,
1769,ENROFLOXACIN,Veterinary use: ENROFLOXACIN,Veterinary use,100000080259,
1770,ENROFLOXACIN,Veterinary use: ENROFLOXACIN,Veterinary use,100000147014,
1812,Enrofloxacin,Veterinary use: Enrofloxacin,Veterinary use,300000023676,
1813,"Enterococcus faecium, strain SF-101, Live","Veterinary use: Enterococcus faecium, strain SF-101, Live",Veterinary use,3E+11,
1814,Ephedrine hydrochloride,Veterinary use: Ephedrine hydrochloride,Veterinary use,1E+11,
1771,EPINEPHRINE BITARTRATE,Veterinary use: EPINEPHRINE BITARTRATE,Veterinary use,1E+11,
1772,EPRINOMECTIN,Veterinary use: EPRINOMECTIN,Veterinary use,100000148558,
1815,Eprinomectin,Veterinary use: Eprinomectin,Veterinary use,300000023854,
1817,"Equine allogeneic peripheral blood-derived mesenchymal stem cells, tenogenic primed","Veterinary use: Equine allogeneic peripheral blood-derived mesenchymal stem cells, tenogenic primed",Veterinary use,3E+11,
1818,"Equine arteritis virus, strain Bucyrus, Inactivated","Veterinary use: Equine arteritis virus, strain Bucyrus, Inactivated",Veterinary use,3E+11,
1819,"Equine herpesvirus 1, Inactivated","Veterinary use: Equine herpesvirus 1, Inactivated",Veterinary use,1E+11,
1820,"Equine herpesvirus 1, strain 438/77, Inactivated","Veterinary use: Equine herpesvirus 1, strain 438/77, Inactivated",Veterinary use,3E+11,
1821,"Equine herpesvirus 4, strain 405/76, Inactivated","Veterinary use: Equine herpesvirus 4, strain 405/76, Inactivated",Veterinary use,3E+11,
1822,"Equine influenza virus H3N8, A/Equi 2/Brno/08, Inactivated","Veterinary use: Equine influenza virus H3N8, A/Equi 2/Brno/08, Inactivated",Veterinary use,3E+11,
1816,"Equine Influenza virus H3N8, A/Equi 2/Limerick 2010, Inactivated","Veterinary use: Equine Influenza virus H3N8, A/Equi 2/Limerick 2010, Inactivated",Veterinary use,3E+11,
1825,"Equine influenza virus H3N8, A/equine/Borlange/2/91, Inactivated","Veterinary use: Equine influenza virus H3N8, A/equine/Borlange/2/91, Inactivated",Veterinary use,3E+11,
1826,"Equine influenza virus H3N8, A/equine/Kentucky/2/98, Inactivated","Veterinary use: Equine influenza virus H3N8, A/equine/Kentucky/2/98, Inactivated",Veterinary use,3E+11,
1823,"Equine influenza virus H3N8, A/equine-2/Newmarket/2/93, Inactivated","Veterinary use: Equine influenza virus H3N8, A/equine-2/Newmarket/2/93, Inactivated",Veterinary use,3E+11,
1824,"Equine influenza virus H3N8, A/equine-2/South Africa/4/03, Inactivated","Veterinary use: Equine influenza virus H3N8, A/equine-2/South Africa/4/03, Inactivated",Veterinary use,3E+11,
1827,"Equine influenza virus H7N7, A/equine/Newmarket/1/77, Inactivated","Veterinary use: Equine influenza virus H7N7, A/equine/Newmarket/1/77, Inactivated",Veterinary use,3E+11,
1828,"Equine rotavirus, strain H2, Inactivated","Veterinary use: Equine rotavirus, strain H2, Inactivated",Veterinary use,3E+11,
1829,Equine umbilical cord-derived mesenchymal stem cells,Veterinary use: Equine umbilical cord-derived mesenchymal stem cells,Veterinary use,3E+11,
1830,"Erysipelothrix rhusiopathiae, Inactivated","Veterinary use: Erysipelothrix rhusiopathiae, Inactivated",Veterinary use,1E+11,
1831,"Erysipelothrix rhusiopathiae, serotype 1, strain 203, Inactivated","Veterinary use: Erysipelothrix rhusiopathiae, serotype 1, strain 203, Inactivated",Veterinary use,3E+11,
1832,"Erysipelothrix rhusiopathiae, serotype 2, Inactivated","Veterinary use: Erysipelothrix rhusiopathiae, serotype 2, Inactivated",Veterinary use,3E+11,
1833,"Erysipelothrix rhusiopathiae, serotype 2, strain 2-5, Inactivated","Veterinary use: Erysipelothrix rhusiopathiae, serotype 2, strain 2-5, Inactivated",Veterinary use,3E+11,
1834,"Erysipelothrix rhusiopathiae, serotype 2, strain 2-64, Inactivated","Veterinary use: Erysipelothrix rhusiopathiae, serotype 2, strain 2-64, Inactivated",Veterinary use,3E+11,
1835,"Erysipelothrix rhusiopathiae, serotype 2, strain 2-II, Inactivated","Veterinary use: Erysipelothrix rhusiopathiae, serotype 2, strain 2-II, Inactivated",Veterinary use,3E+11,
1836,"Erysipelothrix rhusiopathiae, serotype 2, strain B-7, Inactivated","Veterinary use: Erysipelothrix rhusiopathiae, serotype 2, strain B-7, Inactivated",Veterinary use,3E+11,
1837,"Erysipelothrix rhusiopathiae, serotype 2, strain M2, Inactivated","Veterinary use: Erysipelothrix rhusiopathiae, serotype 2, strain M2, Inactivated",Veterinary use,3E+11,
1838,"Erysipelothrix rhusiopathiae, serotype 2, strain SE-9, Inactivated","Veterinary use: Erysipelothrix rhusiopathiae, serotype 2, strain SE-9, Inactivated",Veterinary use,3E+11,
1839,"Erysipelothrix rhusiopathiae, strain R32E11, Inactivated","Veterinary use: Erysipelothrix rhusiopathiae, strain R32E11, Inactivated",Veterinary use,3E+11,
1840,Erythromycin,Veterinary use: Erythromycin,Veterinary use,1E+11,
1841,Esafoxolaner,Veterinary use: Esafoxolaner,Veterinary use,1E+11,
1773,ESCHERICHIA COLI,Veterinary use: ESCHERICHIA COLI,Veterinary use,1E+11,
1774,ESCHERICHIA COLI (INACTIVATED),Veterinary use: ESCHERICHIA COLI (INACTIVATED),Veterinary use,1E+11,
1843,"Escherichia coli, antigen 31A","Veterinary use: Escherichia coli, antigen 31A",Veterinary use,3E+11,
1844,"Escherichia coli, antigen Y","Veterinary use: Escherichia coli, antigen Y",Veterinary use,3E+11,
1845,"Escherichia coli, fimbrial adhesin F11","Veterinary use: Escherichia coli, fimbrial adhesin F11",Veterinary use,3E+11,
1846,"Escherichia coli, fimbrial adhesin F4 (F4ab, F4ac, F4ad)","Veterinary use: Escherichia coli, fimbrial adhesin F4 (F4ab, F4ac, F4ad)",Veterinary use,3E+11,
1847,"Escherichia coli, fimbrial adhesin F41","Veterinary use: Escherichia coli, fimbrial adhesin F41",Veterinary use,3E+11,
1848,"Escherichia coli, fimbrial adhesin F4ab","Veterinary use: Escherichia coli, fimbrial adhesin F4ab",Veterinary use,3E+11,
1849,"Escherichia coli, fimbrial adhesin F4ac","Veterinary use: Escherichia coli, fimbrial adhesin F4ac",Veterinary use,3E+11,
1850,"Escherichia coli, fimbrial adhesin F5","Veterinary use: Escherichia coli, fimbrial adhesin F5",Veterinary use,3E+11,
1851,"Escherichia coli, fimbrial adhesin F6","Veterinary use: Escherichia coli, fimbrial adhesin F6",Veterinary use,3E+11,
1852,"Escherichia coli, flagellar toxin","Veterinary use: Escherichia coli, flagellar toxin",Veterinary use,3E+11,
1853,"Escherichia coli, purified LT toxin","Veterinary use: Escherichia coli, purified LT toxin",Veterinary use,3E+11,
1854,"Escherichia coli, recombinant verotoxin 2e","Veterinary use: Escherichia coli, recombinant verotoxin 2e",Veterinary use,1E+11,
1855,"Escherichia coli, serotype O101, Inactivated","Veterinary use: Escherichia coli, serotype O101, Inactivated",Veterinary use,3E+11,
1856,"Escherichia coli, serotype O117, Inactivated","Veterinary use: Escherichia coli, serotype O117, Inactivated",Veterinary use,3E+11,
1857,"Escherichia coli, serotype O15, Inactivated","Veterinary use: Escherichia coli, serotype O15, Inactivated",Veterinary use,3E+11,
1858,"Escherichia coli, serotype O78, Inactivated","Veterinary use: Escherichia coli, serotype O78, Inactivated",Veterinary use,1E+11,
1859,"Escherichia coli, serotype O8, Inactivated","Veterinary use: Escherichia coli, serotype O8, Inactivated",Veterinary use,3E+11,
1860,"Escherichia coli, serotype O9, Inactivated","Veterinary use: Escherichia coli, serotype O9, Inactivated",Veterinary use,3E+11,
1842,"Escherichia coli, Shiga toxin detoxified Stx2e, recombinant","Veterinary use: Escherichia coli, Shiga toxin detoxified Stx2e, recombinant",Veterinary use,3E+11,
1861,"Escherichia coli, strain EC/17, fimbrial adhesin F5, Inactivated","Veterinary use: Escherichia coli, strain EC/17, fimbrial adhesin F5, Inactivated",Veterinary use,3E+11,
1862,"Escherichia coli, strain J5, Inactivated","Veterinary use: Escherichia coli, strain J5, Inactivated",Veterinary use,1E+11,
1863,"Escherichia coli, strain K85:987P, fimbrial adhesin F6, Inactivated","Veterinary use: Escherichia coli, strain K85:987P, fimbrial adhesin F6, Inactivated",Veterinary use,1E+11,
1864,"Escherichia coli, strain K99:F41, Inactivated","Veterinary use: Escherichia coli, strain K99:F41, Inactivated",Veterinary use,3E+11,
1865,"Escherichia coli, strain O101:K99, fimbrial adhesin F5, Inactivated","Veterinary use: Escherichia coli, strain O101:K99, fimbrial adhesin F5, Inactivated",Veterinary use,1E+11,
1866,"Escherichia coli, strain O101:K99:F41, fimbrial adhesin F41, Inactivated","Veterinary use: Escherichia coli, strain O101:K99:F41, fimbrial adhesin F41, Inactivated",Veterinary use,3E+11,
1867,"Escherichia coli, strain O101:K99:F41, fimbrial adhesin F5 and F41, Inactivated","Veterinary use: Escherichia coli, strain O101:K99:F41, fimbrial adhesin F5 and F41, Inactivated",Veterinary use,1E+11,
1868,"Escherichia coli, strain O141:K94 (F18ac), Live","Veterinary use: Escherichia coli, strain O141:K94 (F18ac), Live",Veterinary use,3E+11,
1869,"Escherichia coli, strain O147:K88, fimbrial adhesin F4, Inactivated","Veterinary use: Escherichia coli, strain O147:K88, fimbrial adhesin F4, Inactivated",Veterinary use,1E+11,
1870,"Escherichia coli, strain O149:K88, fimbrial adhesin F4, Inactivated","Veterinary use: Escherichia coli, strain O149:K88, fimbrial adhesin F4, Inactivated",Veterinary use,1E+11,
1871,"Escherichia coli, strain O8:K35, fimbrial adhesin F5, Inactivated","Veterinary use: Escherichia coli, strain O8:K35, fimbrial adhesin F5, Inactivated",Veterinary use,3E+11,
1872,"Escherichia coli, strain O8:K87 (Fab), Live","Veterinary use: Escherichia coli, strain O8:K87 (Fab), Live",Veterinary use,3E+11,
1873,"Escherichia coli, strain P10, fimbrial adhesin F5 and F41, Inactivated","Veterinary use: Escherichia coli, strain P10, fimbrial adhesin F5 and F41, Inactivated",Veterinary use,3E+11,
1874,"Escherichia coli, strain P4, fimbrial adhesin F6, Inactivated","Veterinary use: Escherichia coli, strain P4, fimbrial adhesin F6, Inactivated",Veterinary use,3E+11,
1875,"Escherichia coli, strain P5, fimbrial adhesin F18ab, Inactivated","Veterinary use: Escherichia coli, strain P5, fimbrial adhesin F18ab, Inactivated",Veterinary use,3E+11,
1876,"Escherichia coli, strain P6, fimbrial adhesin F4ac, Inactivated","Veterinary use: Escherichia coli, strain P6, fimbrial adhesin F4ac, Inactivated",Veterinary use,3E+11,
1877,"Escherichia coli, strain P9, fimbrial adhesin F18ac, Inactivated","Veterinary use: Escherichia coli, strain P9, fimbrial adhesin F18ac, Inactivated",Veterinary use,3E+11,
1878,"Escherichia coli, strain S1091/83, fimbrial adhesin F5 and F41, Inactivated","Veterinary use: Escherichia coli, strain S1091/83, fimbrial adhesin F5 and F41, Inactivated",Veterinary use,3E+11,
1879,"Escherichia coli, strains 3014, 3015 and 3016, fimbrial adhesin F5","Veterinary use: Escherichia coli, strains 3014, 3015 and 3016, fimbrial adhesin F5",Veterinary use,3E+11,
1880,"Escherichia coli, type O78, strain EC34195, Live","Veterinary use: Escherichia coli, type O78, strain EC34195, Live",Veterinary use,3E+11,
1881,Estriol,Veterinary use: Estriol,Veterinary use,1E+11,
1882,Etamsylate,Veterinary use: Etamsylate,Veterinary use,1E+11,
1883,Ethacridine lactate,Veterinary use: Ethacridine lactate,Veterinary use,1E+11,
1884,Ethacridine lactate monohydrate,Veterinary use: Ethacridine lactate monohydrate,Veterinary use,1E+11,
1885,FAMOTIDINE,Veterinary use: FAMOTIDINE,Veterinary use,1E+11,
1886,FEBANTEL,Veterinary use: FEBANTEL,Veterinary use,100000147100,
1905,Febantel,Veterinary use: Febantel,Veterinary use,100000081766,
1968,FÉBANTEL,Veterinary use: FÉBANTEL,Veterinary use,1E+11,
1906,"Feline calicivirus, Inactivated","Veterinary use: Feline calicivirus, Inactivated",Veterinary use,3E+11,
1907,"Feline calicivirus, strain 255, Inactivated","Veterinary use: Feline calicivirus, strain 255, Inactivated",Veterinary use,3E+11,
1908,"Feline calicivirus, strain F9, Live","Veterinary use: Feline calicivirus, strain F9, Live",Veterinary use,3E+11,
1909,"Feline calicivirus, strain FCV F9 Bio-8, Inactivated","Veterinary use: Feline calicivirus, strain FCV F9 Bio-8, Inactivated",Veterinary use,3E+11,
1910,"Feline calicivirus, strains 431 and G1, Inactivated","Veterinary use: Feline calicivirus, strains 431 and G1, Inactivated",Veterinary use,3E+11,
1912,"Feline leukemia virus, envelope P45 protein","Veterinary use: Feline leukemia virus, envelope P45 protein",Veterinary use,3E+11,
1911,"Feline leukemia virus, Strain AH 927/1161E, Inactivated","Veterinary use: Feline leukemia virus, Strain AH 927/1161E, Inactivated",Veterinary use,3E+11,
1913,"Feline leukemia virus, strain Kawakami-Theilen, Inactivated","Veterinary use: Feline leukemia virus, strain Kawakami-Theilen, Inactivated",Veterinary use,3E+11,
1914,"Feline panleucopenia virus, Inactivated","Veterinary use: Feline panleucopenia virus, Inactivated",Veterinary use,1E+11,
