order,name,label,parent,codesystem,code,ontologyTermURI,definition,exact_mapping,btnt_mapping,ntbt_mapping
,urn:miriam:icd:A07.1,Other protozoal intestinal diseases - Giardiasis [lambliasis],urn:miriam:icd:A07,ICD-10,A07.1,https://icd.who.int/browse10/2019/en#/A07.1,,,,
,urn:miriam:icd:A07.2,Other protozoal intestinal diseases - Cryptosporidiosis,urn:miriam:icd:A07,ICD-10,A07.2,https://icd.who.int/browse10/2019/en#/A07.2,,,,
,urn:miriam:icd:A07.3,Other protozoal intestinal diseases - Isosporiasis,urn:miriam:icd:A07,ICD-10,A07.3,https://icd.who.int/browse10/2019/en#/A07.3,,ORPHA:472,ORPHA:210,
,urn:miriam:icd:A07.8,Other specified protozoal intestinal diseases,urn:miriam:icd:A07,ICD-10,A07.8,https://icd.who.int/browse10/2019/en#/A07.8,,,ORPHA:54368,
,urn:miriam:icd:A07.9,"Protozoal intestinal disease, unspecified",urn:miriam:icd:A07,ICD-10,A07.9,https://icd.who.int/browse10/2019/en#/A07.9,,,,
,urn:miriam:icd:A08,Viral and other specified intestinal infections,urn:miriam:icd:A00-A09,ICD-10,A08,https://icd.who.int/browse10/2019/en#/A08,,,,
,urn:miriam:icd:A08.0,Rotaviral enteritis,urn:miriam:icd:A08,ICD-10,A08.0,https://icd.who.int/browse10/2019/en#/A08.0,,,,
,urn:miriam:icd:A08.1,Viral and other specified intestinal infections - Acute gastroenteropathy due to Norovirus,urn:miriam:icd:A08,ICD-10,A08.1,https://icd.who.int/browse10/2019/en#/A08.1,,,,
,urn:miriam:icd:A08.2,Adenoviral enteritis,urn:miriam:icd:A08,ICD-10,A08.2,https://icd.who.int/browse10/2019/en#/A08.2,,,,
,urn:miriam:icd:A08.3,Other viral enteritis,urn:miriam:icd:A08,ICD-10,A08.3,https://icd.who.int/browse10/2019/en#/A08.3,,,,
,urn:miriam:icd:A08.4,"Viral intestinal infection, unspecified",urn:miriam:icd:A08,ICD-10,A08.4,https://icd.who.int/browse10/2019/en#/A08.4,,,,
,urn:miriam:icd:A08.5,Other specified intestinal infections,urn:miriam:icd:A08,ICD-10,A08.5,https://icd.who.int/browse10/2019/en#/A08.5,,,,
,urn:miriam:icd:A09,Other gastroenteritis and colitis of infectious and unspecified origin,urn:miriam:icd:A00-A09,ICD-10,A09,https://icd.who.int/browse10/2019/en#/A09,,,,
,urn:miriam:icd:A09.0,Other and unspecified gastroenteritis and colitis of infectious origin,urn:miriam:icd:A09,ICD-10,A09.0,https://icd.who.int/browse10/2019/en#/A09.0,,,,
,urn:miriam:icd:A09.9,Gastroenteritis and colitis of unspecified origin,urn:miriam:icd:A09,ICD-10,A09.9,https://icd.who.int/browse10/2019/en#/A09.9,,,,
,urn:miriam:icd:A15,"Respiratory tuberculosis, bacteriologically and histologically confirmed",urn:miriam:icd:A15-A19,ICD-10,A15,https://icd.who.int/browse10/2019/en#/A15,,,,ORPHA:3389
,urn:miriam:icd:A15-A19,Tuberculosis,urn:miriam:icd:I,ICD-10,A15-A19,https://icd.who.int/browse10/2019/en#/A15-A19,,,,
,urn:miriam:icd:A15.0,"Tuberculosis of lung, confirmed by sputum microscopy with or without culture",urn:miriam:icd:A15,ICD-10,A15.0,https://icd.who.int/browse10/2019/en#/A15.0,,,,ORPHA:645814
,urn:miriam:icd:A15.1,"Tuberculosis of lung, confirmed by culture only",urn:miriam:icd:A15,ICD-10,A15.1,https://icd.who.int/browse10/2019/en#/A15.1,,,,ORPHA:645814
,urn:miriam:icd:A15.2,"Tuberculosis of lung, confirmed histologically",urn:miriam:icd:A15,ICD-10,A15.2,https://icd.who.int/browse10/2019/en#/A15.2,,,,ORPHA:645814
,urn:miriam:icd:A15.3,"Tuberculosis of lung, confirmed by unspecified means",urn:miriam:icd:A15,ICD-10,A15.3,https://icd.who.int/browse10/2019/en#/A15.3,,,,ORPHA:645814
,urn:miriam:icd:A15.4,"Tuberculosis of intrathoracic lymph nodes, confirmed bacteriologically and histologically",urn:miriam:icd:A15,ICD-10,A15.4,https://icd.who.int/browse10/2019/en#/A15.4,,,,ORPHA:645814
,urn:miriam:icd:A15.5,"Tuberculosis of larynx, trachea and bronchus, confirmed bacteriologically and histologically",urn:miriam:icd:A15,ICD-10,A15.5,https://icd.who.int/browse10/2019/en#/A15.5,,,,ORPHA:645814
,urn:miriam:icd:A15.6,"Tuberculous pleurisy, confirmed bacteriologically and histologically",urn:miriam:icd:A15,ICD-10,A15.6,https://icd.who.int/browse10/2019/en#/A15.6,,,,ORPHA:645814
,urn:miriam:icd:A15.7,"Primary respiratory tuberculosis, confirmed bacteriologically and histologically",urn:miriam:icd:A15,ICD-10,A15.7,https://icd.who.int/browse10/2019/en#/A15.7,,,,ORPHA:645814
,urn:miriam:icd:A15.8,"Other respiratory tuberculosis, confirmed bacteriologically and histologically",urn:miriam:icd:A15,ICD-10,A15.8,https://icd.who.int/browse10/2019/en#/A15.8,,,,ORPHA:645814
,urn:miriam:icd:A15.9,"Respiratory tuberculosis unspecified, confirmed bacteriologically and histologically",urn:miriam:icd:A15,ICD-10,A15.9,https://icd.who.int/browse10/2019/en#/A15.9,,,,
,urn:miriam:icd:A16,"Respiratory tuberculosis, not confirmed bacteriologically or histologically",urn:miriam:icd:A15-A19,ICD-10,A16,https://icd.who.int/browse10/2019/en#/A16,,,,ORPHA:3389
,urn:miriam:icd:A16.0,"Tuberculosis of lung, bacteriologically and histologically negative",urn:miriam:icd:A16,ICD-10,A16.0,https://icd.who.int/browse10/2019/en#/A16.0,,,,ORPHA:645814
,urn:miriam:icd:A16.1,"Tuberculosis of lung, bacteriological and histological examination not done",urn:miriam:icd:A16,ICD-10,A16.1,https://icd.who.int/browse10/2019/en#/A16.1,,,,ORPHA:645814
,urn:miriam:icd:A16.2,"Tuberculosis of lung, without mention of bacteriological or histological confirmation",urn:miriam:icd:A16,ICD-10,A16.2,https://icd.who.int/browse10/2019/en#/A16.2,,,,ORPHA:645814
,urn:miriam:icd:A16.3,"Tuberculosis of intrathoracic lymph nodes, without mention of bacteriological or histological confirmation",urn:miriam:icd:A16,ICD-10,A16.3,https://icd.who.int/browse10/2019/en#/A16.3,,,,ORPHA:645814
,urn:miriam:icd:A16.4,"Tuberculosis of larynx, trachea and bronchus, without mention of bacteriological or histological confirmation",urn:miriam:icd:A16,ICD-10,A16.4,https://icd.who.int/browse10/2019/en#/A16.4,,,,ORPHA:645814
,urn:miriam:icd:A16.5,"Tuberculous pleurisy, without mention of bacteriological or histological confirmation",urn:miriam:icd:A16,ICD-10,A16.5,https://icd.who.int/browse10/2019/en#/A16.5,,,,ORPHA:645814
,urn:miriam:icd:A16.7,Primary respiratory tuberculosis without mention of bacteriological or histological confirmation,urn:miriam:icd:A16,ICD-10,A16.7,https://icd.who.int/browse10/2019/en#/A16.7,,,,ORPHA:645814
,urn:miriam:icd:A16.8,"Other respiratory tuberculosis, without mention of bacteriological or histological confirmation",urn:miriam:icd:A16,ICD-10,A16.8,https://icd.who.int/browse10/2019/en#/A16.8,,,,ORPHA:645814
,urn:miriam:icd:A16.9,"Respiratory tuberculosis unspecified, without mention of bacteriological or histological confirmation",urn:miriam:icd:A16,ICD-10,A16.9,https://icd.who.int/browse10/2019/en#/A16.9,,,,
,urn:miriam:icd:A17,Tuberculosis of nervous system,urn:miriam:icd:A15-A19,ICD-10,A17,https://icd.who.int/browse10/2019/en#/A17,,,,
,urn:miriam:icd:A17.0,Tuberculosis of nervous system - Tuberculous meningitis,urn:miriam:icd:A17,ICD-10,A17.0,https://icd.who.int/browse10/2019/en#/A17.0,,,,ORPHA:641396
,urn:miriam:icd:A17.1,Tuberculosis of nervous system - Meningeal tuberculoma,urn:miriam:icd:A17,ICD-10,A17.1,https://icd.who.int/browse10/2019/en#/A17.1,,,,ORPHA:641396
,urn:miriam:icd:A17.8,Other tuberculosis of nervous system,urn:miriam:icd:A17,ICD-10,A17.8,https://icd.who.int/browse10/2019/en#/A17.8,,,,ORPHA:641396
,urn:miriam:icd:A17.9,"Tuberculosis of nervous system, unspecified",urn:miriam:icd:A17,ICD-10,A17.9,https://icd.who.int/browse10/2019/en#/A17.9,,,,
,urn:miriam:icd:A18,Tuberculosis of other organs,urn:miriam:icd:A15-A19,ICD-10,A18,https://icd.who.int/browse10/2019/en#/A18,,,,
,urn:miriam:icd:A18.0,Tuberculosis of bones and joints,urn:miriam:icd:A18,ICD-10,A18.0,https://icd.who.int/browse10/2019/en#/A18.0,,ORPHA:645822,,
,urn:miriam:icd:A18.1,Tuberculosis of genitourinary system,urn:miriam:icd:A18,ICD-10,A18.1,https://icd.who.int/browse10/2019/en#/A18.1,,ORPHA:645874,,
,urn:miriam:icd:A18.2,Tuberculosis of other organs - Tuberculous peripheral lymphadenopathy,urn:miriam:icd:A18,ICD-10,A18.2,https://icd.who.int/browse10/2019/en#/A18.2,,ORPHA:645807,,
,urn:miriam:icd:A18.3,"Tuberculosis of intestines, peritoneum and mesenteric glands",urn:miriam:icd:A18,ICD-10,A18.3,https://icd.who.int/browse10/2019/en#/A18.3,,ORPHA:645859,,
,urn:miriam:icd:A18.4,Tuberculosis of skin and subcutaneous tissue,urn:miriam:icd:A18,ICD-10,A18.4,https://icd.who.int/browse10/2019/en#/A18.4,,ORPHA:645849,,
,urn:miriam:icd:A18.5,Tuberculosis of eye,urn:miriam:icd:A18,ICD-10,A18.5,https://icd.who.int/browse10/2019/en#/A18.5,,,,
,urn:miriam:icd:A18.6,Tuberculosis of ear,urn:miriam:icd:A18,ICD-10,A18.6,https://icd.who.int/browse10/2019/en#/A18.6,,,,
,urn:miriam:icd:A18.7,Tuberculosis of adrenal glands,urn:miriam:icd:A18,ICD-10,A18.7,https://icd.who.int/browse10/2019/en#/A18.7,,,,
,urn:miriam:icd:A18.8,Tuberculosis of other specified organs,urn:miriam:icd:A18,ICD-10,A18.8,https://icd.who.int/browse10/2019/en#/A18.8,,,ORPHA:645854,
,urn:miriam:icd:A19,Miliary tuberculosis,urn:miriam:icd:A15-A19,ICD-10,A19,https://icd.who.int/browse10/2019/en#/A19,,,,
,urn:miriam:icd:A19.0,Acute miliary tuberculosis of a single specified site,urn:miriam:icd:A19,ICD-10,A19.0,https://icd.who.int/browse10/2019/en#/A19.0,,,,
,urn:miriam:icd:A19.1,Acute miliary tuberculosis of multiple sites,urn:miriam:icd:A19,ICD-10,A19.1,https://icd.who.int/browse10/2019/en#/A19.1,,,,
,urn:miriam:icd:A19.2,"Acute miliary tuberculosis, unspecified",urn:miriam:icd:A19,ICD-10,A19.2,https://icd.who.int/browse10/2019/en#/A19.2,,,,
,urn:miriam:icd:A19.8,Other miliary tuberculosis,urn:miriam:icd:A19,ICD-10,A19.8,https://icd.who.int/browse10/2019/en#/A19.8,,,,
,urn:miriam:icd:A19.9,"Miliary tuberculosis, unspecified",urn:miriam:icd:A19,ICD-10,A19.9,https://icd.who.int/browse10/2019/en#/A19.9,,,,
,urn:miriam:icd:A20,Plague,urn:miriam:icd:A20-A28,ICD-10,A20,https://icd.who.int/browse10/2019/en#/A20,,,,
,urn:miriam:icd:A20-A28,Certain zoonotic bacterial diseases,urn:miriam:icd:I,ICD-10,A20-A28,https://icd.who.int/browse10/2019/en#/A20-A28,,,,
,urn:miriam:icd:A20.0,Bubonic plague,urn:miriam:icd:A20,ICD-10,A20.0,https://icd.who.int/browse10/2019/en#/A20.0,,,,ORPHA:707
,urn:miriam:icd:A20.1,Cellulocutaneous plague,urn:miriam:icd:A20,ICD-10,A20.1,https://icd.who.int/browse10/2019/en#/A20.1,,,,ORPHA:707
,urn:miriam:icd:A20.2,Pneumonic plague,urn:miriam:icd:A20,ICD-10,A20.2,https://icd.who.int/browse10/2019/en#/A20.2,,,,ORPHA:707
,urn:miriam:icd:A20.3,Plague meningitis,urn:miriam:icd:A20,ICD-10,A20.3,https://icd.who.int/browse10/2019/en#/A20.3,,,,ORPHA:707
,urn:miriam:icd:A20.7,Septicaemic plague,urn:miriam:icd:A20,ICD-10,A20.7,https://icd.who.int/browse10/2019/en#/A20.7,,,,ORPHA:707
,urn:miriam:icd:A20.8,Other forms of plague,urn:miriam:icd:A20,ICD-10,A20.8,https://icd.who.int/browse10/2019/en#/A20.8,,,,ORPHA:707
,urn:miriam:icd:A20.9,"Plague, unspecified",urn:miriam:icd:A20,ICD-10,A20.9,https://icd.who.int/browse10/2019/en#/A20.9,,,,ORPHA:707
,urn:miriam:icd:A21,Tularaemia,urn:miriam:icd:A20-A28,ICD-10,A21,https://icd.who.int/browse10/2019/en#/A21,,,,
,urn:miriam:icd:A21.0,Ulceroglandular tularaemia,urn:miriam:icd:A21,ICD-10,A21.0,https://icd.who.int/browse10/2019/en#/A21.0,,,,ORPHA:3392
,urn:miriam:icd:A21.1,Oculoglandular tularaemia,urn:miriam:icd:A21,ICD-10,A21.1,https://icd.who.int/browse10/2019/en#/A21.1,,,,ORPHA:3392
,urn:miriam:icd:A21.2,Pulmonary tularaemia,urn:miriam:icd:A21,ICD-10,A21.2,https://icd.who.int/browse10/2019/en#/A21.2,,,,ORPHA:3392
,urn:miriam:icd:A21.3,Gastrointestinal tularaemia,urn:miriam:icd:A21,ICD-10,A21.3,https://icd.who.int/browse10/2019/en#/A21.3,,,,ORPHA:3392
,urn:miriam:icd:A21.7,Generalized tularaemia,urn:miriam:icd:A21,ICD-10,A21.7,https://icd.who.int/browse10/2019/en#/A21.7,,,,ORPHA:3392
,urn:miriam:icd:A21.8,Other forms of tularaemia,urn:miriam:icd:A21,ICD-10,A21.8,https://icd.who.int/browse10/2019/en#/A21.8,,,,ORPHA:3392
,urn:miriam:icd:A21.9,"Tularaemia, unspecified",urn:miriam:icd:A21,ICD-10,A21.9,https://icd.who.int/browse10/2019/en#/A21.9,,,,ORPHA:3392
,urn:miriam:icd:A22,Anthrax,urn:miriam:icd:A20-A28,ICD-10,A22,https://icd.who.int/browse10/2019/en#/A22,,,,
,urn:miriam:icd:A22.0,Cutaneous anthrax,urn:miriam:icd:A22,ICD-10,A22.0,https://icd.who.int/browse10/2019/en#/A22.0,,,,
,urn:miriam:icd:A22.1,Pulmonary anthrax,urn:miriam:icd:A22,ICD-10,A22.1,https://icd.who.int/browse10/2019/en#/A22.1,,,ORPHA:247257,
,urn:miriam:icd:A22.2,Gastrointestinal anthrax,urn:miriam:icd:A22,ICD-10,A22.2,https://icd.who.int/browse10/2019/en#/A22.2,,,,
,urn:miriam:icd:A22.7,Anthrax sepsis,urn:miriam:icd:A22,ICD-10,A22.7,https://icd.who.int/browse10/2019/en#/A22.7,,,,
,urn:miriam:icd:A22.8,Other forms of anthrax,urn:miriam:icd:A22,ICD-10,A22.8,https://icd.who.int/browse10/2019/en#/A22.8,,,,
,urn:miriam:icd:A22.9,"Anthrax, unspecified",urn:miriam:icd:A22,ICD-10,A22.9,https://icd.who.int/browse10/2019/en#/A22.9,,,,
,urn:miriam:icd:A23,Brucellosis,urn:miriam:icd:A20-A28,ICD-10,A23,https://icd.who.int/browse10/2019/en#/A23,,,,
,urn:miriam:icd:A23.0,Brucellosis due to Brucella melitensis,urn:miriam:icd:A23,ICD-10,A23.0,https://icd.who.int/browse10/2019/en#/A23.0,,,,ORPHA:1304
,urn:miriam:icd:A23.1,Brucellosis due to Brucella abortus,urn:miriam:icd:A23,ICD-10,A23.1,https://icd.who.int/browse10/2019/en#/A23.1,,,,ORPHA:1304
,urn:miriam:icd:A23.2,Brucellosis due to Brucella suis,urn:miriam:icd:A23,ICD-10,A23.2,https://icd.who.int/browse10/2019/en#/A23.2,,,,ORPHA:1304
,urn:miriam:icd:A23.3,Brucellosis due to Brucella canis,urn:miriam:icd:A23,ICD-10,A23.3,https://icd.who.int/browse10/2019/en#/A23.3,,,,ORPHA:1304
,urn:miriam:icd:A23.8,Other brucellosis,urn:miriam:icd:A23,ICD-10,A23.8,https://icd.who.int/browse10/2019/en#/A23.8,,,,ORPHA:1304
,urn:miriam:icd:A23.9,"Brucellosis, unspecified",urn:miriam:icd:A23,ICD-10,A23.9,https://icd.who.int/browse10/2019/en#/A23.9,,,,ORPHA:1304
,urn:miriam:icd:A24,Glanders and melioidosis,urn:miriam:icd:A20-A28,ICD-10,A24,https://icd.who.int/browse10/2019/en#/A24,,,,
,urn:miriam:icd:A24.0,Glanders,urn:miriam:icd:A24,ICD-10,A24.0,https://icd.who.int/browse10/2019/en#/A24.0,,,,
,urn:miriam:icd:A24.1,Acute and fulminating melioidosis,urn:miriam:icd:A24,ICD-10,A24.1,https://icd.who.int/browse10/2019/en#/A24.1,,,,ORPHA:31202
,urn:miriam:icd:A24.2,Subacute and chronic melioidosis,urn:miriam:icd:A24,ICD-10,A24.2,https://icd.who.int/browse10/2019/en#/A24.2,,,,ORPHA:31202
,urn:miriam:icd:A24.3,Other melioidosis,urn:miriam:icd:A24,ICD-10,A24.3,https://icd.who.int/browse10/2019/en#/A24.3,,,,ORPHA:31202
,urn:miriam:icd:A24.4,"Melioidosis, unspecified",urn:miriam:icd:A24,ICD-10,A24.4,https://icd.who.int/browse10/2019/en#/A24.4,,,,ORPHA:31202
,urn:miriam:icd:A25,Rat-bite fevers,urn:miriam:icd:A20-A28,ICD-10,A25,https://icd.who.int/browse10/2019/en#/A25,,,,
,urn:miriam:icd:A25.0,Rat-bite fevers - Spirillosis,urn:miriam:icd:A25,ICD-10,A25.0,https://icd.who.int/browse10/2019/en#/A25.0,,ORPHA:99903,,ORPHA:31205
,urn:miriam:icd:A25.1,Rat-bite fevers - Streptobacillosis,urn:miriam:icd:A25,ICD-10,A25.1,https://icd.who.int/browse10/2019/en#/A25.1,,ORPHA:99905,,ORPHA:31205
,urn:miriam:icd:A25.9,"Rat-bite fevers - Rat-bite fever, unspecified",urn:miriam:icd:A25,ICD-10,A25.9,https://icd.who.int/browse10/2019/en#/A25.9,,,,ORPHA:31205
,urn:miriam:icd:A26,Erysipeloid,urn:miriam:icd:A20-A28,ICD-10,A26,https://icd.who.int/browse10/2019/en#/A26,,,,
,urn:miriam:icd:A26.0,Cutaneous erysipeloid,urn:miriam:icd:A26,ICD-10,A26.0,https://icd.who.int/browse10/2019/en#/A26.0,,,,
,urn:miriam:icd:A26.7,Erysipeloid - Erysipelothrix sepsis,urn:miriam:icd:A26,ICD-10,A26.7,https://icd.who.int/browse10/2019/en#/A26.7,,,,
,urn:miriam:icd:A26.8,Other forms of erysipeloid,urn:miriam:icd:A26,ICD-10,A26.8,https://icd.who.int/browse10/2019/en#/A26.8,,,,
,urn:miriam:icd:A26.9,"Erysipeloid, unspecified",urn:miriam:icd:A26,ICD-10,A26.9,https://icd.who.int/browse10/2019/en#/A26.9,,,,
,urn:miriam:icd:A27,Leptospirosis,urn:miriam:icd:A20-A28,ICD-10,A27,https://icd.who.int/browse10/2019/en#/A27,,,,
,urn:miriam:icd:A27.0,Leptospirosis icterohaemorrhagica,urn:miriam:icd:A27,ICD-10,A27.0,https://icd.who.int/browse10/2019/en#/A27.0,,,,ORPHA:509
,urn:miriam:icd:A27.8,Other forms of leptospirosis,urn:miriam:icd:A27,ICD-10,A27.8,https://icd.who.int/browse10/2019/en#/A27.8,,,,ORPHA:509
,urn:miriam:icd:A27.9,"Leptospirosis, unspecified",urn:miriam:icd:A27,ICD-10,A27.9,https://icd.who.int/browse10/2019/en#/A27.9,,,,ORPHA:509
,urn:miriam:icd:A28,"Other zoonotic bacterial diseases, not elsewhere classified",urn:miriam:icd:A20-A28,ICD-10,A28,https://icd.who.int/browse10/2019/en#/A28,,,,
,urn:miriam:icd:A28.0,"Other zoonotic bacterial diseases, not elsewhere classified - Pasteurellosis",urn:miriam:icd:A28,ICD-10,A28.0,https://icd.who.int/browse10/2019/en#/A28.0,,,,
,urn:miriam:icd:A28.1,"Other zoonotic bacterial diseases, not elsewhere classified - Cat-scratch disease",urn:miriam:icd:A28,ICD-10,A28.1,https://icd.who.int/browse10/2019/en#/A28.1,,ORPHA:50839,,
,urn:miriam:icd:A28.2,"Other zoonotic bacterial diseases, not elsewhere classified - Extraintestinal yersiniosis",urn:miriam:icd:A28,ICD-10,A28.2,https://icd.who.int/browse10/2019/en#/A28.2,,,,
,urn:miriam:icd:A28.8,"Other specified zoonotic bacterial diseases, not elsewhere classified",urn:miriam:icd:A28,ICD-10,A28.8,https://icd.who.int/browse10/2019/en#/A28.8,,,,
,urn:miriam:icd:A28.9,"Zoonotic bacterial disease, unspecified",urn:miriam:icd:A28,ICD-10,A28.9,https://icd.who.int/browse10/2019/en#/A28.9,,,,
,urn:miriam:icd:A30,Leprosy [Hansen disease],urn:miriam:icd:A30-A49,ICD-10,A30,https://icd.who.int/browse10/2019/en#/A30,,,,
,urn:miriam:icd:A30-A49,Other bacterial diseases,urn:miriam:icd:I,ICD-10,A30-A49,https://icd.who.int/browse10/2019/en#/A30-A49,,,,
,urn:miriam:icd:A30.0,Indeterminate leprosy,urn:miriam:icd:A30,ICD-10,A30.0,https://icd.who.int/browse10/2019/en#/A30.0,,,,ORPHA:548
,urn:miriam:icd:A30.1,Tuberculoid leprosy,urn:miriam:icd:A30,ICD-10,A30.1,https://icd.who.int/browse10/2019/en#/A30.1,,,,ORPHA:548
,urn:miriam:icd:A30.2,Borderline tuberculoid leprosy,urn:miriam:icd:A30,ICD-10,A30.2,https://icd.who.int/browse10/2019/en#/A30.2,,,,ORPHA:548
,urn:miriam:icd:A30.3,Borderline leprosy,urn:miriam:icd:A30,ICD-10,A30.3,https://icd.who.int/browse10/2019/en#/A30.3,,,,ORPHA:548
,urn:miriam:icd:A30.4,Borderline lepromatous leprosy,urn:miriam:icd:A30,ICD-10,A30.4,https://icd.who.int/browse10/2019/en#/A30.4,,,,ORPHA:548
,urn:miriam:icd:A30.5,Lepromatous leprosy,urn:miriam:icd:A30,ICD-10,A30.5,https://icd.who.int/browse10/2019/en#/A30.5,,,,ORPHA:548
,urn:miriam:icd:A30.8,Other forms of leprosy,urn:miriam:icd:A30,ICD-10,A30.8,https://icd.who.int/browse10/2019/en#/A30.8,,,,ORPHA:548
,urn:miriam:icd:A30.9,"Leprosy, unspecified",urn:miriam:icd:A30,ICD-10,A30.9,https://icd.who.int/browse10/2019/en#/A30.9,,,,ORPHA:548
,urn:miriam:icd:A31,Infection due to other mycobacteria,urn:miriam:icd:A30-A49,ICD-10,A31,https://icd.who.int/browse10/2019/en#/A31,,,,
,urn:miriam:icd:A31.0,Pulmonary mycobacterial infection,urn:miriam:icd:A31,ICD-10,A31.0,https://icd.who.int/browse10/2019/en#/A31.0,,ORPHA:411703,,
,urn:miriam:icd:A31.1,Cutaneous mycobacterial infection,urn:miriam:icd:A31,ICD-10,A31.1,https://icd.who.int/browse10/2019/en#/A31.1,,,,
,urn:miriam:icd:A31.8,Other mycobacterial infections,urn:miriam:icd:A31,ICD-10,A31.8,https://icd.who.int/browse10/2019/en#/A31.8,,,,
,urn:miriam:icd:A31.9,"Mycobacterial infection, unspecified",urn:miriam:icd:A31,ICD-10,A31.9,https://icd.who.int/browse10/2019/en#/A31.9,,,,
,urn:miriam:icd:A32,Listeriosis,urn:miriam:icd:A30-A49,ICD-10,A32,https://icd.who.int/browse10/2019/en#/A32,,,,
,urn:miriam:icd:A32.0,Cutaneous listeriosis,urn:miriam:icd:A32,ICD-10,A32.0,https://icd.who.int/browse10/2019/en#/A32.0,,,,ORPHA:533
,urn:miriam:icd:A32.1,Listeriosis - Listerial meningitis and meningoencephalitis,urn:miriam:icd:A32,ICD-10,A32.1,https://icd.who.int/browse10/2019/en#/A32.1,,,,ORPHA:533
,urn:miriam:icd:A32.7,Listeriosis - Listerial sepsis,urn:miriam:icd:A32,ICD-10,A32.7,https://icd.who.int/browse10/2019/en#/A32.7,,,,ORPHA:533
,urn:miriam:icd:A32.8,Other forms of listeriosis,urn:miriam:icd:A32,ICD-10,A32.8,https://icd.who.int/browse10/2019/en#/A32.8,,,,ORPHA:533
,urn:miriam:icd:A32.9,"Listeriosis, unspecified",urn:miriam:icd:A32,ICD-10,A32.9,https://icd.who.int/browse10/2019/en#/A32.9,,,,ORPHA:533
,urn:miriam:icd:A33,Tetanus neonatorum,urn:miriam:icd:A30-A49,ICD-10,A33,https://icd.who.int/browse10/2019/en#/A33,,,,ORPHA:3299
,urn:miriam:icd:A34,Obstetrical tetanus,urn:miriam:icd:A30-A49,ICD-10,A34,https://icd.who.int/browse10/2019/en#/A34,,,,ORPHA:3299
,urn:miriam:icd:A35,Other tetanus,urn:miriam:icd:A30-A49,ICD-10,A35,https://icd.who.int/browse10/2019/en#/A35,,,,ORPHA:3299
,urn:miriam:icd:A36,Diphtheria,urn:miriam:icd:A30-A49,ICD-10,A36,https://icd.who.int/browse10/2019/en#/A36,,,,
,urn:miriam:icd:A36.0,Pharyngeal diphtheria,urn:miriam:icd:A36,ICD-10,A36.0,https://icd.who.int/browse10/2019/en#/A36.0,,,,ORPHA:1679
,urn:miriam:icd:A36.1,Nasopharyngeal diphtheria,urn:miriam:icd:A36,ICD-10,A36.1,https://icd.who.int/browse10/2019/en#/A36.1,,,,ORPHA:1679
,urn:miriam:icd:A36.2,Laryngeal diphtheria,urn:miriam:icd:A36,ICD-10,A36.2,https://icd.who.int/browse10/2019/en#/A36.2,,,,ORPHA:1679
,urn:miriam:icd:A36.3,Cutaneous diphtheria,urn:miriam:icd:A36,ICD-10,A36.3,https://icd.who.int/browse10/2019/en#/A36.3,,,,ORPHA:1679
,urn:miriam:icd:A36.8,Other diphtheria,urn:miriam:icd:A36,ICD-10,A36.8,https://icd.who.int/browse10/2019/en#/A36.8,,,,ORPHA:1679
,urn:miriam:icd:A36.9,"Diphtheria, unspecified",urn:miriam:icd:A36,ICD-10,A36.9,https://icd.who.int/browse10/2019/en#/A36.9,,,,ORPHA:1679
