order,name,code,parent,ontologyTermURI,definition
10770,Z08.7 Follow-up examination after combined treatment for malignant neoplasm,Z08.7,Z00-Z13 Persons encountering health services for examination and investigation,http://identifiers.org/icd/Z08.7,
10771,Z08.8 Follow-up examination after other treatment for malignant neoplasm,Z08.8,Z00-Z13 Persons encountering health services for examination and investigation,http://identifiers.org/icd/Z08.8,
10772,Z08.9 Follow-up examination after unspecified treatment for malignant neoplasm,Z08.9,Z00-Z13 Persons encountering health services for examination and investigation,http://identifiers.org/icd/Z08.9,
10773,Z09 Follow-up examination after treatment for conditions other than malignant neoplasms,Z09,Z00-Z13 Persons encountering health services for examination and investigation,http://identifiers.org/icd/Z09,
10774,Z09.0 Follow-up examination after surgery for other conditions,Z09.0,Z00-Z13 Persons encountering health services for examination and investigation,http://identifiers.org/icd/Z09.0,
10775,Z09.1 Follow-up examination after radiotherapy for other conditions,Z09.1,Z00-Z13 Persons encountering health services for examination and investigation,http://identifiers.org/icd/Z09.1,
10776,Z09.2 Follow-up examination after chemotherapy for other conditions,Z09.2,Z00-Z13 Persons encountering health services for examination and investigation,http://identifiers.org/icd/Z09.2,
10777,Z09.3 Follow-up examination after psychotherapy,Z09.3,Z00-Z13 Persons encountering health services for examination and investigation,http://identifiers.org/icd/Z09.3,
10778,Z09.4 Follow-up examination after treatment of fracture,Z09.4,Z00-Z13 Persons encountering health services for examination and investigation,http://identifiers.org/icd/Z09.4,
10779,Z09.7 Follow-up examination after combined treatment for other conditions,Z09.7,Z00-Z13 Persons encountering health services for examination and investigation,http://identifiers.org/icd/Z09.7,
10780,Z09.8 Follow-up examination after other treatment for other conditions,Z09.8,Z00-Z13 Persons encountering health services for examination and investigation,http://identifiers.org/icd/Z09.8,
10781,Z09.9 Follow-up examination after unspecified treatment for other conditions,Z09.9,Z00-Z13 Persons encountering health services for examination and investigation,http://identifiers.org/icd/Z09.9,
10782,Z10 Routine general health check-up of defined subpopulation,Z10,Z00-Z13 Persons encountering health services for examination and investigation,http://identifiers.org/icd/Z10,
10783,Z10.0 Occupational health examination,Z10.0,Z00-Z13 Persons encountering health services for examination and investigation,http://identifiers.org/icd/Z10.0,
10784,Z10.1 Routine general health check-up of inhabitants of institutions,Z10.1,Z00-Z13 Persons encountering health services for examination and investigation,http://identifiers.org/icd/Z10.1,
10785,Z10.2 Routine general health check-up of armed forces,Z10.2,Z00-Z13 Persons encountering health services for examination and investigation,http://identifiers.org/icd/Z10.2,
10786,Z10.3 Routine general health check-up of sports teams,Z10.3,Z00-Z13 Persons encountering health services for examination and investigation,http://identifiers.org/icd/Z10.3,
10787,Z10.8 Routine general health check-up of other defined subpopulations,Z10.8,Z00-Z13 Persons encountering health services for examination and investigation,http://identifiers.org/icd/Z10.8,
10788,Z11 Special screening examination for infectious and parasitic diseases,Z11,Z00-Z13 Persons encountering health services for examination and investigation,http://identifiers.org/icd/Z11,
10789,Z11.0 Special screening examination for intestinal infectious diseases,Z11.0,Z00-Z13 Persons encountering health services for examination and investigation,http://identifiers.org/icd/Z11.0,
10790,Z11.1 Special screening examination for respiratory tuberculosis,Z11.1,Z00-Z13 Persons encountering health services for examination and investigation,http://identifiers.org/icd/Z11.1,
10791,Z11.2 Special screening examination for other bacterial diseases,Z11.2,Z00-Z13 Persons encountering health services for examination and investigation,http://identifiers.org/icd/Z11.2,
10792,Z11.3 Special screening examination for infections with a predominantly sexual mode of transmission,Z11.3,Z00-Z13 Persons encountering health services for examination and investigation,http://identifiers.org/icd/Z11.3,
10793,Z11.4 Special screening examination for human immunodeficiency virus [HIV],Z11.4,Z00-Z13 Persons encountering health services for examination and investigation,http://identifiers.org/icd/Z11.4,
10794,Z11.5 Special screening examination for other viral diseases,Z11.5,Z00-Z13 Persons encountering health services for examination and investigation,http://identifiers.org/icd/Z11.5,
10795,Z11.6 Special screening examination for other protozoal diseases and helminthiases,Z11.6,Z00-Z13 Persons encountering health services for examination and investigation,http://identifiers.org/icd/Z11.6,
10796,Z11.8 Special screening examination for other infectious and parasitic diseases,Z11.8,Z00-Z13 Persons encountering health services for examination and investigation,http://identifiers.org/icd/Z11.8,
10797,"Z11.9 Special screening examination for infectious and parasitic diseases, unspecified",Z11.9,Z00-Z13 Persons encountering health services for examination and investigation,http://identifiers.org/icd/Z11.9,
10798,Z12 Special screening examination for neoplasms,Z12,Z00-Z13 Persons encountering health services for examination and investigation,http://identifiers.org/icd/Z12,
10799,Z12.0 Special screening examination for neoplasm of stomach,Z12.0,Z00-Z13 Persons encountering health services for examination and investigation,http://identifiers.org/icd/Z12.0,
10800,Z12.1 Special screening examination for neoplasm of intestinal tract,Z12.1,Z00-Z13 Persons encountering health services for examination and investigation,http://identifiers.org/icd/Z12.1,
10801,Z12.2 Special screening examination for neoplasm of respiratory organs,Z12.2,Z00-Z13 Persons encountering health services for examination and investigation,http://identifiers.org/icd/Z12.2,
10802,Z12.3 Special screening examination for neoplasm of breast,Z12.3,Z00-Z13 Persons encountering health services for examination and investigation,http://identifiers.org/icd/Z12.3,
10803,Z12.4 Special screening examination for neoplasm of cervix,Z12.4,Z00-Z13 Persons encountering health services for examination and investigation,http://identifiers.org/icd/Z12.4,
10804,Z12.5 Special screening examination for neoplasm of prostate,Z12.5,Z00-Z13 Persons encountering health services for examination and investigation,http://identifiers.org/icd/Z12.5,
10805,Z12.6 Special screening examination for neoplasm of bladder,Z12.6,Z00-Z13 Persons encountering health services for examination and investigation,http://identifiers.org/icd/Z12.6,
10806,Z12.8 Special screening examination for neoplasms of other sites,Z12.8,Z00-Z13 Persons encountering health services for examination and investigation,http://identifiers.org/icd/Z12.8,
10807,"Z12.9 Special screening examination for neoplasm, unspecified",Z12.9,Z00-Z13 Persons encountering health services for examination and investigation,http://identifiers.org/icd/Z12.9,
10808,Z13 Special screening examination for other diseases and disorders,Z13,Z00-Z13 Persons encountering health services for examination and investigation,http://identifiers.org/icd/Z13,
10809,Z20.3 Contact with and exposure to rabies,Z20.3,Z20-Z29 Persons with potential health hazards related to communicable diseases,http://identifiers.org/icd/Z20.3,
10810,Z13.0 Special screening examination for diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Z13.0,Z00-Z13 Persons encountering health services for examination and investigation,http://identifiers.org/icd/Z13.0,
10811,Z13.1 Special screening examination for diabetes mellitus,Z13.1,Z00-Z13 Persons encountering health services for examination and investigation,http://identifiers.org/icd/Z13.1,
10812,Z13.2 Special screening examination for nutritional disorders,Z13.2,Z00-Z13 Persons encountering health services for examination and investigation,http://identifiers.org/icd/Z13.2,
10813,Z13.3 Special screening examination for mental and behavioural disorders,Z13.3,Z00-Z13 Persons encountering health services for examination and investigation,http://identifiers.org/icd/Z13.3,
10814,Z13.4 Special screening examination for certain developmental disorders in childhood,Z13.4,Z00-Z13 Persons encountering health services for examination and investigation,http://identifiers.org/icd/Z13.4,
10815,Z13.5 Special screening examination for eye and ear disorders,Z13.5,Z00-Z13 Persons encountering health services for examination and investigation,http://identifiers.org/icd/Z13.5,
10816,Z13.6 Special screening examination for cardiovascular disorders,Z13.6,Z00-Z13 Persons encountering health services for examination and investigation,http://identifiers.org/icd/Z13.6,
10817,"Z13.7 Special screening examination for congenital malformations, deformations and chromosomal abnormalities",Z13.7,Z00-Z13 Persons encountering health services for examination and investigation,http://identifiers.org/icd/Z13.7,
10818,Z13.8 Special screening examination for other specified diseases and disorders,Z13.8,Z00-Z13 Persons encountering health services for examination and investigation,http://identifiers.org/icd/Z13.8,
10819,"Z13.9 Special screening examination, unspecified",Z13.9,Z00-Z13 Persons encountering health services for examination and investigation,http://identifiers.org/icd/Z13.9,
10820,Z20-Z29 Persons with potential health hazards related to communicable diseases,,XXI Factors influencing health status and contact with health services,,
10821,Z20 Contact with and exposure to communicable diseases,Z20,Z20-Z29 Persons with potential health hazards related to communicable diseases,http://identifiers.org/icd/Z20,
10822,Z20.0 Contact with and exposure to intestinal infectious diseases,Z20.0,Z20-Z29 Persons with potential health hazards related to communicable diseases,http://identifiers.org/icd/Z20.0,
10823,Z20.1 Contact with and exposure to tuberculosis,Z20.1,Z20-Z29 Persons with potential health hazards related to communicable diseases,http://identifiers.org/icd/Z20.1,
10824,Z20.2 Contact with and exposure to infections with a predominantly sexual mode of transmission,Z20.2,Z20-Z29 Persons with potential health hazards related to communicable diseases,http://identifiers.org/icd/Z20.2,
10825,Z20.4 Contact with and exposure to rubella,Z20.4,Z20-Z29 Persons with potential health hazards related to communicable diseases,http://identifiers.org/icd/Z20.4,
10826,Z20.5 Contact with and exposure to viral hepatitis,Z20.5,Z20-Z29 Persons with potential health hazards related to communicable diseases,http://identifiers.org/icd/Z20.5,
10827,Z20.6 Contact with and exposure to human immunodeficiency virus [HIV],Z20.6,Z20-Z29 Persons with potential health hazards related to communicable diseases,http://identifiers.org/icd/Z20.6,
10828,"Z20.7 Contact with and exposure to pediculosis, acariasis and other infestations",Z20.7,Z20-Z29 Persons with potential health hazards related to communicable diseases,http://identifiers.org/icd/Z20.7,
10829,Z20.8 Contact with and exposure to other communicable diseases,Z20.8,Z20-Z29 Persons with potential health hazards related to communicable diseases,http://identifiers.org/icd/Z20.8,
