collection,dataset,name,useExternalDefinition.collection,useExternalDefinition.dataset,useExternalDefinition.name,label,description,collection event,format,unit,since version,until version,repeat unit,repeat min,repeat max,example values,keywords,vocabularies,notes
PELAGIE,pelagie_q6,QS6_C36,,,,,,,,,1.00,,,,,,,,
PELAGIE,pelagie_q6,QS6_C36_CHEZ_LEQUEL,,,,,,,,,1.0.0,,,,,,,,
PELAGIE,pelagie_q6,QS6_C36_Chez_Lequel,,,,,,,,,1.00,,,,,,,,
PELAGIE,pelagie_q6,QS6_C37,,,,,,,,,1.0.0,,,,,,,,
PELAGIE,pelagie_q6,QS6_C37_CHEZ_LEQUEL,,,,,,,,,1.0.0,,,,,,,,
PELAGIE,pelagie_q6,QS6_C37_LAQUELLE,,,,,,,,,1.0.0,,,,,,,,
PELAGIE,pelagie_q6,QS6_C4,,,,,,,,,1.0.0,,,,,,,,
PELAGIE,pelagie_q6,QS6_C5,,,,,,,,,1.0.0,,,,,,,,
PELAGIE,pelagie_q6,QS6_F3,,,,,,,,,1.0.0,,,,,,,,
PELAGIE,pelagie_q6,QS6_F3_FREQUENCE_1,,,,,,,,,1.0.0,,,,,,,,
PELAGIE,pelagie_q6,QS6_F3_FREQUENCE_2,,,,,,,,,1.0.0,,,,,,,,
PELAGIE,pelagie_q6,QS6_F3_FREQUENCE_3,,,,,,,,,1.0.0,,,,,,,,
PELAGIE,pelagie_q6,QS6_F3_FREQUENCE_4,,,,,,,,,1.0.0,,,,,,,,
PELAGIE,pelagie_q6,qe6_a1,,,,,,,,,1.00,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_ETPA_total_string_t2,,,,,,,,,1.0.0,,,,,,,,
PELAGIE,pelagie_q6,qe6_a2_mois,,,,,,,,,1.00,,,,,,,,
PELAGIE,pelagie_q6,qe6_a2_semaine,,,,,,,,,1.00,,,,,,,,
PELAGIE,pelagie_q6,qe6_a4,,,,,,,,,1.00,,,,,,,,
PELAGIE,pelagie_q6,qe6_a4_date_aamm,,,,,,,,,1.00,,,,,,,,
PELAGIE,pelagie_q6,qe6_a4autre,,,,,,,,,1.00,,,,,,,,
PELAGIE,pelagie_q6,qe6_a6,,,,,,,,,1.00,,,,,,,,
PELAGIE,pelagie_q6,qe6_a7,,,,,,,,,1.00,,,,,,,,
PELAGIE,pepsy,DATE_RDV,,,,,,,,,1.0.0,,,,,,,,
PELAGIE,pepsy,WISCCO,,,,,,,,,1.0.0,,,,,,,,
PELAGIE,pepsy,WISCMC,,,,,,,,,1.0.0,,,,,,,,
PELAGIE,pepsy,WISCS,,,,,,,,,1.0.0,,,,,,,,
PELAGIE,pepsy,WISCSLC,,,,,,,,,1.0.0,,,,,,,,
PELAGIE,pepsy,WISCV,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_BPA_LOD,,,,,,,,,1.0.0,,,,,,,,
Sepages,PFAS_2021_12_10,mo_PFUnDA_LOD,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_BPA_total_string_t2,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_BPA_total_string_t3,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_BPF_LOD,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_BPF_total_string_t2,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_BPF_total_string_t3,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_BPS_LOD,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_BPS_total_string_t2,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_BPS_total_string_t3,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_BUPA_total_string_t2,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_BUPA_total_string_t3,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_ETPA_LOD,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_ETPA_total_string_t3,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_MBzP_LOD,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_MBzP_string_t2,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_MBzP_string_t3,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_MECPP_LOD,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_MECPP_string_t2,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_MECPP_string_t3,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_MEHHP_LOD,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_MEHHP_string_t2,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_MEHHP_string_t3,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_MEHP_LOD,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_MEHP_string_t2,,,,,,,,,1.0.0,,,,,,,,
PELAGIE,pelagie_q2,b70,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_MEHP_string_t3,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_MEOHP_LOD,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_MEOHP_string_t2,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_MEOHP_string_t3,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_MEPA_LOD,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_MEPA_total_string_t2,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_MEPA_total_string_t3,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_MEP_LOD,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_MEP_string_t2,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_MEP_string_t3,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_MMCHP_LOD,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_MMCHP_string_t2,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_MMCHP_string_t3,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_MiBP_LOD,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_MiBP_string_t2,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_MiBP_string_t3,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_MnBP_LOD,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_MnBP_string_t2,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_MnBP_string_t3,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_OXBE_LOD,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_OXBE_total_string_t2,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_OXBE_total_string_t3,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_PRPA_LOD,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_PRPA_total_string_t2,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_PRPA_total_string_t3,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_TRCS_LOD,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_TRCS_total_string_t2,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_TRCS_total_string_t3,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_cxMiNP_LOD,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_cxMiNP_string_t2,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_cxMiNP_string_t3,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_ohMINCH_LOD,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_ohMINCH_string_t2,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_ohMINCH_string_t3,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_ohMPHP_LOD,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_ohMPHP_string_t2,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_ohMPHP_string_t3,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_ohMiNP_string_t2,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_ohMiNP_string_t3,,,,,,,,,1.0.0,,,,,,,,
MBRN,MBRN_mother,ASTMA,,,,,,,,,1.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_oxoMINCH_LOD,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_oxoMINCH_string_t2,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_oxoMINCH_string_t3,,,,,,,,,1.0.0,,,,,,,,
OOM,EUROCAT,occupmo,,,,,,,,,2.2,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_oxoMiNP_string_t2,,,,,,,,,1.0.0,,,,,,,,
Sepages,PE_preg_mr_2021-12-02_379,mo_oxoMiNP_string_t3,,,,,,,,,1.0.0,,,,,,,,
Sepages,PFAS_2021_12_10,mo_PFDA_LOD,,,,,,,,,1.0.0,,,,,,,,
Sepages,PFAS_2021_12_10,mo_PFDA_NIPH,,,,,,,,,1.0.0,,,,,,,,
Sepages,PFAS_2021_12_10,mo_PFHpS_LOD,,,,,,,,,1.0.0,,,,,,,,
Sepages,PFAS_2021_12_10,mo_PFHpS_NIPH,,,,,,,,,1.0.0,,,,,,,,
Sepages,PFAS_2021_12_10,mo_PFHxS_LOD,,,,,,,,,1.0.0,,,,,,,,
Sepages,PFAS_2021_12_10,mo_PFHxS_NIPH,,,,,,,,,1.0.0,,,,,,,,
Sepages,PFAS_2021_12_10,mo_PFNA_LOD,,,,,,,,,1.0.0,,,,,,,,
Sepages,PFAS_2021_12_10,mo_PFNA_NIPH,,,,,,,,,1.0.0,,,,,,,,
Sepages,PFAS_2021_12_10,mo_PFOA_LOD,,,,,,,,,1.0.0,,,,,,,,
Sepages,PFAS_2021_12_10,mo_PFOA_NIPH,,,,,,,,,1.0.0,,,,,,,,
Sepages,PFAS_2021_12_10,mo_PFOS_LOD,,,,,,,,,1.0.0,,,,,,,,
Sepages,PFAS_2021_12_10,mo_PFOS_NIPH,,,,,,,,,1.0.0,,,,,,,,
Sepages,PFAS_2021_12_10,mo_PFUnDA_NIPH,,,,,,,,,1.0.0,,,,,,,,
Sepages,Ultrasound_all_SLC_20220428_893,Date_examen_T1_1,,,,,,,,,1.0.0,,,,,,,,
Sepages,Ultrasound_all_SLC_20220428_893,Date_examen_T1_2,,,,,,,,,1.0.0,,,,,,,,
Sepages,Ultrasound_all_SLC_20220428_893,Date_examen_T1_3,,,,,,,,,1.0.0,,,,,,,,
Sepages,Ultrasound_all_SLC_20220428_893,Date_examen_T2_1,,,,,,,,,1.0.0,,,,,,,,
Sepages,Ultrasound_all_SLC_20220428_893,Date_examen_T2_2,,,,,,,,,1.0.0,,,,,,,,
Sepages,bdd_grossesse_v5_1,mt3cab2_q07,,,,,,,,,1.0.0,,,,,,,,
AP,AP,id_universale,,,,,,,,,1.0,,,,,,,,
Sepages,Ultrasound_all_SLC_20220428_893,Date_examen_T2_3,,,,,,,,,1.0.0,,,,,,,,
FARMACEUTICA,FARMACEUTICA,NPEZZI,,,,,,,,,1.0,,,,,,,,
Sepages,Ultrasound_all_SLC_20220428_893,Date_examen_T2_4,,,,,,,,,1.0.0,,,,,,,,
Sepages,Ultrasound_all_SLC_20220428_893,Date_examen_T3_1,,,,,,,,,1.0.0,,,,,,,,
Sepages,Ultrasound_all_SLC_20220428_893,Date_examen_T3_2,,,,,,,,,1.0.0,,,,,,,,
Sepages,Ultrasound_all_SLC_20220428_893,Date_examen_T3_3,,,,,,,,,1.0.0,,,,,,,,
Sepages,Ultrasound_all_SLC_20220428_893,Date_examen_T3_4,,,,,,,,,1.0.0,,,,,,,,
Sepages,Ultrasound_all_SLC_20220428_893,Date_examen_T3_5,,,,,,,,,1.0.0,,,,,,,,
Sepages,Ultrasound_all_SLC_20220428_893,age_echo_jours_T1_1,,,,,,,,,1.0.0,,,,,,,,
Sepages,Ultrasound_all_SLC_20220428_893,age_echo_jours_T1_2,,,,,,,,,1.0.0,,,,,,,,
Sepages,base_respi_enfant_20210326,cy1hai2_q01p3,,,,,,,,,1.0.0,,,,,,,,
Sepages,Ultrasound_all_SLC_20220428_893,age_echo_jours_T1_3,,,,,,,,,1.0.0,,,,,,,,
Sepages,Ultrasound_all_SLC_20220428_893,age_echo_semaines_T1_1,,,,,,,,,1.0.0,,,,,,,,
RMR,RMR,ndoc,,,,,,,,,1.0,,,,,,,,
Sepages,Ultrasound_all_SLC_20220428_893,age_echo_semaines_T1_2,,,,,,,,,1.0.0,,,,,,,,
Sepages,Ultrasound_all_SLC_20220428_893,age_echo_semaines_T1_3,,,,,,,,,1.0.0,,,,,,,,
Sepages,Ultrasound_all_SLC_20220428_893,biometrie_bip_T1_1,,,,,,,,,1.0.0,,,,,,,,
Sepages,Ultrasound_all_SLC_20220428_893,date_debut_grossesse_T2_1,,,,,,,,,1.0.0,,,,,,,,
Sepages,Ultrasound_all_SLC_20220428_893,date_debut_grossesse_T2_2,,,,,,,,,1.0.0,,,,,,,,
Sepages,Ultrasound_all_SLC_20220428_893,date_debut_grossesse_T2_3,,,,,,,,,1.0.0,,,,,,,,
Sepages,Ultrasound_all_SLC_20220428_893,date_debut_grossesse_T2_4,,,,,,,,,1.0.0,,,,,,,,
Sepages,Ultrasound_all_SLC_20220428_893,date_debut_grossesse_T3_1,,,,,,,,,1.0.0,,,,,,,,
Sepages,Ultrasound_all_SLC_20220428_893,date_debut_grossesse_T3_2,,,,,,,,,1.0.0,,,,,,,,
Sepages,Ultrasound_all_SLC_20220428_893,date_debut_grossesse_T3_3,,,,,,,,,1.0.0,,,,,,,,
Sepages,Ultrasound_all_SLC_20220428_893,date_debut_grossesse_T3_4,,,,,,,,,1.0.0,,,,,,,,
Sepages,Ultrasound_all_SLC_20220428_893,date_debut_grossesse_T3_5,,,,,,,,,1.0.0,,,,,,,,
Sepages,Ultrasound_all_SLC_20220428_893,date_dernieres_regles_T1_1,,,,,,,,,1.0.0,,,,,,,,
Sepages,Ultrasound_all_SLC_20220428_893,date_dernieres_regles_T1_2,,,,,,,,,1.0.0,,,,,,,,
Sepages,Ultrasound_all_SLC_20220428_893,date_dernieres_regles_T1_3,,,,,,,,,1.0.0,,,,,,,,
Sepages,Ultrasound_all_SLC_20220428_893,date_dernieres_regles_T2_1,,,,,,,,,1.0.0,,,,,,,,
Sepages,Ultrasound_all_SLC_20220428_893,date_dernieres_regles_T2_2,,,,,,,,,1.0.0,,,,,,,,
Sepages,Ultrasound_all_SLC_20220428_893,date_dernieres_regles_T2_3,,,,,,,,,1.0.0,,,,,,,,
Sepages,Ultrasound_all_SLC_20220428_893,date_dernieres_regles_T2_4,,,,,,,,,1.0.0,,,,,,,,
Sepages,Ultrasound_all_SLC_20220428_893,date_dernieres_regles_T3_1,,,,,,,,,1.0.0,,,,,,,,
Sepages,Ultrasound_all_SLC_20220428_893,date_dernieres_regles_T3_2,,,,,,,,,1.0.0,,,,,,,,
Sepages,Ultrasound_all_SLC_20220428_893,date_dernieres_regles_T3_3,,,,,,,,,1.0.0,,,,,,,,
ARS_PS,PS,"data_inizio_trattament
 o",,,,,,,,,1.0,,,,,,,,
Sepages,Ultrasound_all_SLC_20220428_893,date_dernieres_regles_T3_4,,,,,,,,,1.0.0,,,,,,,,
Sepages,Ultrasound_all_SLC_20220428_893,date_dernieres_regles_T3_5,,,,,,,,,1.0.0,,,,,,,,
Sepages,Ultrasound_all_SLC_20220428_893,lcc_T1_1,,,,,,,,,1.0.0,,,,,,,,
Sepages,Ultrasound_all_SLC_20220428_893,longueur_femur_T1_1,,,,,,,,,1.0.0,,,,,,,,
Sepages,Ultrasound_all_SLC_20220428_893,perimetre_abdominal_T1_1,,,,,,,,,1.0.0,,,,,,,,
OOM,EUROCAT,illbef2,,,,,,,,,2.2,,,,,,,,
Sepages,Ultrasound_all_SLC_20220428_893,perimetre_cranien_T1_1,,,,,,,,,1.0.0,,,,,,,,
Sepages,base_respi_enfant_20210326,cy1hai1_q08,,,,,,,,,1.0.0,,,,,,,,
Sepages,base_respi_enfant_20210326,cy1hai2_q01,,,,,,,,,1.0.0,,,,,,,,
Sepages,base_respi_enfant_20210326,cy1hai2_q02,,,,,,,,,1.0.0,,,,,,,,
Sepages,base_respi_enfant_20210326,cy1hai2_q04,,,,,,,,,1.0.0,,,,,,,,
Sepages,base_respi_enfant_20210326,cy1hai2_q04p3,,,,,,,,,1.0.0,,,,,,,,
Sepages,base_respi_enfant_20210326,cy1hai2_q05,,,,,,,,,1.0.0,,,,,,,,
Sepages,base_respi_enfant_20210326,cy1hai2_q05p3,,,,,,,,,1.0.0,,,,,,,,
Sepages,base_respi_enfant_20210326,cy1hai2_q06,,,,,,,,,1.0.0,,,,,,,,
Sepages,base_respi_enfant_20210326,cy1hai2_q06p3,,,,,,,,,1.0.0,,,,,,,,
Sepages,base_respi_enfant_20210326,cy1hai2_q07,,,,,,,,,1.0.0,,,,,,,,
Sepages,base_respi_enfant_20210326,cy1hai2_q07p3,,,,,,,,,1.0.0,,,,,,,,
Sepages,base_respi_enfant_20210326,cy1hai2_q08,,,,,,,,,1.0.0,,,,,,,,
Sepages,base_respi_enfant_20210326,cy1hai2_q08p4,,,,,,,,,1.0.0,,,,,,,,
Sepages,base_respi_enfant_20210326,cy1hai2_q08p5,,,,,,,,,1.0.0,,,,,,,,
Sepages,bdd_1a_v1_1,cy1eas1_q06,,,,,,,,,1.0.0,,,,,,,,
Sepages,base_respi_enfant_20210326,cy1hai2_q09,,,,,,,,,1.0.0,,,,,,,,
Sepages,base_respi_enfant_20210326,cy1hai2_q09p1,,,,,,,,,1.0.0,,,,,,,,
Sepages,base_respi_enfant_20210326,cy1hai2_q09p2,,,,,,,,,1.0.0,,,,,,,,
Sepages,base_respi_enfant_20210326,cy1hai2_q09p3,,,,,,,,,1.0.0,,,,,,,,
Sepages,base_respi_enfant_20210326,cy1hai2_q11,,,,,,,,,1.0.0,,,,,,,,
Sepages,base_respi_enfant_20210326,cy2hai3_q01p3,,,,,,,,,1.0.0,,,,,,,,
Sepages,base_respi_enfant_20210326,cy2hai3_q04p3,,,,,,,,,1.0.0,,,,,,,,
Sepages,base_respi_enfant_20210326,cy2hai3_q05p3,,,,,,,,,1.0.0,,,,,,,,
Sepages,base_respi_enfant_20210326,cy2hai3_q06p3,,,,,,,,,1.0.0,,,,,,,,
Sepages,base_respi_enfant_20210326,cy2hai3_q07p3,,,,,,,,,1.0.0,,,,,,,,
Sepages,base_respi_enfant_20210326,cy2hai3_q08p4,,,,,,,,,1.0.0,,,,,,,,
Sepages,base_respi_enfant_20210326,cy2hai3_q08p5,,,,,,,,,1.0.0,,,,,,,,
Sepages,base_respi_enfant_20210326,cy2hai3_q09p1,,,,,,,,,1.0.0,,,,,,,,
Sepages,base_respi_enfant_20210326,cy2hai3_q09p2,,,,,,,,,1.0.0,,,,,,,,
Sepages,base_respi_enfant_20210326,cy2hai3_q09p3,,,,,,,,,1.0.0,,,,,,,,
Sepages,base_respi_enfant_20210326,cy3cak1_q34p10,,,,,,,,,1.0.0,,,,,,,,
Sepages,base_respi_enfant_20210326,cy3cak1_q34p13,,,,,,,,,1.0.0,,,,,,,,
Sepages,base_respi_enfant_20210326,cy3cak1_q34p16,,,,,,,,,1.0.0,,,,,,,,
Sepages,base_respi_enfant_20210326,cy3cak1_q34p19,,,,,,,,,1.0.0,,,,,,,,
Sepages,base_respi_enfant_20210326,cy3cak1_q34p22,,,,,,,,,1.0.0,,,,,,,,
Sepages,base_respi_enfant_20210326,cy3cak1_q34p37,,,,,,,,,1.0.0,,,,,,,,
Sepages,bdd_grossesse_v5_1,mt3cab2_q06,,,,,,,,,1.0.0,,,,,,,,
Sepages,base_respi_enfant_20210326,cy3haw1_q01p2,,,,,,,,,1.0.0,,,,,,,,
Sepages,base_respi_enfant_20210326,cy3haw1_q04p2,,,,,,,,,1.0.0,,,,,,,,
Sepages,base_respi_enfant_20210326,cy3haw1_q05p2,,,,,,,,,1.0.0,,,,,,,,
Sepages,base_respi_enfant_20210326,cy3haw1_q06p2,,,,,,,,,1.0.0,,,,,,,,
Sepages,base_respi_enfant_20210326,cy3haw1_q07p3,,,,,,,,,1.0.0,,,,,,,,
Sepages,base_respi_enfant_20210326,cy3haw1_q07p4,,,,,,,,,1.0.0,,,,,,,,
AP,AP,cod_topog,,,,,,,,,1.0,,,,,,,,
Sepages,bdd_grossesse_v5_1,mt3eaf1_q01p19,,,,,,,,,1.0.0,,,,,,,,
Sepages,bdd_2a_v_1_0,cy2eas3_q05,,,,,,,,,1.0.0,,,,,,,,
Sepages,base_respi_enfant_20210326,cy3haw1_q09,,,,,,,,,1.0.0,,,,,,,,
Sepages,base_respi_enfant_20210326,cy3haw1_q09p2,,,,,,,,,1.0.0,,,,,,,,
Sepages,base_respi_enfant_20210326,cy3haw1_q09p3,,,,,,,,,1.0.0,,,,,,,,
Sepages,base_respi_enfant_20210326,cy3haw1_q10p1,,,,,,,,,1.0.0,,,,,,,,
Sepages,base_respi_enfant_20210326,cy3haw1_q10p2,,,,,,,,,1.0.0,,,,,,,,
Sepages,base_respi_enfant_20210326,cy3haw1_q10p3,,,,,,,,,1.0.0,,,,,,,,
Sepages,base_respi_enfant_20210326,cy3haw1_q13,,,,,,,,,1.0.0,,,,,,,,
Sepages,base_respi_enfant_20210326,cy3haw1_q14,,,,,,,,,1.0.0,,,,,,,,
Sepages,base_respi_enfant_20210326,cy3haw1_q15,,,,,,,,,1.0.0,,,,,,,,
Sepages,bdd_1a_v1_1,cy1caf1_q12,,,,,,,,,1.0.0,,,,,,,,
Sepages,bdd_1a_v1_1,cy1eas1_q02,,,,,,,,,1.0.0,,,,,,,,
Sepages,bdd_1a_v1_1,cy1eas1_q03,,,,,,,,,1.0.0,,,,,,,,
Sepages,bdd_1a_v1_1,cy1eas1_q04,,,,,,,,,1.0.0,,,,,,,,
Sepages,bdd_1a_v1_1,cy1eas1_q05,,,,,,,,,1.0.0,,,,,,,,
SALM,SALM,comorbidita_1,,,,,,,,,1.0,,,,,,,,
Sepages,bdd_1a_v1_1,cy1eas2_q03,,,,,,,,,1.0.0,,,,,,,,
Sepages,bdd_1a_v1_1,cy1eas2_q04,,,,,,,,,1.0.0,,,,,,,,
Sepages,bdd_1a_v1_1,cy1eas2_q05,,,,,,,,,1.0.0,,,,,,,,
Sepages,bdd_1a_v1_1,cy1eas2_q06,,,,,,,,,1.0.0,,,,,,,,
Sepages,bdd_2a_v_1_0,cy2eas3_q03,,,,,,,,,1.0.0,,,,,,,,
Sepages,bdd_2a_v_1_0,cy2eas3_q04,,,,,,,,,1.0.0,,,,,,,,
Sepages,bdd_2a_v_1_0,cy2eas3_q06,,,,,,,,,1.0.0,,,,,,,,
Sepages,bdd_grossesse_v5_1,ch_sex,,,,,,,,,1.0.0,,,,,,,,
Sepages,bdd_grossesse_v5_1,child_no,,,,,,,,,1.0.0,,,,,,,,
Sepages,bdd_grossesse_v5_1,coh_country,,,,,,,,,1.0.0,,,,,,,,
Sepages,bdd_grossesse_v5_1,cohort_id,,,,,,,,,1.0.0,,,,,,,,
Sepages,bdd_grossesse_v5_1,cy1hao1_q10,,,,,,,,,1.0.0,,,,,,,,
Sepages,bdd_grossesse_v5_1,date_inclusion,,,,,,,,,1.0.0,,,,,,,,
Sepages,bdd_grossesse_v5_1,mo_bd,,,,,,,,,1.0.0,,,,,,,,
Sepages,bdd_grossesse_v5_1,mo_coupl_pr,,,,,,,,,1.0.0,,,,,,,,
Sepages,bdd_grossesse_v5_1,mo_he,,,,,,,,,1.0.0,,,,,,,,
Sepages,bdd_grossesse_v5_1,mo_isco_cat_major,,,,,,,,,1.0.0,,,,,,,,
Sepages,bdd_grossesse_v5_1,mo_outcome_preg,,,,,,,,,1.0.0,,,,,,,,
Sepages,bdd_grossesse_v5_1,mo_tob_avgr,,,,,,,,,1.0.0,,,,,,,,
Sepages,bdd_grossesse_v5_1,mo_tob_gr_anyt_yn_n2,,,,,,,,,1.0.0,,,,,,,,
Sepages,bdd_grossesse_v5_1,mo_tob_grt1,,,,,,,,,1.0.0,,,,,,,,
Sepages,bdd_grossesse_v5_1,mo_tob_grt1_yn,,,,,,,,,1.0.0,,,,,,,,
Sepages,bdd_grossesse_v5_1,mo_tob_grt2,,,,,,,,,1.0.0,,,,,,,,
Sepages,bdd_grossesse_v5_1,mo_tob_grt2_yn,,,,,,,,,1.0.0,,,,,,,,
Sepages,bdd_grossesse_v5_1,mo_tob_grt3_n2,,,,,,,,,1.0.0,,,,,,,,
Sepages,bdd_grossesse_v5_1,mo_tob_grt3_yn_n2,,,,,,,,,1.0.0,,,,,,,,
Sepages,bdd_grossesse_v5_1,mo_we_bepr,,,,,,,,,1.0.0,,,,,,,,
Sepages,bdd_grossesse_v5_1,mt1ean1_date_creation,,,,,,,,,1.0.0,,,,,,,,
Sepages,bdd_grossesse_v5_1,mt1ean1_q167,,,,,,,,,1.0.0,,,,,,,,
Sepages,bdd_grossesse_v5_1,mt1ean1_q167p1,,,,,,,,,1.0.0,,,,,,,,
Sepages,bdd_grossesse_v5_1,mt1ean1_q167p2,,,,,,,,,1.0.0,,,,,,,,
Sepages,bdd_grossesse_v5_1,mt1ean1_q167p3,,,,,,,,,1.0.0,,,,,,,,
AP,AP,diagnosi,,,,,,,,,1.0,,,,,,,,
Sepages,bdd_grossesse_v5_1,mt1ean1_q167p4,,,,,,,,,1.0.0,,,,,,,,
Sepages,bdd_grossesse_v5_1,mt1haa1_date_creation,,,,,,,,,1.0.0,,,,,,,,
