"id","label","synonyms","description","link","parents"
"ORPHA:2564","Tetramelic monodactyly","Sommer-Hines syndrome","Tetramelic monodactyly is a rare, genetic, congenital limb malformation disorder characterized by the presence of a single digit on all four extremities. Malformation is typically isolated however, aplastic and hypoplastic defects in the remaining skeletal parts of hands and feet have been reported. There have been no further descriptions in the literature since 1992.","https://identifiers.org/orphanet:2564","ORPHA:377789"
"ORPHA:2565","Mononen-Karnes-Senac syndrome","Skeletal dysplasia-brachydactyly syndrome","Mononen-Karnes-Senac syndrome is characterized by skeletal dysplasia associated with finger malformations (brachydactyly with short and abducted thumbs, short index fingers, and markedly short and abducted great toes), variable mild short stature, and mild bowleg with overgrowth of the fibula. It has been described in two males, their mothers, and a maternal aunt. Females are less severely affected than males. X-linked dominant inheritance is suggested.","https://identifiers.org/orphanet:2565","ORPHA:377789"
"ORPHA:2566","Chronic Epstein-Barr virus infection syndrome","CAEBV syndrome|Chronic EBV infection syndrome","Chronic Epstein-Barr virus infection syndrome is a rare infectious disease characterized by familial, primary, chronic Epstein-Barr virus infection which typically manifests with persistent mononucleosis-like signs and symptoms, in the absence of secondary immunodeficiency.","https://identifiers.org/orphanet:2566","ORPHA:377788"
"ORPHA:261965","Partial monosomy of the short arm of chromosome 17","Partial deletion of the short arm of chromosome 17|Partial monosomy of chromosome 17p|Partial deletion of chromosome 17p","","https://identifiers.org/orphanet:261965","ORPHA:377794,ORPHA:261831"
"ORPHA:262812","Partial trisomy/tetrasomy of the short arm of chromosome 18","Partial trisomy/tetrasomy of chromosome 18p|Partial duplication/triplication of the short arm of chromosome 18|Partial duplication/triplication of chromosome 18p","","https://identifiers.org/orphanet:262812","ORPHA:377794,ORPHA:262682"
"ORPHA:251919","Pineal parenchymal tumor of intermediate differenciation","","Pineal parenchymal tumor of intermediate differentiation (PPTID) describes a rare type of pineal parenchymal tumor (PPT) of intermediate-grade malignancy manifesting with visual disturbances, headaches, loss of coordination and balance, nausea and vomiting due to obstructive hydrocephalus, and that is classified as either grade II PPTID or grade III PPTID according to the degree of neuronal differentiation and mitotic activity.","https://identifiers.org/orphanet:251919","ORPHA:377788"
"ORPHA:251915","Papillary tumor of the pineal region","PTPR","Papillary tumor of the pineal region (PTPR) is a very rare neoplasm of the pineal region that is thought to arise from the specialized ependymocytes of the subcommissural organ and that manifests with visual disturbances, headaches, loss of coordination and balance, nausea and vomiting due to obstructive hydrocephalus.","https://identifiers.org/orphanet:251915","ORPHA:377788"
"ORPHA:251912","Pineocytoma","","Pineocytoma is the least aggressive form of pineal parenchymal tumors, manifesting with symptoms such as Parinaud's syndrome (a group of eye movement abnormalities and pupil dysfunction, including deficiency in upward-gaze and convergence-retraction nystagmus), headaches, balance impairment, urinary incontinence, and changes in mood and that are not known to disseminate in a diffuse manner. They are usually associated with a good prognosis.","https://identifiers.org/orphanet:251912","ORPHA:377788"
"ORPHA:2556","Microphthalmia with linear skin defects syndrome","MIDAS syndrome|MLS syndrome|Syndromic microphthalmia type 7|Microphthalmia-dermal aplasia-sclerocornea syndrome|MCOPS7","MIDAS syndrome (Microphthalmia, Dermal Aplasia, and Sclerocornea), also called microphthalmia with linear skin defects syndrome, is characterized by ocular defects (microphthalmia, orbital cysts, corneal opacities) and linear skin dysplasia of the neck, head, and chin. It has been reported in less than 50 patients. Additional findings may include agenesis of corpus callosum, sclerocornea, chorioretinal abnormalities, hydrocephalus, seizures, intellectual deficit, and nail dystrophy. It is transmitted as an X-linked dominant trait with male lethality.","https://identifiers.org/orphanet:2556","ORPHA:377789"
"ORPHA:268980","Isolated focal cortical dysplasia type Ib","FCD type Ib","","https://identifiers.org/orphanet:268980","ORPHA:377797"
"ORPHA:2798","Pachygyria-intellectual disability-epilepsy syndrome","Kuzniecky syndrome","Pachygyria-intellectual disability-epilepsy syndrome is a rare, genetic neurological disorder characterized by the presence of diffuse pachygyria and arachnoid cysts, psychomotor developmental delay and intellectual disability. Seizures (absence, atonic and generalized tonic-clonic) and, on occasion, headache are also associated.","https://identifiers.org/orphanet:2798","ORPHA:377789"
"ORPHA:2557","Mietens syndrome","Intellectual disability, Mietens-Weber type","Mietens syndrome is a very rare syndrome consisting of corneal opacity, nystagmus, strabismus, flexion contracture of the elbows with dislocation of the head of the radius and abnormally short ulnae and radii.","https://identifiers.org/orphanet:2557","ORPHA:377789"
"ORPHA:250831","Logopenic progressive aphasia","Logopenic variant PPA|Logopenic primary progressive aphasia|LPA","Logopenic progressive aphasia (lv-PPA) is a form of primary progressive aphasia (PPA","https://identifiers.org/orphanet:250831",""
"ORPHA:2558","Mikati-Najjar-Sahli syndrome","Microcephaly-hypergonadotropic hypogonadism-short stature syndrome","Mikati-Najjar-Sahli syndrome is characterized by microcephaly, hypergonadotropic hypogonadism, short stature and facial dysmorphism (a narrow forehead, hypertrophy and fusion of the eyebrows, micrognathia and pinnae abnormalities).","https://identifiers.org/orphanet:2558","ORPHA:377789"
"ORPHA:268740","Upper thoracic spina bifida aperta","","","https://identifiers.org/orphanet:268740","ORPHA:377796"
"ORPHA:268744","Spina bifida cystica","","","https://identifiers.org/orphanet:268744","ORPHA:823,ORPHA:377794"
"ORPHA:2790","Endosteal hyperostosis, Worth type","Autosomal dominant osteosclerosis, Worth type|Worth syndrome","Worth type autosomal dominant osteosclerosis is a sclerozing bone disorder characterized by generalized skeletal densification, particularly of the cranial vault and tubular long bones, which is not associated to an increased risk of fracture.","https://identifiers.org/orphanet:2790","ORPHA:377789"
"ORPHA:268987","Isolated focal cortical dysplasia type Ic","FCD type Ic","","https://identifiers.org/orphanet:268987","ORPHA:377797"
"ORPHA:2791","Otodental syndrome","Otodental dysplasia|Globodontia","Otodental syndrome is a very rare inherited condition characterized by grossly enlarged canine and molar teeth (globodontia) associated with sensorineural hearing loss.","https://identifiers.org/orphanet:2791","ORPHA:377789"
"ORPHA:268748","Total spina bifida cystica","","","https://identifiers.org/orphanet:268748","ORPHA:377796"
"ORPHA:2792","Otofaciocervical syndrome","Fara-Chlupackova syndrome|OFC syndrome","Otofaciocervical syndrome is a rare, genetic developmental defect during embryogenesis syndrome characterized by distinct facial features (long triangular face, broad forehead, narrow nose and mandible, high arched palate), prominent, dysmorphic ears (low-set and cup-shaped with large conchae and hypoplastic tragus, antitragus and lobe), long neck, preauricular and/or branchial fistulas and/or cysts, hypoplastic cervical muscles with sloping shoulders and clavicles, winged, low, and laterally-set scapulae, hearing impairment and mild intellectual deficit. Vertebral defects and short stature may also be associated.","https://identifiers.org/orphanet:2792","ORPHA:377789"
"ORPHA:2551","Microspherophakia-metaphyseal dysplasia syndrome","Verloes-Van Maldergem-de Marneffe syndrome","Microspherophakia - metaphyseal dysplasia is a very rare syndrome associating bone dysplasia with micromelic dwarfism and eye defects.","https://identifiers.org/orphanet:2551","ORPHA:377789"
"ORPHA:2793","Otoonychoperoneal syndrome","","","https://identifiers.org/orphanet:2793","ORPHA:377789"
"ORPHA:2552","Microsporidiosis","","Microsporidiosis is a parasitosis caused by microsporidia (protozoan parasites).","https://identifiers.org/orphanet:2552","ORPHA:377788"
"ORPHA:2795","Polycystic ovaries-urethral sphincter dysfunction syndrome","Fowler-Christmas-Chapple syndrome","Polycystic ovaries-urethral sphincter dysfunction syndrome is characterised by urinary retention and incomplete emptying of the bladder associated with abnormal electromyographic activity. It has been described in 33 women, 14 of whom also had polycystic ovaries.","https://identifiers.org/orphanet:2795","ORPHA:377788"
"ORPHA:2554","Ear-patella-short stature syndrome","Meier-Gorlin syndrome","Ear-patella-short stature syndrome is an association of malformations including bilateral microtia (severe hypoplasia of ear pinnae), absent patellae, short stature, poor weight gain, and characteristic facial features such as high forehead, micrognathism with full lips and small mouth, and accentuated nasolabial folds (smile wrinkles linking the nostrils to the labial commissure).","https://identifiers.org/orphanet:2554","ORPHA:377789"
"ORPHA:2796","Pachydermoperiostosis","Touraine-Solente-Gole syndrome|PDP","Pachydermoperiostosis (PDP) is a form of primary hypertrophic osteoarthropathy (see this term), a rare hereditary disorder, and is characterized by digital clubbing, pachydermia and subperiosteal new bone formation associated with pain, polyarthritis, cutis verticis gyrata, seborrhea and hyperhidrosis. Three forms have been described: a complete form with pachydermia and periostitis, an incomplete form with evidence of bone abnormalities but lacking pachydermia, and a forme frusta with prominent pachydermia and minimal-to-absent skeletal changes.","https://identifiers.org/orphanet:2796","ORPHA:377789"
"ORPHA:261956","Partial deletion of the short arm of chromosome 16","Partial deletion of chromosome 16p|Partial monosomy of chromosome 16p|Partial monosomy of the short arm of chromosome 16","","https://identifiers.org/orphanet:261956","ORPHA:377794,ORPHA:261826"
"ORPHA:262803","Partial duplication of the short arm of chromosome 17","Partial duplication of chromosome 17p|Partial trisomy of the short arm of chromosome 17|Partial trisomy of chromosome 17p","","https://identifiers.org/orphanet:262803","ORPHA:262677,ORPHA:377794"
"ORPHA:258542","kelch repeat and BTB domain containing 13","NEM6|hCG_1645727|nemaline myopathy type 6","","https://identifiers.org/orphanet:258542","ORPHA:410298"
"ORPHA:251909","Pineoblastoma","","Pineoblastoma is a rare, malignant type of supratentorial primitive neuroectodermal tumor (sPNET), found mainly in children (less than 10% of cases are reported in adults), and located in the pineal region of the brain but that can metastasize along the neuroaxis. As it is the most aggressive of the pineal parenchymal tumors, it is usually associated with a poor prognosis.","https://identifiers.org/orphanet:251909","ORPHA:377788"
"ORPHA:251905","Pineal tumor of neuroepithelial tissue","","","https://identifiers.org/orphanet:251905","ORPHA:377794,ORPHA:251558"
"ORPHA:251902","Atypical papilloma of choroid plexus","Atypical CPP|Atypical choroid plexus papilloma","Atypical papilloma of the choroid plexus is a very rare type of choroid plexus tumor (see this term) that, contrary to papilloma of the choroid plexus (see this term), has an increased likelihood of progression to carcinoma and of recurrence. It displays brisk mitoses, nuclear pleomorphism, raised cellular density, obscurity of the papillary growth pattern, and cell necrosis.","https://identifiers.org/orphanet:251902","ORPHA:377788"
